subject,session,task,unit,electrode,location,area,region,hemisphere,n_spikes,fr_hz,isolation_distance,mean_proj_dist,mean_snr,peak_snr,cluster_id_orig
6,2,sternberg,27,11,pre_supplementary_motor_area_left,preSMA,MFC,L,1185,0.5055781456498808,301.7241779176811,14.437788682671671,1.3280901602797173,5.427956508585476,883
6,2,sternberg,28,11,pre_supplementary_motor_area_left,preSMA,MFC,L,223,0.09514255399149654,17.388864227774807,14.264803997476399,2.185889251825259,8.930034646667607,595
6,2,sternberg,29,11,pre_supplementary_motor_area_left,preSMA,MFC,L,1467,0.6258929448678271,350.0260776187733,23.135219869800988,3.688707450041437,14.86601076674332,905
6,2,sternberg,30,12,pre_supplementary_motor_area_left,preSMA,MFC,L,816,0.3481449509285255,86.92818005388753,19.20501722901727,1.9106670904245797,8.584398395254269,1586
6,2,sternberg,31,12,pre_supplementary_motor_area_left,preSMA,MFC,L,1864,0.7952722898661415,308.40059766363635,12.15994844006955,0.737396520426025,4.361051073098109,1619
6,2,sternberg,32,12,pre_supplementary_motor_area_left,preSMA,MFC,L,2148,0.9164403855324421,342.795973203526,11.05847985126535,0.7204573638372199,3.214613539385341,1571
6,2,sternberg,33,12,pre_supplementary_motor_area_left,preSMA,MFC,L,678,0.2892674959920837,15.087035287200699,10.935443646709214,0.8738555215091215,3.343785225620236,1611
6,2,sternberg,34,12,pre_supplementary_motor_area_left,preSMA,MFC,L,268,0.1143417240794667,19.141413864865065,14.587207428538612,0.8746515993704537,5.3689351133630305,1651
7,1,screening,0,0,pre_supplementary_motor_area_right,preSMA,MFC,R,1882,4.181003608328301,,6.113468813980742,1.0551240515062437,3.8272751699352785,332
7,1,screening,1,0,pre_supplementary_motor_area_right,preSMA,MFC,R,660,1.4662393100407431,18.935720400273034,6.113468813980742,0.833872022487393,3.16142127706457,333
7,1,screening,2,1,pre_supplementary_motor_area_right,preSMA,MFC,R,364,0.8086531952345917,35.9727369614688,8.999507527339457,0.9369503433891472,3.6749513375173284,175
7,1,screening,3,1,pre_supplementary_motor_area_right,preSMA,MFC,R,209,0.4643091148462353,84.90705521215385,13.651618729427437,2.38474800752122,8.430871695473408,196
7,1,screening,4,1,pre_supplementary_motor_area_right,preSMA,MFC,R,580,1.2885133330661076,129.4508758076716,10.945174510082394,0.939795082274347,3.56139504572195,182
7,1,screening,5,2,pre_supplementary_motor_area_right,preSMA,MFC,R,1052,2.3370965972164575,,0.0,0.8858099930032652,4.408283251939429,247
7,1,screening,6,3,pre_supplementary_motor_area_right,preSMA,MFC,R,5043,11.203401273538587,,6.34393686360572,0.9957576554854523,4.20381629893269,690
7,1,screening,7,3,pre_supplementary_motor_area_right,preSMA,MFC,R,1110,2.465947930523068,15.9806655351666,6.34393686360572,0.8727201625460863,3.8143860362877096,686
7,1,screening,8,4,pre_supplementary_motor_area_right,preSMA,MFC,R,6056,13.45385645697991,,6.046522541127005,1.0592768738659997,4.3634781230098545,861
7,1,screening,9,4,pre_supplementary_motor_area_right,preSMA,MFC,R,1152,2.559254068434752,12.202618382137326,6.046522541127005,1.0103915362087559,4.030132511673481,857
7,1,screening,10,5,pre_supplementary_motor_area_right,preSMA,MFC,R,2604,5.784980550524387,,5.942800991585294,1.3603470980294838,4.963642961048129,475
7,1,screening,11,5,pre_supplementary_motor_area_right,preSMA,MFC,R,1144,2.541481470737288,19.6885677942323,6.403397175618576,0.9600456165285715,3.5854997740846763,375
7,1,screening,12,5,pre_supplementary_motor_area_right,preSMA,MFC,R,679,1.5084492295722192,10.419862360980297,5.437720003773499,0.8652273617653554,3.4693436802977904,450
7,1,screening,13,6,hippocampus_right,hippocampus,MTL,R,843,1.872787482370222,1029.9315110770021,8.519238887970452,0.8593820229042471,3.191575092913754,135
7,1,screening,14,6,hippocampus_right,hippocampus,MTL,R,863,1.9172189766138807,724.0655876917142,8.519238887970452,0.8583140272176295,3.2495388190415855,131
7,1,screening,15,7,hippocampus_right,hippocampus,MTL,R,972,2.159370620241822,,5.314841057618623,0.8223063995475465,3.2119314126502894,146
7,1,screening,16,7,hippocampus_right,hippocampus,MTL,R,799,1.7750381950341725,44.984222480183604,5.314841057618623,0.8071845930697576,3.173856460429336,171
7,1,screening,17,8,amygdala_right,amygdala,MTL,R,1232,2.7369800454093873,,6.0846722243781075,0.9532356202535006,4.073286373675007,291
7,1,screening,18,8,amygdala_right,amygdala,MTL,R,737,1.6373005628788297,28.262494881078467,6.0846722243781075,0.9680951056398033,3.7752381137812225,263
7,1,screening,19,9,amygdala_right,amygdala,MTL,R,1099,2.4415106086890557,27.416944258251856,6.514939265790971,0.9321720791807514,3.6669697155925842,388
7,1,screening,20,9,amygdala_right,amygdala,MTL,R,2054,4.563114458823767,,6.514939265790971,0.9518940744920739,3.543112044430299,395
7,1,screening,21,10,amygdala_right,amygdala,MTL,R,1097,2.4370674592646897,1079.5015316626152,8.252741455730542,0.9309738906469638,3.5954584560282217,356
7,1,screening,22,10,amygdala_right,amygdala,MTL,R,298,0.6620292642305173,77.0059551205064,9.512781671362477,0.9700541348516625,3.583276223166498,344
7,1,screening,23,10,amygdala_right,amygdala,MTL,R,470,1.0441401147259837,19.50321919509604,9.945119517051982,1.4695323654334085,4.8779955449000925,216
7,1,screening,24,10,amygdala_right,amygdala,MTL,R,255,0.5665015516066507,62.695077434020156,9.530076551855688,1.2549715001140385,5.316324904544535,388
7,1,screening,25,11,amygdala_right,amygdala,MTL,R,529,1.1752130227447775,20.18502410530162,9.581980730550205,1.7310084860274486,6.557218908316248,337
7,1,screening,26,11,amygdala_right,amygdala,MTL,R,1528,3.394566160215539,,6.599889028155111,0.9285652023415815,3.53340513426225,266
7,1,screening,27,11,amygdala_right,amygdala,MTL,R,674,1.4973413560113042,27.552285383591514,8.707004277234315,0.8573492984868943,3.316571873243306,365
7,1,screening,28,12,amygdala_right,amygdala,MTL,R,2578,5.72721960800763,,4.9066032616012984,0.8663920356920208,3.920229458956623,569
7,1,screening,29,12,amygdala_right,amygdala,MTL,R,782,1.7372714249270624,14.036591054436693,4.9066032616012984,0.8972526582970746,3.74256331779096,553
7,1,screening,30,13,amygdala_right,amygdala,MTL,R,4403,9.781593457741502,,0.0,1.4193259002412362,4.7532587899264795,737
7,1,screening,31,14,amygdala_left,amygdala,MTL,L,2457,5.458409067833494,,0.0,1.0761286963523133,4.352375397164693,343
7,1,screening,32,15,amygdala_left,amygdala,MTL,L,922,2.0482918846326745,65.78208944624525,5.84336102346611,0.8559279475747742,3.05152084612628,193
7,1,screening,33,15,amygdala_left,amygdala,MTL,L,964,2.141598022544358,65.79565611303286,5.84336102346611,0.8637974794860819,3.056843917967177,186
7,2,sternberg,0,0,amygdala_right,amygdala,MTL,R,1283,1.5373066901540609,333.17284223624796,12.206683278770056,0.6992107868153941,3.5298091193710617,906
7,2,sternberg,1,0,amygdala_right,amygdala,MTL,R,1295,1.5516852406465385,395.52484559941047,12.206683278770056,0.7122723865148505,4.219258847533,885
7,2,sternberg,2,1,amygdala_right,amygdala,MTL,R,1096,1.3132409449796187,304.07188848751736,11.918676433009605,0.5788380495363568,3.6622275632362395,655
7,2,sternberg,3,1,amygdala_right,amygdala,MTL,R,771,0.9238218691416843,274.51542673061783,8.983355353585768,0.6707016013417677,3.2890748469432736,699
7,2,sternberg,4,1,amygdala_right,amygdala,MTL,R,295,0.35347269960674044,19.157305259762495,9.385240049007635,0.8531441836655014,4.257709691683756,688
7,2,sternberg,5,2,amygdala_right,amygdala,MTL,R,916,1.0975626875924551,340.29652732586374,8.943835986914753,0.7006591517100351,3.2977359142906817,694
7,2,sternberg,6,2,amygdala_right,amygdala,MTL,R,1087,1.3024570321102604,314.5123129198912,10.962175320565702,0.6866235679108277,3.187354835159176,728
7,2,sternberg,7,2,amygdala_right,amygdala,MTL,R,421,0.504447479777755,23.237600945422887,8.012791151471497,0.9336092658118085,4.110684390469376,723
7,2,sternberg,8,3,amygdala_right,amygdala,MTL,R,2461,2.948801063498943,,18.884650407337382,3.084941653821271,11.874684169541254,1066
7,2,sternberg,9,3,amygdala_right,amygdala,MTL,R,103,0.1234158917270992,35.20916898343186,16.180605625886855,2.678401031783663,12.026510461836677,1052
7,2,sternberg,10,3,amygdala_right,amygdala,MTL,R,870,1.0424449107046243,90.62662173755177,20.000339103422746,0.8364149172612194,4.329753996760847,991
7,2,sternberg,11,4,amygdala_right,amygdala,MTL,R,501,0.6003044830609389,18.77337318821176,17.37907290260197,1.047188492531288,5.164458667250295,1445
7,2,sternberg,12,4,amygdala_right,amygdala,MTL,R,2004,2.4012179322437555,531.4453639882221,14.861713332979443,0.7974205835316559,3.8571051640774,1558
7,2,sternberg,13,4,amygdala_right,amygdala,MTL,R,349,0.41817617682288954,18.641312025455832,13.954789702297267,1.178646020205856,4.795473339892172,1493
7,2,sternberg,14,4,amygdala_right,amygdala,MTL,R,865,1.0364538479994254,436.54237776050314,20.956137449532893,2.056704175556907,9.578550215601586,1519
7,2,sternberg,15,5,amygdala_right,amygdala,MTL,R,5009,6.001846618068349,,0.0,0.6074211860272929,4.270183413390704,1777
7,2,sternberg,16,6,pre_supplementary_motor_area_right,preSMA,MFC,R,1002,1.2006089661218777,727.1703081380814,0.0,1.2316042252439883,5.4298274958490005,770
7,2,sternberg,17,7,pre_supplementary_motor_area_right,preSMA,MFC,R,962,1.1526804644802857,337.56833709456293,10.723404547205325,0.608421337595365,3.260387369712069,562
7,2,sternberg,18,7,pre_supplementary_motor_area_right,preSMA,MFC,R,781,0.9358039945520823,340.7304563491619,10.723404547205325,0.5715541833577783,3.6662613705344715,564
7,2,sternberg,19,8,pre_supplementary_motor_area_right,preSMA,MFC,R,3889,4.659848572103774,,0.0,1.134489099038977,4.586972494433276,1046
7,2,sternberg,20,9,pre_supplementary_motor_area_right,preSMA,MFC,R,1278,1.531315627448862,516.8438879928333,0.0,0.6323872784915872,4.014901543806004,622
7,2,sternberg,21,10,pre_supplementary_motor_area_right,preSMA,MFC,R,1372,1.643947606306603,,0.0,0.8436687814924363,3.580160851752835,571
8,1,screening,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,10613,22.646200385163368,,7.987081090224555,1.5311589636642846,5.875657330987734,1260
8,1,screening,1,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,308,0.6572156523725918,4.39769011521531,7.886088879606775,1.95108162136864,6.514604405537867,1238
8,1,screening,2,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,293,0.6252083965752253,8.289786199166914,9.371354859252481,2.6407862584885162,9.328784977489104,1233
8,1,screening,3,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,4913,10.483443182164104,,5.846450240644515,0.9340090283779439,4.281214751458021,917
8,1,screening,4,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1156,2.466692513450377,13.896951460889362,8.19499593453844,1.838711107355254,5.2976308132430034,960
8,1,screening,5,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,917,1.956710237745671,10.641465044917162,6.869939806281724,1.3438249407627954,4.742128356983633,859
8,1,screening,6,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2661,5.678087178452815,844.5518969585961,12.826770897900246,1.1451151900363672,4.797176206510442,935
8,1,screening,7,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1475,3.1473801534077044,28.01497625306948,17.06004314047155,2.001599785436593,8.656986972361628,964
8,1,screening,8,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,831,1.7732019711741034,491.5897684706338,21.218253946669286,0.917451097389268,3.7923661701092444,931
8,1,screening,9,3,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,724,1.5448835464862223,34.87254791239535,10.99806465169221,2.558691694534726,10.696026217006233,562
8,1,screening,10,3,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,409,0.8727311747415262,29.009935923613675,14.560140809424336,3.270215879181288,13.21490196174178,504
8,1,screening,11,3,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1197,2.5541790126298456,66.151803402728,16.374940198454176,1.2043345443425517,5.518955379091368,587
8,1,screening,12,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2186,4.664524078202876,18.419025912383354,5.005921487209541,0.9385057242050239,4.349995856511271,923
8,1,screening,13,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,3811,8.131976789584245,,5.005921487209541,0.9998825136794466,4.608948130187189,929
8,1,screening,14,5,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,5190,11.074510505888805,,8.839592809068122,1.837345796282178,6.786686006779163,1323
8,1,screening,15,5,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2763,5.895736517874907,36.520272981748754,8.839592809068122,0.8171480259515362,4.171072534027875,1370
8,1,screening,16,6,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,6899,14.721203849735426,,0.0,1.264572822524726,4.7435779326282725,1050
8,1,screening,17,7,pre_supplementary_motor_area_left,preSMA,MFC,L,4241,9.049518122442084,,0.0,1.2149719459438848,5.167898112085614,1019
8,1,screening,18,8,pre_supplementary_motor_area_left,preSMA,MFC,L,1290,2.752623998573518,26.575431380111347,7.256237098488938,1.8928295108811677,5.794323612926166,763
8,1,screening,19,8,pre_supplementary_motor_area_left,preSMA,MFC,L,823,1.7561314347488413,23.021818377807413,9.175315181583462,1.7450272085417935,5.113883785123995,786
8,1,screening,20,8,pre_supplementary_motor_area_left,preSMA,MFC,L,1765,3.7661870988234565,29.89108290778162,7.738267712054924,1.0324146857485943,4.5257291573642515,776
8,1,screening,21,9,pre_supplementary_motor_area_left,preSMA,MFC,L,1420,3.0300202154840274,,9.05704590365719,1.144479309220014,4.37961836316906,444
8,1,screening,22,9,pre_supplementary_motor_area_left,preSMA,MFC,L,360,0.7681741391367957,22.115360395283506,9.05704590365719,1.0319104924645104,3.55298104107783,358
8,1,screening,23,10,pre_supplementary_motor_area_left,preSMA,MFC,L,1839,3.9240895607571313,41.2444716244389,10.73999980753365,1.037548109983973,4.10065512797884,826
8,1,screening,24,10,pre_supplementary_motor_area_left,preSMA,MFC,L,1967,4.197218143561325,65.13421871416456,7.907191217432436,1.8869827550076832,7.235307030035557,830
8,1,screening,25,10,pre_supplementary_motor_area_left,preSMA,MFC,L,270,0.5761306043525968,12.64779807381657,10.55190731992155,2.1493046508671134,10.706648142031051,801
8,1,screening,26,11,pre_supplementary_motor_area_left,preSMA,MFC,L,2235,4.769081113807607,,8.333220868307322,1.884103468837336,7.246955380556081,684
8,1,screening,27,11,pre_supplementary_motor_area_left,preSMA,MFC,L,1126,2.4026780018556444,16.35855719068597,8.333220868307322,1.0534935750408416,4.662542870159727,678
8,1,screening,28,12,pre_supplementary_motor_area_left,preSMA,MFC,L,3275,6.988250849091683,,13.233653006547945,1.2900749969927652,5.454281811716478,837
8,1,screening,29,12,pre_supplementary_motor_area_left,preSMA,MFC,L,705,1.5043410224762248,11.91771309057569,14.293648477975042,1.995002813495251,8.3846624693186,858
8,1,screening,30,12,pre_supplementary_motor_area_left,preSMA,MFC,L,75,0.16003627898683243,45.641791090162705,21.504571522281196,3.302543062287945,10.78444059872177,814
8,1,screening,31,12,pre_supplementary_motor_area_left,preSMA,MFC,L,239,0.509982275704706,14.59756348869299,19.603839471930748,0.8991726097161832,3.6207297585948734,804
8,1,screening,32,13,hippocampus_right,hippocampus,MTL,R,1711,3.6509609779529373,52.46613599775514,14.363567601546887,0.9258425948722506,5.572761931969492,1210
8,1,screening,33,13,hippocampus_right,hippocampus,MTL,R,1806,3.853673598002925,219.18972111910998,16.310732814214052,2.761481442429069,12.192902873599197,1163
8,1,screening,34,13,hippocampus_right,hippocampus,MTL,R,478,1.019964551409412,11.858399377064016,11.16772870153197,1.723967593929102,7.3916685866433145,1212
8,1,screening,35,14,hippocampus_right,hippocampus,MTL,R,3892,8.304815970890024,,0.0,0.7822046869170685,5.811645536153064,1194
8,1,screening,36,15,hippocampus_right,hippocampus,MTL,R,2073,4.423402751196049,153.6273374025954,18.038616063988194,0.7538166997565401,4.810671625124041,1141
8,1,screening,37,15,hippocampus_right,hippocampus,MTL,R,798,1.7027860084198971,12.541726936087088,12.88994139257323,1.3498974055844721,5.785435713256177,1165
8,1,screening,38,15,hippocampus_right,hippocampus,MTL,R,220,0.4694397516947085,10.146785477754955,11.779721671618946,2.1709551434470313,8.538256584788966,1133
8,1,screening,39,15,hippocampus_right,hippocampus,MTL,R,781,1.6665111185162151,31.628615643500016,14.168347943042477,2.9830401115849186,12.379465086434388,1180
8,1,screening,40,15,hippocampus_right,hippocampus,MTL,R,598,1.276022597788344,19.74648377083971,17.840670993988102,3.1931781168150364,13.946371309901124,1080
8,1,screening,41,15,hippocampus_right,hippocampus,MTL,R,382,0.8151181143062665,9.60635523131766,12.793786400340673,2.123796191462256,8.269407452986659,1169
8,1,screening,42,16,hippocampus_right,hippocampus,MTL,R,3467,7.397943723297974,,0.0,0.6969862949769458,5.574017220027251,643
8,1,screening,43,17,hippocampus_right,hippocampus,MTL,R,1006,2.1466199554767122,14.505415702036892,10.243463534875417,2.472900709836852,10.211747784388699,1524
8,1,screening,44,17,hippocampus_right,hippocampus,MTL,R,2866,6.115519674350157,21.50895469175082,7.1301075424728015,1.9283024722622377,7.443978562605905,1480
8,1,screening,45,17,hippocampus_right,hippocampus,MTL,R,4680,9.986263808778343,,9.767864882313352,1.193144571552533,5.189888911534946,1545
8,1,screening,46,18,hippocampus_right,hippocampus,MTL,R,1011,2.157289040742501,48.029562537213494,7.1496116963770415,0.6547700707742522,4.04383754352084,479
8,1,screening,47,18,hippocampus_right,hippocampus,MTL,R,224,0.47797501990733954,21.812477814033414,11.1324345172029,1.4256740019438374,5.315166068176542,450
8,1,screening,48,18,hippocampus_right,hippocampus,MTL,R,502,1.0711761606851984,20.78524911860867,9.998712621523381,0.6327795223078896,3.802076186421528,474
8,1,screening,49,19,hippocampus_right,hippocampus,MTL,R,715,1.5256791930078024,19.738362727532255,4.843316414093768,0.7654966321638669,3.6723386319122566,557
8,1,screening,50,19,hippocampus_right,hippocampus,MTL,R,285,0.6081378601499632,14.274325992399083,4.843316414093768,0.8527911738807709,3.6143855121351116,559
8,1,screening,51,20,pre_supplementary_motor_area_right,preSMA,MFC,R,240,0.5121160927578637,,0.0,0.6405463192739939,3.8367749280392176,27
8,1,screening,52,21,amygdala_right,amygdala,MTL,R,1586,3.3842338463082164,,0.0,0.8066519282056424,4.287111401731582,369
8,1,screening,53,22,amygdala_right,amygdala,MTL,R,835,1.7817372393867343,,0.0,0.6857055823786601,4.139798801718661,308
8,1,screening,54,23,amygdala_right,amygdala,MTL,R,1433,3.0577598371750785,,0.0,0.6866137870980367,3.9811323881769836,685
8,1,screening,55,24,amygdala_right,amygdala,MTL,R,600,1.2802902318946594,,0.0,0.5567912690894059,3.711194796951755,174
8,1,screening,56,25,amygdala_right,amygdala,MTL,R,4574,9.76007920114362,,6.379721957769248,1.188827315222526,4.835511621056792,1354
8,1,screening,57,25,amygdala_right,amygdala,MTL,R,291,0.6209407624689098,7.412916507403358,6.379721957769248,1.4311979567142765,4.851880081275364,1329
