image_uid,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect
img_0114,0.16942502558231354,0.22072209417819977,0.9999999892231818,66.75800323486328,0.5332569479942322,2.1744494438171387,4.650001568899519,0.08918333333333334,-2.310304773364899,0.13425438106060028,0.4652740689716782,0.594956289232266,1.3333333333333333
img_0115,0.6176658868789673,0.3001156449317932,0.8399019644367642,62.60795211791992,0.35831204056739807,1.5097990036010742,4.634886224875568,0.040016666666666666,-2.42363906090776,0.04971156641840935,0.48225594357984874,0.5274400863267465,1.3333333333333333
img_0116,0.47746628522872925,0.32074442505836487,0.9954066418755342,19.383344650268555,0.23764920234680176,1.9423071146011353,4.732428829108313,0.024825,-3.2825046267146982,0.013140407390892506,0.5070827701685618,0.506840778237631,1.3333333333333333
img_0117,0.5686543583869934,0.23763272166252136,0.9966204640458737,54.16020965576172,0.2970684766769409,1.6520596742630005,5.07017950821018,0.06385833333333334,-2.364504349866051,0.08114971965551376,0.4882534740704883,0.6533184433058975,1.3333333333333333
img_0118,0.5270872116088867,0.2325284332036972,0.8773566647190326,27.959484100341797,0.2531317472457886,1.9745980501174927,4.407649648815679,0.024625,-2.8306103404719605,0.021546078845858574,0.6247241105848946,0.5790209414662058,1.3333333333333333
img_0119,0.30026230216026306,0.2326413094997406,0.9926947098999819,47.61733627319336,0.29944905638694763,2.48667311668396,5.231817053247697,0.016283333333333334,-3.1386573850704655,0.019552821293473244,0.5142335593086896,0.4583811033797831,1.3333333333333333
img_0120,0.6111858487129211,0.3669278919696808,0.9466052607814543,34.46527862548828,0.1652098000049591,3.04626202583313,4.76000115884065,0.0558,-2.9084188552352934,0.03327671438455582,0.4425696919304688,0.5336273260403103,1.3333333333333333
img_0121,0.40178680419921875,0.2729550302028656,0.9717558259368358,38.06979751586914,0.2919900417327881,2.6035473346710205,5.4601841685857675,0.020483333333333333,-2.36847597680281,0.0254779364913702,0.4482424742881397,0.5193496546721079,1.3333333333333333
img_0122,0.44524434208869934,0.4063936173915863,0.9981572527429057,44.59255599975586,0.4021874666213989,2.488269805908203,4.6356063215586545,0.052833333333333336,-2.4725237922264003,0.03178614750504494,0.5259567141846003,0.5142530210464029,1.3333333333333333
img_0123,0.4809984564781189,0.28178972005844116,0.9299734347398751,59.37676239013672,0.33578211069107056,3.1511483192443848,5.61286307865119,0.021925,-2.66741490709324,0.029905147850513458,0.5799382736793982,0.5157581045824261,1.3333333333333333
img_0124,0.5724862813949585,0.18326085805892944,0.8821171197269837,40.41831970214844,0.24981650710105896,2.139274835586548,4.813812197569478,0.03615,-2.4388925706747755,0.09324517101049423,0.4603788900318644,0.7268561333094496,1.3333333333333333
img_0125,0.5024554133415222,0.1632969230413437,0.6012724173033891,79.62297058105469,0.4764781892299652,2.0636138916015625,5.273814002574729,0.02915,-2.3116948830995874,0.0824236273765564,0.45825785389386453,0.635651647882294,1.3333333333333333
img_0126,0.28771331906318665,0.22751913964748383,0.9917639780188383,52.62718963623047,0.28017839789390564,2.2737996578216553,5.446645804701458,0.019025,-2.8769081189883083,0.019422437995672226,0.5156352477110571,0.5184397645880033,1.3333333333333333
img_0127,0.677518367767334,0.29781901836395264,0.928270167183057,24.875333786010742,0.14419373869895935,2.670778274536133,4.94442714407702,0.07325833333333333,-2.860994466090799,0.04708103835582733,0.4926594521537978,0.6476808529973361,1.3333333333333333
img_0128,0.409117728471756,0.24349169433116913,0.9999999892347375,90.14253997802734,0.5150772333145142,1.72279691696167,5.6661758997636085,0.052583333333333336,-2.515376114005352,0.058355122804641724,0.5200483155632576,0.5132053498063445,1.3333333333333333
img_0129,0.29892659187316895,0.21093837916851044,0.943202106074261,39.29731369018555,0.46169018745422363,2.781388521194458,5.213141567303325,0.040091666666666664,-2.263143478502179,0.07599709928035736,0.5166108549604387,0.46905171554097935,1.3333333333333333
img_0130,0.45702117681503296,0.24722599983215332,0.9784810837772169,45.5524787902832,0.2693557143211365,1.8865976333618164,5.430655657333248,0.024866666666666665,-2.8007094377048296,0.027220148593187332,0.5666418245367213,0.5817501209239228,1.3333333333333333
img_0131,0.3998180329799652,0.2202577143907547,0.9575295195606943,65.398681640625,0.4534437358379364,2.8221638202667236,5.692452924924443,0.062308333333333334,-2.4481126692890345,0.10145170241594315,0.5019956925222335,0.5914209339320388,1.3333333333333333
img_0132,0.3293178081512451,0.25119906663894653,0.9825116847066402,47.31120681762695,0.5353116393089294,3.6479477882385254,5.557004034768605,0.07288333333333333,-2.006012453313064,0.10228600353002548,0.5584554630658416,0.6405728532445181,1.3333333333333333
img_0133,0.3980582058429718,0.2366488128900528,0.8672430399408649,44.84647750854492,0.36233359575271606,3.09609317779541,5.239625919691617,0.04533333333333334,-1.912415171264289,0.09584014117717743,0.5371970885222521,0.5681088741109247,1.3333333333333333
img_0134,0.2629360556602478,0.25040116906166077,0.9837427730642688,41.06278991699219,0.3356775641441345,2.2847299575805664,5.2985853900147895,0.013616666666666666,-2.957660678607604,0.015789270401000977,0.5280053849261517,0.4914826726695771,1.3333333333333333
img_0135,0.285944402217865,0.1651434451341629,0.9999999873929487,37.223228454589844,0.415964275598526,2.0957248210906982,5.073915516780725,0.00765,-3.0136014348047677,0.019852062687277794,0.5030722610870079,0.5680697431720941,1.3333333333333333
img_0136,0.4589938521385193,0.2627628445625305,0.9644521418614952,53.903907775878906,0.4226458668708801,1.9020898342132568,5.082324151612137,0.024566666666666667,-3.0145521192875315,0.019113989546895027,0.4787929457125584,0.58731888800393,1.3333333333333333
img_0137,0.33285024762153625,0.29611197113990784,0.9999999865778242,32.036598205566406,0.23257139325141907,1.7819262742996216,4.556929809724313,0.042375,-2.835849873772313,0.028011996299028397,0.4970950767328128,0.5053593829963615,1.3333333333333333
img_0138,0.44776540994644165,0.1706915944814682,0.9327241224632201,30.553302764892578,0.269957035779953,1.5428342819213867,5.325178361856983,0.047775,-2.677976473593549,0.09779080003499985,0.5858384974472242,0.5329106160735467,1.3333333333333333
img_0139,0.6147149205207825,0.23013006150722504,0.8246721584414587,33.39765930175781,0.17745360732078552,2.518401622772217,5.535958413858803,0.027091666666666667,-2.8790168216690777,0.038053736090660095,0.5083799624925729,0.5192622016485278,1.3333333333333333
img_0140,0.4556450843811035,0.14990434050559998,0.6961914089850951,67.256103515625,0.5460630059242249,3.5775325298309326,5.287985936068001,0.059625,-1.8365338710901675,0.3077146112918854,0.4801983531609791,0.4800935730140673,1.3333333333333333
img_0141,0.48890358209609985,0.3250262141227722,0.9999999894988272,49.90917205810547,0.29282623529434204,2.6897313594818115,5.500246091536292,0.049508333333333335,-3.395458869750773,0.015729498118162155,0.5355873847942872,0.4680703367699613,1.3333333333333333
img_0142,0.6528903245925903,0.141061931848526,0.598518924325538,64.65086364746094,0.42084136605262756,0.7330862283706665,4.570778883391871,0.022458333333333334,-2.6685062966079176,0.0629904717206955,0.5445152850355404,0.5151654352503937,1.3333333333333333
img_0143,0.22705388069152832,0.17076857388019562,0.8453874095491438,88.17914581298828,0.8969302177429199,1.2664320468902588,4.717314401802787,0.018741666666666667,-3.043138597680925,0.02786102145910263,0.5058796643787421,0.46879488436381517,1.3333333333333333
img_0144,0.4005782902240753,0.2040269523859024,0.7756749373040662,27.87529945373535,0.3032984137535095,2.5386240482330322,5.185924075545563,0.020458333333333332,-2.710282295884088,0.06829273700714111,0.5379767041658553,0.6114656672727607,1.3333333333333333
img_0145,0.4145740866661072,0.20388489961624146,0.9087749826256939,111.98808288574219,0.662479043006897,2.5008132457733154,5.237956868563601,0.031358333333333335,-1.9926641906711204,0.08253096789121628,0.4849962351801115,0.5827093710146175,1.3333333333333333
img_0146,0.31083157658576965,0.27471673488616943,0.9928305857737046,45.04660415649414,0.4467793405056,2.5874903202056885,5.346343285606092,0.04485,-2.5617953151805852,0.05713094398379326,0.4213027834568571,0.6479109243183281,1.3333333333333333
img_0147,0.2717304229736328,0.22978101670742035,0.9916348775235773,32.08980941772461,0.4133963882923126,3.2615222930908203,5.2446142712979125,0.017741666666666666,-3.162165937357049,0.015644550323486328,0.500676790890667,0.46426721992654657,1.3333333333333333
img_0148,0.48343467712402344,0.22344334423542023,0.8707076799458724,39.07333755493164,0.3112758696079254,2.4444162845611572,5.620780107420078,0.023675,-2.6304049449723497,0.03225495293736458,0.5668337486085587,0.5395009464149103,1.3333333333333333
img_0149,0.6326521039009094,0.2991979420185089,0.999999989809294,38.952171325683594,0.17903605103492737,2.149465322494507,5.600995314573538,0.029316666666666668,-3.1881342671749824,0.020255662500858307,0.5187416231806714,0.5733076884647982,1.3333333333333333
img_0150,0.41791704297065735,0.30375638604164124,0.9861344660027885,56.64875030517578,0.4890483021736145,1.5502480268478394,5.517406226276748,0.029458333333333333,-3.3154769011416656,0.013046834617853165,0.5348937014755473,0.47370733167381557,1.3333333333333333
img_0151,0.24176478385925293,0.1873766928911209,0.9999999859465424,36.847450256347656,0.3442786931991577,2.0203497409820557,5.140211892223976,0.008825,-3.1920286335055303,0.017782675102353096,0.4221304539335875,0.5408063233773382,1.3333333333333333
img_0152,0.2959297001361847,0.25258493423461914,0.9977221858172999,35.298065185546875,0.4886644780635834,2.846173048019409,4.614779199042613,0.014816666666666667,-3.1560110114709037,0.017171889543533325,0.48674963959599965,0.6221061366166035,1.3333333333333333
img_0153,0.12454502284526825,0.17718850076198578,0.9999999864713626,22.44210433959961,0.19163480401039124,2.643829822540283,4.111649269745408,0.007266666666666667,-2.935736558539387,0.03954442963004112,0.486677852994217,0.5433241985055592,1.3333333333333333
img_0154,0.5570306777954102,0.37441033124923706,0.9610858909458692,26.89959716796875,0.200209379196167,2.1831603050231934,4.609080920758181,0.050491666666666664,-2.974905942057719,0.024924540892243385,0.5262793204345845,0.548595858018798,1.3333333333333333
img_0155,0.13554595410823822,0.15682406723499298,0.9880935289673604,23.959932327270508,0.2615586817264557,2.9243946075439453,4.352816743150368,0.0063416666666666665,-3.0064733625426965,0.016914650797843933,0.48739784840174005,0.412029938071885,1.3333333333333333
img_0156,0.43631434440612793,0.2511938810348511,0.9739648258982514,87.18862915039062,0.4800022542476654,2.0394561290740967,5.855684197308761,0.043408333333333333,-2.8664298297615947,0.027229033410549164,0.538998176804504,0.4738461913800923,1.3333333333333333
img_0157,0.5476876497268677,0.24518561363220215,0.9662751831079545,42.680625915527344,0.3407113552093506,1.740885615348816,5.506561951117697,0.051333333333333335,-3.0222623981068586,0.03818470984697342,0.5148879654143734,0.5821137279503736,1.3333333333333333
img_0158,0.17392081022262573,0.1982778012752533,0.9622032463338884,59.05232620239258,0.6434083580970764,2.7134463787078857,4.586058802638304,0.033091666666666665,-2.9065641588673405,0.04005170986056328,0.5775680575307676,0.5216450393311425,1.3333333333333333
img_0159,0.5643923282623291,0.16050109267234802,0.8898258198732281,58.536102294921875,0.4700539708137512,3.2383792400360107,5.121106420771756,0.08891666666666667,-1.441967398686987,0.3038219213485718,0.5100925189555798,0.5358552671510625,1.3333333333333333
img_0160,0.3563958704471588,0.2392604500055313,0.9669473107074787,21.72393226623535,0.2653256356716156,3.766878843307495,5.543114469042621,0.028033333333333334,-2.1939661692262242,0.03810391575098038,0.47573413372605644,0.4739319589425122,1.3333333333333333
img_0161,0.5682271718978882,0.1998787820339203,0.8073742188247943,45.18446731567383,0.3282673954963684,1.2836765050888062,5.336001117478004,0.00775,-3.070874630235906,0.00972472969442606,0.43763735443350305,0.5258313611415129,1.3333333333333333
img_0162,0.336945116519928,0.27178552746772766,0.9900913408473241,65.44950866699219,0.5857390761375427,2.2664690017700195,5.313924606069959,0.0242,-2.904208499031421,0.034659355878829956,0.4460806156336068,0.5604607426505549,1.3333333333333333
img_0163,0.3784273564815521,0.24445705115795135,0.9965853553951611,20.922283172607422,0.272748202085495,1.7958167791366577,4.6204492129068795,0.018008333333333335,-3.1760167125901337,0.01405189000070095,0.49253962761139414,0.5384590418906537,1.3333333333333333
img_0164,0.39603570103645325,0.32959312200546265,0.9904147765387934,28.82643699645996,0.25440463423728943,2.7883081436157227,5.5539698177238375,0.07863333333333333,-2.456883958672702,0.05802533030509949,0.4133447604519034,0.45643365026398103,1.3333333333333333
img_0165,0.5953787565231323,0.16863222420215607,0.8348007798862885,25.21438217163086,0.24634934961795807,1.792639970779419,4.197912599801137,0.018316666666666665,-2.584293873253179,0.0444406159222126,0.6244101995225236,0.6126364529555376,1.3333333333333333
img_0166,0.31857621669769287,0.24102981388568878,0.9906050056799233,47.47111511230469,0.2828579246997833,2.165862798690796,5.257925396840282,0.012125,-3.2155420661538847,0.01666104979813099,0.512436883107986,0.45772508794987316,1.3333333333333333
img_0167,0.31007614731788635,0.25530973076820374,0.9892107400893524,133.88609313964844,0.7324321866035461,3.5439510345458984,5.478425164841312,0.13298333333333334,-2.560271386273096,0.12715864181518555,0.4663506552892308,0.5736194081157431,1.3333333333333333
img_0168,0.32197344303131104,0.2034311443567276,0.9750699766697118,36.488712310791016,0.3649027645587921,2.7905421257019043,5.537323401826957,0.023433333333333334,-2.5041099240524263,0.050704799592494965,0.4300166533403155,0.5446807228067544,1.3333333333333333
img_0169,0.31725746393203735,0.2511293590068817,0.9915227203784572,78.0213623046875,0.7220587134361267,3.3512654304504395,5.643397758190961,0.036691666666666664,-2.581439870785121,0.041294846683740616,0.4846303786629307,0.49891344764125906,1.3333333333333333
img_0170,0.7174508571624756,0.34117433428764343,0.8964113054354628,24.645709991455078,0.05691111832857132,2.5519070625305176,4.419396031028478,0.17158333333333334,-2.015113652900297,0.09395302087068558,0.42160062584844815,0.5149921300108091,1.3333333333333333
img_0171,0.3767032027244568,0.23060141503810883,0.9749424075606432,65.78062438964844,0.5437069535255432,2.680424213409424,5.779026691735279,0.0433,-2.806814750212246,0.08183316886425018,0.49104976810718204,0.5306602418182691,1.3333333333333333
img_0172,0.2504707872867584,0.2690098285675049,0.9943042921516769,17.043807983398438,0.29419735074043274,2.7726986408233643,4.961512429416405,0.04025,-1.606676821457265,0.0593598410487175,0.48561676762248335,0.463373375922084,1.3333333333333333
img_0173,0.6147562861442566,0.24768954515457153,0.9938783379650333,42.34461212158203,0.26304760575294495,1.566391944885254,5.473422993951609,0.023933333333333334,-3.201946923678894,0.025617873296141624,0.49975188588147895,0.5069393823322147,1.3333333333333333
img_0174,0.5008754134178162,0.27546927332878113,0.9367341222812684,16.0633602142334,0.09871742129325867,3.191523313522339,5.802585009327817,0.034183333333333336,-2.4309243823738234,0.04105621576309204,0.47231860627599187,0.5802423097262858,1.3333333333333333
img_0175,0.3982656002044678,0.16967006027698517,0.934416586001902,57.726783752441406,0.4258805215358734,1.6321688890457153,4.915881356179578,0.020958333333333332,-2.819852697187243,0.025566643103957176,0.47378283905283297,0.5257581612451275,1.3333333333333333
img_0176,0.4663090705871582,0.2618085443973541,0.9104083434356623,35.90402603149414,0.28369346261024475,3.5369036197662354,5.865656727288316,0.18910833333333332,-1.6750552378325059,0.21751487255096436,0.5055963919213289,0.5125757822523929,1.3333333333333333
img_0177,0.21189741790294647,0.1602744609117508,0.9999999842910655,20.81337547302246,0.425434410572052,3.2667529582977295,5.079444703827993,0.0114,-2.4701182547100107,0.037235159426927567,0.48812187868876117,0.4557544941642966,1.3333333333333333
img_0178,0.400387704372406,0.30074024200439453,0.981900099229057,26.445934295654297,0.3355836868286133,3.709106922149658,5.598872777597627,0.024441666666666667,-3.217141838654384,0.01352375466376543,0.5502068989616032,0.5437447843066819,1.3333333333333333
img_0179,0.3039361536502838,0.23093178868293762,0.9721513257848993,63.17725372314453,0.6053590774536133,3.589175224304199,5.510644089921795,0.060775,-2.3842715498610167,0.0855206772685051,0.5162620395899807,0.5197924959960172,1.3333333333333333
img_0180,0.7458206415176392,0.13209190964698792,0.6502203386200184,13.204839706420898,0.17745277285575867,0.12053287029266357,4.565197674616888,0.009933333333333334,-2.4228805108952423,0.049509283155202866,0.4475757001748773,0.5316436860043241,1.3333333333333333
img_0181,0.9848849773406982,0.06257838755846024,0.2221951452191177,3.2001099586486816,0.004162614233791828,4.13232421875,0.8145172851949326,0.011691666666666666,-1.7098000774802473,0.19772766530513763,0.5182660937284077,0.5044429928061434,1.3333333333333333
img_0182,0.7298592329025269,0.14046292006969452,0.36667093361018815,3.500706195831299,0.017479609698057175,1.694228172302246,4.8391990511477765,0.003525,-2.2545046009901473,0.03407635912299156,0.5147306240191772,0.6404606629318725,1.3333333333333333
img_0183,0.9660386443138123,0.12073558568954468,0.5968193855409126,3.050490617752075,0.008101928979158401,3.771285057067871,1.6135000944479736,0.04120833333333333,-1.995501742270748,0.13866253197193146,0.5100267513263903,0.5012941132346536,1.3333333333333333
img_0184,0.7097700238227844,0.3450023829936981,0.9540229783062965,3.089569330215454,0.0023888887371867895,3.1812920570373535,4.633146868436319,0.12260833333333333,-2.3363418930583517,0.05743891000747681,0.5326222295393632,0.5072590639264726,1.3333333333333333
img_0185,0.6710325479507446,0.3694937825202942,0.7451056798090997,86.1983871459961,0.35309553146362305,0.39827960729599,3.2142692438398015,0.056266666666666666,-2.8154466258147224,0.026114221662282944,0.49298614464916796,0.5237366059743788,1.3333333333333333
img_0186,0.5789607167243958,0.3867167532444,0.9008218084271806,3.7953131198883057,0.06449761241674423,3.2534401416778564,4.590129055540853,0.07000833333333334,-2.222778228957584,0.02656600996851921,0.5032891700560072,0.45437503673235385,1.3333333333333333
img_0187,0.6627009510993958,0.386185884475708,0.9999999900000002,2.293304443359375,0.01480091456323862,2.143738269805908,3.7567727410964316,0.07878333333333333,-2.186910868436742,0.02332698553800583,0.5222279708798686,0.4531560331237489,1.3333333333333333
img_0188,0.7801074385643005,0.2312145084142685,0.6564681200159905,123.6831283569336,0.36875787377357483,3.2680294513702393,4.377579606128978,0.016633333333333333,-3.2559109986219466,0.008455890230834484,0.495991698390768,0.5448924204463462,1.3333333333333333
img_0189,0.38962873816490173,0.18846695125102997,0.8751723413108088,81.01138305664062,0.566135585308075,1.964559555053711,5.228928013958852,0.015225,-2.592170390339676,0.05052226781845093,0.5852867232730319,0.5373338446062207,1.3333333333333333
img_0190,0.4744316041469574,0.20287169516086578,0.8927425727604128,36.07026290893555,0.32495230436325073,2.7149436473846436,5.187366770593217,0.013625,-3.0989035762046697,0.014799783937633038,0.5231727540760707,0.5633774857801148,1.3333333333333333
img_0191,0.3531509339809418,0.2632739245891571,0.9999999866492151,0.0,0.0,-0.0,5.095109952479645,0.017591666666666665,-3.093503111964542,0.014565512537956238,0.44751781165771054,0.5110069804884455,1.3333333333333333
img_0192,0.8561308979988098,0.23122207820415497,0.7512556729911648,35.04183578491211,0.1323387622833252,1.8168617486953735,3.426281882444669,0.030275,-2.6882674729863383,0.03846508637070656,0.5024224068064809,0.4815831955149878,1.3333333333333333
img_0193,0.40946856141090393,0.2764030992984772,0.9205590414817986,55.997352600097656,0.3635500371456146,3.585123300552368,5.765102854006505,0.05558333333333333,-2.5949446248168235,0.054633237421512604,0.5240277931987963,0.49148977689138934,1.3333333333333333
img_0194,0.34560003876686096,0.3175809979438782,0.9968259008673541,22.360620498657227,0.42697468400001526,3.8196234703063965,5.10605907319246,0.025183333333333332,-2.9938690174540046,0.007312418892979622,0.5292276086683976,0.4529877962478778,1.3333333333333333
img_0195,0.7541053295135498,0.2966276705265045,0.8722191629786542,34.51490783691406,0.14143365621566772,1.7946569919586182,4.3903692125734874,0.019083333333333334,-2.8021687645302302,0.01337472815066576,0.3051523521566308,0.44816192322722953,1.3333333333333333
img_0196,0.649186372756958,0.27910158038139343,0.7501186090937269,35.67379379272461,0.196772500872612,3.66829252243042,5.318844485466995,0.022216666666666666,-2.80953594387496,0.0185227170586586,0.5453827617272046,0.5645400997704384,1.3333333333333333
img_0197,0.5356612205505371,0.3635726571083069,0.983193265871103,1.5530248880386353,0.02239558845758438,1.7170661687850952,4.841450837483043,0.08390833333333333,-2.908038680545439,0.05259116739034653,0.40330281226663334,0.5388343926931206,1.3333333333333333
img_0198,0.4435896575450897,0.28190746903419495,0.9257836871321034,37.68581771850586,0.3385213017463684,1.8275226354599,5.577169786364138,0.07225833333333333,-2.4112339906949423,0.10609553754329681,0.5585302481544052,0.4272313112347203,1.3333333333333333
img_0199,0.45093855261802673,0.19208821654319763,0.7073648974397363,129.77655029296875,0.7129004597663879,2.8094851970672607,5.498577765664818,0.013775,-2.5826608382028384,0.035664547234773636,0.5135443943491564,0.5959557894544099,1.3333333333333333
img_0200,0.2777865529060364,0.1969374418258667,0.9919268336432036,102.10999298095703,0.809564471244812,1.8980501890182495,5.342447546186391,0.019841666666666667,-2.6726708227356264,0.026986919343471527,0.3976877043446151,0.5318628734429547,1.3333333333333333
img_0201,0.6030092239379883,0.3070983588695526,0.8074451934822909,79.9719009399414,0.4794771373271942,1.7000904083251953,5.203665609705185,0.035333333333333335,-2.5144668454555092,0.036773309111595154,0.5270226956959024,0.6242840599103455,1.3333333333333333
img_0202,0.4572339653968811,0.23234149813652039,0.9430222097068943,85.060791015625,0.4552713632583618,2.17093563079834,5.717930319898614,0.045033333333333335,-2.69428296805468,0.05025925859808922,0.5599480749132882,0.6304223829779343,1.3333333333333333
img_0203,0.3901592791080475,0.2159278690814972,0.838497711364825,64.09475708007812,0.5466048717498779,3.230625629425049,5.472586182514791,0.02178333333333333,-2.5951739167774774,0.03947329521179199,0.5260901941647923,0.509683885415808,1.3333333333333333
img_0204,0.41379061341285706,0.16644443571567535,0.6839618088868795,72.73960876464844,0.6317648887634277,2.356663465499878,5.2167301402965744,0.027166666666666665,-2.2564734576549266,0.0818084329366684,0.478949532572408,0.5110074244711722,1.3333333333333333
img_0205,0.3697742223739624,0.1936202496290207,0.9622137352975342,76.0814437866211,0.6817950010299683,2.511812686920166,5.481965021936809,0.022483333333333334,-2.421539298098132,0.05157052353024483,0.48317977030240256,0.4642876697151365,1.3333333333333333
img_0206,0.5379819869995117,0.20299763977527618,0.6045209397501774,59.53924560546875,0.4974473714828491,1.3360365629196167,5.0435262859616365,0.016891666666666666,-2.737676942734204,0.028991026803851128,0.4615922716249933,0.4059112817945487,1.3333333333333333
img_0207,0.519137978553772,0.2904265522956848,0.9904433778809741,19.621665954589844,0.22693124413490295,3.47217059135437,5.553381222676634,0.23508333333333334,-1.6012764022259307,0.17109595239162445,0.5519733947952289,0.5765135581312939,1.3333333333333333
img_0208,0.4169202446937561,0.19381046295166016,0.9275414253322944,38.444122314453125,0.4600517153739929,1.4176450967788696,5.637648042023859,0.0695,-1.479507232520282,0.1817147582769394,0.4901194794646893,0.5532519461142192,1.3333333333333333
img_0209,0.6017523407936096,0.2704820930957794,0.8893134023805238,25.760513305664062,0.1830071061849594,1.903550624847412,5.716361418321049,0.0509,-2.5452647857348127,0.0399683341383934,0.4750452104445851,0.43306239328852436,1.3333333333333333
img_0210,0.4449772238731384,0.25428345799446106,0.9193611128085315,58.71596908569336,0.4930891990661621,3.050126075744629,5.681873386888444,0.02065,-2.8956100213691265,0.01926742121577263,0.49132296554042276,0.5146726023445239,1.3333333333333333
img_0211,0.45462343096733093,0.13997820019721985,0.7142841112293163,27.760631561279297,0.271801233291626,3.242521047592163,5.204499682024958,0.020033333333333334,-1.2856339705982163,0.3589477837085724,0.5031560140110035,0.5110026910029605,1.3333333333333333
img_0212,0.6234943270683289,0.17183244228363037,0.7244953519773369,38.0123291015625,0.20370493829250336,3.7576918601989746,4.870851727748087,0.039858333333333336,-2.8784593709456403,0.060301169753074646,0.44006348459854705,0.5776451322698358,1.3333333333333333
img_0213,0.4634856581687927,0.24080714583396912,0.9761830113777525,68.55977630615234,0.6221584677696228,1.4746520519256592,5.505333789248184,0.025466666666666665,-3.050337147726881,0.027373142540454865,0.5159918151722974,0.5068941462267322,1.3333333333333333
img_0214,0.23633821308612823,0.2269425094127655,0.9911696158160279,22.464893341064453,0.32801130414009094,2.3189144134521484,5.246524574219298,0.03245,-2.722893901957755,0.02706301026046276,0.5552110496194613,0.5179814539311117,1.3333333333333333
img_0215,0.6156497597694397,0.2354266196489334,0.8438760872471346,61.675811767578125,0.5193616151809692,1.1934764385223389,5.580624815875543,0.0218,-2.449962990082656,0.03291064500808716,0.45807277087356973,0.5745817698604955,1.3333333333333333
img_0216,0.5225456953048706,0.2685435116291046,0.9639155451218736,27.865440368652344,0.2137032300233841,3.3902041912078857,5.443370141147893,0.03883333333333333,-2.2263521453521817,0.054242104291915894,0.5168209085888098,0.6026855383629366,1.3333333333333333
img_0217,0.515618085861206,0.27824801206588745,0.9372548853713976,13.78593635559082,0.0520780123770237,3.830805778503418,5.792134384965827,0.05604166666666666,-2.5964982756022956,0.036740295588970184,0.49712619533296076,0.5242445714911197,1.3333333333333333
img_0218,0.44913339614868164,0.26632261276245117,0.9999999892884205,50.99882125854492,0.26390406489372253,2.9709367752075195,5.856468105889338,0.10720833333333334,-2.6287430420409805,0.06688667088747025,0.49657630333707475,0.4280172924404393,1.3333333333333333
img_0219,0.24262762069702148,0.16864271461963654,0.959705822384005,20.161901473999023,0.2528519928455353,3.090547561645508,5.228048230832756,0.024358333333333333,-2.445639129285321,0.079029381275177,0.5250787542202959,0.5879030431247556,1.3333333333333333
img_0220,0.4923189580440521,0.2843482792377472,0.9145277520505994,35.47429656982422,0.32327893376350403,1.7085222005844116,5.888191659007905,0.07584166666666667,-2.0913477885831813,0.1160043329000473,0.49713913909517676,0.5257101097516584,1.3333333333333333
img_0221,0.36458611488342285,0.37589749693870544,0.9999999899910513,27.377931594848633,0.38188546895980835,3.0629868507385254,5.022970110049912,0.09885,-2.3736295632514177,0.08987116068601608,0.4396456989822029,0.49140082994163287,1.3333333333333333
img_0222,0.40293440222740173,0.2973784804344177,0.98037570938591,14.899421691894531,0.1009216457605362,4.298547744750977,5.481557769019989,0.11660833333333333,-2.3972851755132454,0.08022917062044144,0.47669140606801513,0.49685653649491873,1.3333333333333333
img_0223,0.5032528042793274,0.21258869767189026,0.9292013961622607,38.00442886352539,0.17702807486057281,3.2469546794891357,5.580953055585123,0.06376666666666667,-2.4498405351460613,0.08335623890161514,0.5237686078502709,0.46356811051847996,1.3333333333333333
img_0224,0.40283605456352234,0.3108505606651306,0.9543828255615732,10.039752960205078,0.0815315768122673,3.984647035598755,5.5998736580330055,0.09474166666666667,-2.5111100489370264,0.06179555132985115,0.5411120020949605,0.43848750709829415,1.3333333333333333
img_0225,0.36283519864082336,0.2743368446826935,0.9368110948562138,80.31520080566406,0.5132404565811157,2.835940361022949,5.696091229724246,0.08146666666666667,-2.5840114180932843,0.053785551339387894,0.4590299574124532,0.5460797036681423,1.3333333333333333
img_0226,0.7111703157424927,0.2144329994916916,0.6709377241342743,67.52346801757812,0.3409419655799866,2.1609554290771484,5.510033779010858,0.011166666666666667,-2.520583483454975,0.03659777715802193,0.5058900740693953,0.49573064223452196,1.3333333333333333
img_0227,0.5246825218200684,0.29332709312438965,0.9999999892529791,94.03915405273438,0.5342853665351868,3.3913450241088867,5.762874121047522,0.045975,-2.989043557970683,0.02478868141770363,0.49585433563051623,0.5537907071570484,1.3333333333333333
img_0228,0.41601818799972534,0.17612460255622864,0.835003718220367,77.4230728149414,0.6179531812667847,1.6169441938400269,5.466570847478597,0.007558333333333334,-2.751538059202039,0.025876963511109352,0.493143515835012,0.5315719343884159,1.3333333333333333
img_0229,0.6473312377929688,0.307383269071579,0.8244056234059132,59.98115539550781,0.33029720187187195,3.0964295864105225,5.281707811449347,0.07929166666666666,-2.4759603248979793,0.04816509410738945,0.5538552046439276,0.5905816078366698,1.3333333333333333
img_0230,0.7154838442802429,0.24460142850875854,0.8245153955040287,68.07898712158203,0.2496078461408615,2.97987699508667,5.34623948767473,0.03356666666666667,-2.6322589968939987,0.022189633920788765,0.474488221909229,0.4995962713459992,1.3333333333333333
