group,subject,unit,area,model,layer,view,rho,rho_null
MTL concept,13,26,amygdala,resnet18,avgpool,gap,0.13275349037820197,-0.18623191356923033
MTL concept,13,28,amygdala,resnet18,avgpool,gap,-0.029167312169420798,0.052672494565481995
MTL concept,13,30,amygdala,resnet18,avgpool,gap,-0.04492640679242109,-0.08527014978539979
MTL concept,13,31,amygdala,resnet18,avgpool,gap,0.08712376445048112,-0.02978240763135377
MTL concept,13,32,hippocampus,resnet18,avgpool,gap,0.17498063794165256,0.14582218497337102
MTL concept,13,33,hippocampus,resnet18,avgpool,gap,0.11849745324754972,-0.16253391811444412
MTL concept,13,35,hippocampus,resnet18,avgpool,gap,0.2471954265357909,0.08145520292433774
MTL concept,13,37,hippocampus,resnet18,avgpool,gap,0.18664042111145857,0.023313480217216596
MTL concept,13,46,hippocampus,resnet18,avgpool,gap,0.0460965566449981,-0.15046658186107656
MTL concept,13,75,amygdala,resnet18,avgpool,gap,0.7197713318234106,-0.6018065578921176
MTL concept,13,77,amygdala,resnet18,avgpool,gap,0.6956083919816441,0.3654568010947196
MTL concept,13,78,amygdala,resnet18,avgpool,gap,0.4513254441914784,0.47118508053247216
MTL concept,13,80,amygdala,resnet18,avgpool,gap,0.33353880260504365,0.16208897118924545
MTL concept,13,82,amygdala,resnet18,avgpool,gap,0.3629121245273083,-0.3479765889122036
MTL concept,13,83,amygdala,resnet18,avgpool,gap,0.530825281489274,0.6144892335554888
MTL concept,13,84,amygdala,resnet18,avgpool,gap,0.5047107698224899,-0.4438485860314829
MTL concept,13,85,amygdala,resnet18,avgpool,gap,0.6831071552838894,0.6785621916675676
MTL concept,13,86,amygdala,resnet18,avgpool,gap,0.5206595717493374,-0.2885333928087265
MTL concept,13,88,amygdala,resnet18,avgpool,gap,0.23815591375331402,-0.34137480758853433
MTL concept,13,89,amygdala,resnet18,avgpool,gap,0.41688658107214643,0.5150058576708297
MTL concept,13,90,amygdala,resnet18,avgpool,gap,0.5906118628282614,0.5829211219431257
MTL concept,13,92,amygdala,resnet18,avgpool,gap,0.6705011800619893,0.6340508018894457
MTL concept,13,93,amygdala,resnet18,avgpool,gap,0.31597835247810346,0.08241373497868623
MTL concept,13,94,amygdala,resnet18,avgpool,gap,0.7092644473290587,-0.37656800494898146
MTL concept,13,95,amygdala,resnet18,avgpool,gap,-0.16390934406665944,0.21066410180139047
MTL concept,13,97,amygdala,resnet18,avgpool,gap,0.4602757562030087,0.4675709831585084
MTL concept,13,98,amygdala,resnet18,avgpool,gap,0.11958091069288475,-0.17351188276288518
MTL concept,14,14,hippocampus,resnet18,avgpool,gap,0.2426265642931577,0.15357860798975456
MTL concept,14,15,hippocampus,resnet18,avgpool,gap,0.26990100747755663,0.169355943603503
MTL concept,14,16,hippocampus,resnet18,avgpool,gap,0.005874031752832423,-0.02644246252602286
MTL concept,14,17,hippocampus,resnet18,avgpool,gap,-0.09489719940965094,0.13405851077850245
MTL concept,14,18,hippocampus,resnet18,avgpool,gap,-0.1030846795337019,0.012298183828311222
MTL concept,14,19,hippocampus,resnet18,avgpool,gap,0.006439278370343936,0.08818057959844794
MTL concept,14,45,amygdala,resnet18,avgpool,gap,0.21965622443087782,-0.23507475847503756
MTL concept,14,46,amygdala,resnet18,avgpool,gap,0.017373866518256717,-0.004307988518471094
MTL concept,14,47,amygdala,resnet18,avgpool,gap,0.10879919882618815,0.05522319789105906
MTL concept,14,48,amygdala,resnet18,avgpool,gap,0.6320605171393626,-0.5689017594778581
MTL concept,14,49,amygdala,resnet18,avgpool,gap,0.25409410739963306,0.25151923216357114
MTL concept,14,50,amygdala,resnet18,avgpool,gap,0.48452244460657673,-0.5443965366085568
MTL concept,14,51,amygdala,resnet18,avgpool,gap,0.22985649556038615,-0.2776233884840179
MTL concept,14,52,amygdala,resnet18,avgpool,gap,-0.05853243606736313,0.006288846765379015
MTL concept,14,53,amygdala,resnet18,avgpool,gap,0.48198117252682393,0.6431622064922546
MTL concept,14,55,amygdala,resnet18,avgpool,gap,0.45697022420726696,0.4264088299551034
MTL concept,14,56,amygdala,resnet18,avgpool,gap,0.44505620264294576,0.5335461415540492
MTL concept,14,59,amygdala,resnet18,avgpool,gap,0.39968772904256716,-0.3342541939117257
MTL concept,14,60,amygdala,resnet18,avgpool,gap,0.5470133384794269,-0.48563241847746985
MTL concept,14,61,amygdala,resnet18,avgpool,gap,0.011459965719728828,-0.0710916840949639
MTL concept,14,62,amygdala,resnet18,avgpool,gap,0.24975404141476926,-0.23415976196986546
MTL concept,14,63,amygdala,resnet18,avgpool,gap,0.03860573697885408,0.20417293215926588
MTL concept,14,68,hippocampus,resnet18,avgpool,gap,0.037067567466108994,0.19394891810474615
MTL concept,14,69,hippocampus,resnet18,avgpool,gap,0.1378415909096552,-0.24285535094966135
MTL concept,15,2,amygdala,resnet18,avgpool,gap,0.09292179274358034,0.22086420733849635
MTL concept,15,8,amygdala,resnet18,avgpool,gap,-0.0228572947075951,-0.1375106850096601
MTL concept,16,7,amygdala,resnet18,avgpool,gap,0.09775633999661452,0.2825583412367619
MTL concept,16,9,amygdala,resnet18,avgpool,gap,0.10591115158594429,-0.08229743712023577
MTL concept,16,13,amygdala,resnet18,avgpool,gap,-0.20497743408493954,0.015120499863072363
MTL concept,16,20,amygdala,resnet18,avgpool,gap,0.01974730650009946,0.023954134945540557
MTL concept,16,21,amygdala,resnet18,avgpool,gap,0.33895563021053443,0.14849253922701997
MTL concept,16,24,amygdala,resnet18,avgpool,gap,0.5837880114833397,-0.5734417465920535
MTL concept,16,30,amygdala,resnet18,avgpool,gap,0.07952709363555707,-0.19272682851793727
MTL concept,18,5,hippocampus,resnet18,avgpool,gap,0.24375320380498852,0.19830830110094666
MTL concept,18,13,amygdala,resnet18,avgpool,gap,-0.17913451313895395,0.22374640494419235
MTL concept,18,14,amygdala,resnet18,avgpool,gap,0.1350247419324044,0.3246548330847321
MTL concept,18,16,amygdala,resnet18,avgpool,gap,-0.15889990421522063,0.21102526967801125
MTL concept,18,17,amygdala,resnet18,avgpool,gap,0.11647103157685712,-0.047530588853026676
MTL concept,18,18,amygdala,resnet18,avgpool,gap,0.11871117206653292,-0.1921693660459344
MTL concept,18,19,amygdala,resnet18,avgpool,gap,-0.06418043458811734,-0.01469013672388926
MTL concept,18,20,amygdala,resnet18,avgpool,gap,-0.1964150215107951,-0.038741258626460245
MTL concept,18,22,amygdala,resnet18,avgpool,gap,-0.1245126229683058,-0.06549957477070241
MTL concept,18,23,amygdala,resnet18,avgpool,gap,0.18842495741297502,-0.23288400066310205
MTL concept,18,24,amygdala,resnet18,avgpool,gap,-0.25096749121721684,0.1344150467880693
MTL concept,18,28,amygdala,resnet18,avgpool,gap,-0.1849538400328757,-0.029987588056722397
MTL concept,18,29,amygdala,resnet18,avgpool,gap,0.16732812704344288,-0.19942250039460724
MTL concept,18,30,amygdala,resnet18,avgpool,gap,-0.17073753701026773,-0.23898736416022173
MTL concept,18,37,hippocampus,resnet18,avgpool,gap,0.08279760108016572,0.04820339640359761
MTL concept,21,0,amygdala,resnet18,avgpool,gap,-0.008861828902950302,-0.24655953231670233
MTL concept,21,2,hippocampus,resnet18,avgpool,gap,0.19717894137337352,0.1003909862694941
MTL concept,21,4,hippocampus,resnet18,avgpool,gap,-0.075294282332585,-0.09984132437688341
MTL concept,21,14,hippocampus,resnet18,avgpool,gap,-0.022380100061697314,-0.06524795801527536
MTL non-concept,1,0,hippocampus,resnet18,avgpool,gap,0.08137631647352278,0.118316258356017
MTL non-concept,1,32,amygdala,resnet18,avgpool,gap,-0.024557505092192573,-0.020667692358970514
MTL non-concept,1,33,amygdala,resnet18,avgpool,gap,0.1153432862548035,0.0851277190764675
MTL non-concept,1,35,amygdala,resnet18,avgpool,gap,0.2567692484944503,0.2181984867536891
MTL non-concept,1,37,amygdala,resnet18,avgpool,gap,-0.10099737919615022,-0.031169947702029042
MTL non-concept,1,39,hippocampus,resnet18,avgpool,gap,0.31764439706412645,0.28599255546428193
MTL non-concept,2,2,hippocampus,resnet18,avgpool,gap,0.12614735593868115,0.3087610799371577
MTL non-concept,2,3,hippocampus,resnet18,avgpool,gap,-0.05550516898611669,-0.008620693820732021
MTL non-concept,2,4,hippocampus,resnet18,avgpool,gap,-0.33962552572502236,-0.019516627134648933
MTL non-concept,2,5,hippocampus,resnet18,avgpool,gap,0.060567362691243666,-0.15215284203106552
MTL non-concept,2,6,hippocampus,resnet18,avgpool,gap,-0.10024927964299642,0.07578951352980862
MTL non-concept,2,7,hippocampus,resnet18,avgpool,gap,-0.018210273191050296,-0.053870077564041115
MTL non-concept,2,8,hippocampus,resnet18,avgpool,gap,0.022242419710562365,0.05292891408695319
MTL non-concept,2,9,hippocampus,resnet18,avgpool,gap,-0.17311572334898218,-0.1812600153184773
MTL non-concept,2,10,hippocampus,resnet18,avgpool,gap,0.18417791389485152,0.12013686714340971
MTL non-concept,3,33,amygdala,resnet18,avgpool,gap,0.19638004953974245,-0.1993774894631703
MTL non-concept,3,35,hippocampus,resnet18,avgpool,gap,0.06819454415917478,-0.09978956003089114
MTL non-concept,3,36,hippocampus,resnet18,avgpool,gap,-0.05636028980123258,0.050139016821782505
MTL non-concept,3,37,hippocampus,resnet18,avgpool,gap,-0.1508628008697225,-0.1721657328573662
MTL non-concept,3,38,hippocampus,resnet18,avgpool,gap,0.22530008810235705,0.10288230681028177
MTL non-concept,4,1,amygdala,resnet18,avgpool,gap,0.044684134255077744,-0.16074969755732652
MTL non-concept,4,3,amygdala,resnet18,avgpool,gap,0.15634925298483127,0.015849941139099096
MTL non-concept,4,4,amygdala,resnet18,avgpool,gap,0.07491068008887942,0.006551222119163159
MTL non-concept,4,5,amygdala,resnet18,avgpool,gap,0.026411604971436384,0.050233829533059424
MTL non-concept,4,6,amygdala,resnet18,avgpool,gap,0.1397949565809138,0.10728733845303433
MTL non-concept,4,7,amygdala,resnet18,avgpool,gap,0.0802921295292188,0.10842179340826072
MTL non-concept,4,9,amygdala,resnet18,avgpool,gap,-0.08149808876515553,-0.01996753189943731
MTL non-concept,4,10,amygdala,resnet18,avgpool,gap,0.013267206505850995,-0.10623469441592848
MTL non-concept,4,16,amygdala,resnet18,avgpool,gap,-0.19985483256616773,-0.06628619786353804
MTL non-concept,4,17,amygdala,resnet18,avgpool,gap,-0.01472824301736443,0.10156108729279205
MTL non-concept,4,18,amygdala,resnet18,avgpool,gap,0.012179869238549546,-0.03332371708509606
MTL non-concept,4,19,amygdala,resnet18,avgpool,gap,0.07196747972572995,-0.06149168299149677
MTL non-concept,4,20,amygdala,resnet18,avgpool,gap,0.08508698937211961,-0.07899789402131442
MTL non-concept,4,21,amygdala,resnet18,avgpool,gap,0.02910513717043139,-0.05171096616329084
MTL non-concept,4,22,amygdala,resnet18,avgpool,gap,-0.028750392601644217,-0.13694317823297683
MTL non-concept,4,24,amygdala,resnet18,avgpool,gap,0.25570862749835893,0.18703671313562517
MTL non-concept,4,27,amygdala,resnet18,avgpool,gap,0.05414416412797542,0.28493991215568304
MTL non-concept,4,28,amygdala,resnet18,avgpool,gap,0.19537059980444155,-0.1093774263009394
MTL non-concept,4,29,amygdala,resnet18,avgpool,gap,0.027715890469518983,0.13937955807488553
MTL non-concept,4,31,amygdala,resnet18,avgpool,gap,0.023853731285724118,-0.0025288833090078206
MTL non-concept,4,32,amygdala,resnet18,avgpool,gap,-0.12209982393270756,0.05382835740559531
MTL non-concept,4,42,amygdala,resnet18,avgpool,gap,0.35915002128459067,-0.3262769286849997
MTL non-concept,4,47,amygdala,resnet18,avgpool,gap,0.15501997318148925,-0.16549731896067532
MTL non-concept,4,48,amygdala,resnet18,avgpool,gap,0.15635063554614778,-0.18204294115753578
MTL non-concept,5,21,amygdala,resnet18,avgpool,gap,-0.09782669418208567,0.08147800825254832
MTL non-concept,5,22,amygdala,resnet18,avgpool,gap,0.15268248849524416,-0.1479237609750554
MTL non-concept,5,23,amygdala,resnet18,avgpool,gap,0.027667856209934,-0.1002599390354393
MTL non-concept,5,24,amygdala,resnet18,avgpool,gap,-0.15711960529453348,-0.038604943545454684
MTL non-concept,5,25,hippocampus,resnet18,avgpool,gap,-0.02743562915177181,0.03482144667360419
MTL non-concept,5,27,hippocampus,resnet18,avgpool,gap,0.06303275091783765,-0.03586028058396897
MTL non-concept,5,28,hippocampus,resnet18,avgpool,gap,-0.0901653508883643,-0.09843555085799056
MTL non-concept,5,30,hippocampus,resnet18,avgpool,gap,-0.219101957126246,0.0077906425200859174
MTL non-concept,5,31,hippocampus,resnet18,avgpool,gap,0.07599848435685692,0.05950337016996023
MTL non-concept,5,32,hippocampus,resnet18,avgpool,gap,-0.08579402899837918,-0.032296062121763655
MTL non-concept,7,13,hippocampus,resnet18,avgpool,gap,0.326889052954582,0.09845269031261084
MTL non-concept,7,14,hippocampus,resnet18,avgpool,gap,-0.046473033341217974,0.008515786601953672
MTL non-concept,7,15,hippocampus,resnet18,avgpool,gap,0.05796663279317449,0.14492750824280679
MTL non-concept,7,16,hippocampus,resnet18,avgpool,gap,0.14978507642050895,-0.20129359338683359
MTL non-concept,7,18,amygdala,resnet18,avgpool,gap,-0.29195791820878675,-0.07448829987819858
MTL non-concept,7,19,amygdala,resnet18,avgpool,gap,0.12856234669911495,-0.2351979156730062
MTL non-concept,7,22,amygdala,resnet18,avgpool,gap,-0.03157991805051941,-0.18978774279013785
MTL non-concept,7,27,amygdala,resnet18,avgpool,gap,-0.008826327107160798,0.1583761836860442
MTL non-concept,7,28,amygdala,resnet18,avgpool,gap,-0.1914386750250858,0.1839414141902777
MTL non-concept,7,29,amygdala,resnet18,avgpool,gap,-0.18641342706583366,-0.23954096450956067
MTL non-concept,7,31,amygdala,resnet18,avgpool,gap,0.03206776040950416,-0.26382102006507585
MTL non-concept,7,32,amygdala,resnet18,avgpool,gap,-0.11319686304518399,0.05580984458858603
MTL non-concept,7,33,amygdala,resnet18,avgpool,gap,-0.03039679054600063,0.04530594505752053
MTL non-concept,8,32,hippocampus,resnet18,avgpool,gap,-0.13022515659091766,0.04308326215015528
MTL non-concept,8,33,hippocampus,resnet18,avgpool,gap,0.1256317229167182,0.2312065130509262
MTL non-concept,8,35,hippocampus,resnet18,avgpool,gap,0.0016141405604508598,-0.10043786800234002
MTL non-concept,8,36,hippocampus,resnet18,avgpool,gap,0.11821561205181738,-0.08373602174854997
MTL non-concept,8,39,hippocampus,resnet18,avgpool,gap,0.10819597404679245,0.11599229116160541
MTL non-concept,8,40,hippocampus,resnet18,avgpool,gap,0.03929220357606749,0.08711176045183913
MTL non-concept,8,41,hippocampus,resnet18,avgpool,gap,0.3024131874019585,-0.007724943049928458
MTL non-concept,8,43,hippocampus,resnet18,avgpool,gap,0.04486143321786224,-0.048580463994919464
MTL non-concept,8,44,hippocampus,resnet18,avgpool,gap,0.0008884773703295969,-0.04934988118081373
MTL non-concept,8,46,hippocampus,resnet18,avgpool,gap,0.1805018853907971,-0.1551814747008969
MTL non-concept,8,48,hippocampus,resnet18,avgpool,gap,-0.02509272698989124,0.11675677847830108
MTL non-concept,8,49,hippocampus,resnet18,avgpool,gap,-0.08024905767292001,0.08199536813847445
MTL non-concept,8,50,hippocampus,resnet18,avgpool,gap,-0.024350644459631993,0.16674764375140325
MTL non-concept,8,52,amygdala,resnet18,avgpool,gap,0.00598211384121161,-0.07016004968240147
MTL non-concept,8,53,amygdala,resnet18,avgpool,gap,-0.0063670836917997025,-0.09377467989350514
MTL non-concept,8,54,amygdala,resnet18,avgpool,gap,0.08972443600490303,0.3504889469184976
MTL non-concept,8,55,amygdala,resnet18,avgpool,gap,0.25452866122932066,0.07661221005955658
MTL non-concept,8,56,amygdala,resnet18,avgpool,gap,0.14053932126172677,0.2774292778321277
MTL non-concept,8,57,amygdala,resnet18,avgpool,gap,0.06594148691377887,-0.06189668063207213
MTL non-concept,9,18,amygdala,resnet18,avgpool,gap,-0.13796890072734624,-0.10920235147430193
MTL non-concept,9,19,amygdala,resnet18,avgpool,gap,-0.0524043230813849,-0.06609173939634344
MTL non-concept,9,20,amygdala,resnet18,avgpool,gap,-0.2811073762295444,-0.04216310212647124
MTL non-concept,9,21,amygdala,resnet18,avgpool,gap,-0.04077075457330734,0.09618587564137486
MTL non-concept,9,22,amygdala,resnet18,avgpool,gap,-0.1267609067201473,0.12016806915013505
MTL non-concept,9,23,amygdala,resnet18,avgpool,gap,0.08536486845652284,-0.0047483848041913685
MTL non-concept,9,24,amygdala,resnet18,avgpool,gap,-0.17781172678114893,-0.021531650300766376
MTL non-concept,9,26,amygdala,resnet18,avgpool,gap,-0.08223639874060998,0.09464719713173259
MTL non-concept,9,27,amygdala,resnet18,avgpool,gap,-0.07983803986878792,0.032363689683816504
MTL non-concept,9,28,hippocampus,resnet18,avgpool,gap,0.05192799109336294,-0.06409468932059241
MTL non-concept,9,29,hippocampus,resnet18,avgpool,gap,0.047228828927638425,0.03298276197176978
MTL non-concept,9,30,hippocampus,resnet18,avgpool,gap,-0.12603231399036324,-0.07013835680986218
MTL non-concept,9,31,hippocampus,resnet18,avgpool,gap,0.11508882583500896,-0.06462701449655367
MTL non-concept,9,52,amygdala,resnet18,avgpool,gap,-0.3033793969341167,0.23786016472184549
MTL non-concept,10,22,amygdala,resnet18,avgpool,gap,-0.03203484610238794,-0.043304899348253836
MTL non-concept,10,23,amygdala,resnet18,avgpool,gap,0.11966643110624005,0.08874071507680602
MTL non-concept,10,24,amygdala,resnet18,avgpool,gap,0.17569458923553136,0.17858985065438304
MTL non-concept,10,25,amygdala,resnet18,avgpool,gap,-0.010121481288720402,0.05359091322112665
MTL non-concept,10,26,amygdala,resnet18,avgpool,gap,-0.0005368083921801264,-0.12391916362485357
MTL non-concept,10,27,amygdala,resnet18,avgpool,gap,0.1114999227568503,0.024060967700666163
MTL non-concept,10,28,amygdala,resnet18,avgpool,gap,-0.01205298828250417,-0.16013600619133825
MTL non-concept,10,29,amygdala,resnet18,avgpool,gap,-0.13523649112754504,-0.026409244476819575
MTL non-concept,10,30,amygdala,resnet18,avgpool,gap,0.063077973007654,-0.13551480936072513
MTL non-concept,10,31,amygdala,resnet18,avgpool,gap,-0.03521206335861087,-0.04423902448382116
MTL non-concept,10,32,amygdala,resnet18,avgpool,gap,0.0366669651784521,0.10505396517311537
MTL non-concept,10,33,amygdala,resnet18,avgpool,gap,0.15187173300605888,0.23404840955827494
MTL non-concept,10,34,hippocampus,resnet18,avgpool,gap,0.1291517909527913,0.21561418993016238
MTL non-concept,10,35,hippocampus,resnet18,avgpool,gap,-0.06793671226989102,0.038681363964344455
MTL non-concept,10,36,hippocampus,resnet18,avgpool,gap,0.016135027966334755,0.0004809338422416784
MTL non-concept,10,37,hippocampus,resnet18,avgpool,gap,-0.24183121799785745,-0.1308486114124331
MTL non-concept,10,38,hippocampus,resnet18,avgpool,gap,-0.10886083747330616,0.07445153829753659
MTL non-concept,10,39,hippocampus,resnet18,avgpool,gap,-0.02600185544412624,0.10971599919958477
MTL non-concept,10,40,hippocampus,resnet18,avgpool,gap,0.10146596361111981,-0.06960467018622765
MTL non-concept,10,41,hippocampus,resnet18,avgpool,gap,0.014380528126820277,0.1484445075438533
MTL non-concept,10,42,hippocampus,resnet18,avgpool,gap,-0.2097351488719187,-0.200876299623538
MTL non-concept,10,43,hippocampus,resnet18,avgpool,gap,0.00881289204258734,-0.02259584529523847
MTL non-concept,10,44,hippocampus,resnet18,avgpool,gap,-0.09808626903914404,-0.14296893199278835
