cell_a,cell_b,n_common,same_pref,same_category,pref_a,pref_b,rho,both_pref_shared
14-50,18-29,29,False,False,img_0002,img_0301,0.21555702019514028,False
14-50,18-30,29,False,True,img_0002,img_0055,0.00668581945584596,False
14-50,18-37,29,False,True,img_0002,img_0055,0.17192428952311498,False
14-51,15-2,35,False,False,img_0006,img_0048,-0.12186517513148393,False
14-51,15-8,34,False,False,img_0006,img_0024,0.28966537336368314,True
14-51,16-7,29,False,True,img_0006,img_0020,-0.3311846015391981,True
14-51,16-9,29,False,False,img_0006,img_0035,0.04826308078591307,True
14-51,16-13,29,False,False,img_0006,img_0026,-0.37644407530676116,True
14-51,16-20,29,False,True,img_0006,img_0022,0.21763475888054964,True
14-51,16-21,30,False,False,img_0006,img_0043,-0.2008743527997536,False
14-51,16-24,29,False,True,img_0006,img_0234,0.1453357406643448,True
14-51,16-30,29,False,True,img_0006,img_0004,0.01699385537563295,True
14-51,18-5,29,False,True,img_0006,img_0312,-0.28603578606379004,False
14-51,18-13,29,False,True,img_0006,img_0055,-0.2401524753168075,False
14-51,18-14,29,False,True,img_0006,img_0312,0.23993211761133762,False
14-51,18-16,29,False,True,img_0006,img_0055,-0.3108792873093955,False
14-51,18-17,28,False,True,img_0006,img_0060,-0.02042547705379565,True
14-51,18-18,29,False,True,img_0006,img_0025,-0.20386768161078048,False
14-51,18-19,29,False,False,img_0006,img_0072,0.10922511492206638,False
14-51,18-20,29,False,True,img_0006,img_0055,-0.3129721832243922,False
14-51,18-22,29,True,True,img_0006,img_0006,-0.2617463306484641,True
14-51,18-23,28,False,True,img_0006,img_0005,-0.04180701962977317,True
14-51,18-24,29,False,True,img_0006,img_0055,-0.34742998062829705,False
14-51,18-28,29,False,True,img_0006,img_0055,-0.3457044178194873,False
14-51,18-29,29,False,False,img_0006,img_0301,-0.20385819808293293,False
14-51,18-30,29,False,True,img_0006,img_0055,-0.38929326989789886,False
14-51,18-37,29,False,True,img_0006,img_0055,-0.0747443117068859,False
14-52,15-2,35,False,False,img_0002,img_0048,0.11859883368124023,False
14-52,15-8,34,False,False,img_0002,img_0024,-0.21800536802919235,True
14-52,16-7,29,False,True,img_0002,img_0020,-0.07752945773682685,True
14-52,16-9,29,False,False,img_0002,img_0035,-0.23326296414367859,True
14-52,16-13,29,False,False,img_0002,img_0026,-0.09068038182645533,True
14-52,16-20,29,False,True,img_0002,img_0022,0.1468671853053701,True
14-52,16-21,30,False,False,img_0002,img_0043,0.0915620152539012,False
14-52,16-24,29,False,True,img_0002,img_0234,-0.14936442283224102,True
14-52,16-30,29,False,True,img_0002,img_0004,-0.10081234008294047,True
14-52,18-5,29,False,True,img_0002,img_0312,-0.08002658063336439,False
14-52,18-13,29,False,True,img_0002,img_0055,0.05030289609307555,False
14-52,18-14,29,False,True,img_0002,img_0312,-0.10807433589367267,False
14-52,18-16,29,False,True,img_0002,img_0055,-0.036447985584579616,False
14-52,18-17,28,False,True,img_0002,img_0060,0.1804928696773211,True
14-52,18-18,29,False,True,img_0002,img_0025,0.003957616797983823,False
14-52,18-19,29,False,False,img_0002,img_0072,-0.1671315410003518,False
14-52,18-20,29,False,True,img_0002,img_0055,0.13629601231528224,False
14-52,18-22,28,False,True,img_0002,img_0006,0.024789766010002254,True
14-52,18-23,28,False,True,img_0002,img_0005,-0.14286977765848405,True
14-52,18-24,29,False,True,img_0002,img_0055,0.15960409706450268,False
14-52,18-28,29,False,True,img_0002,img_0055,0.06650682777040182,False
14-52,18-29,29,False,False,img_0002,img_0301,-0.05147383894964241,False
14-52,18-30,29,False,True,img_0002,img_0055,0.02984687701153295,False
14-52,18-37,29,False,True,img_0002,img_0055,-0.2829692073760426,False
14-53,15-2,35,False,False,img_0022,img_0048,-0.09103167830243764,False
14-53,15-8,34,False,False,img_0022,img_0024,0.19151292308098739,True
