subject,region,n_units,n_images,model,layer,view,rho,reliability,rho_norm
5,hippocampus,8,63,convnext_tiny,avgpool,gap,0.00043588017077427404,0.03817300544819614,0.0022309453676842444
5,hippocampus,8,63,convnext_tiny,logits,gap,-0.0036833467632714943,0.03817300544819614,-0.01885230379830871
5,hippocampus,8,63,vit_b_16,block2,cls,0.011365669933540044,0.03817300544819614,0.058172384038066904
5,hippocampus,8,63,vit_b_16,block2,gap,0.0139705605084762,0.03817300544819614,0.07150487528481292
5,hippocampus,8,63,vit_b_16,block5,cls,0.00735574247582592,0.03817300544819614,0.037648557338985554
5,hippocampus,8,63,vit_b_16,block5,gap,0.010523589226944616,0.03817300544819614,0.05386240120893697
5,hippocampus,8,63,vit_b_16,block8,cls,-0.015265157381838132,0.03817300544819614,-0.07813095073237207
5,hippocampus,8,63,vit_b_16,block8,gap,0.00935225208374106,0.03817300544819614,0.04786720035136058
5,hippocampus,8,63,vit_b_16,block11,cls,-0.012214366698578396,0.03817300544819614,-0.06251622953387734
5,hippocampus,8,63,vit_b_16,block11,gap,0.01279658306340073,0.03817300544819614,0.06549616069198225
5,hippocampus,8,63,vit_b_16,ln,cls,0.013236292396804374,0.03817300544819614,0.0677467046860847
5,hippocampus,8,63,vit_b_16,ln,gap,0.010465194899577288,0.03817300544819614,0.053563524217336816
5,hippocampus,8,63,vit_b_16,logits,gap,-0.016110139359740042,0.03817300544819614,-0.08245578300457279
5,hippocampus,8,63,dinov2_small,block2,cls,-0.017045374878017733,0.03817300544819614,-0.0872425558084127
5,hippocampus,8,63,dinov2_small,block2,gap,-0.008945001226491908,0.03817300544819614,-0.0457827870782091
5,hippocampus,8,63,dinov2_small,block5,cls,-0.007971153508355804,0.03817300544819614,-0.04079838723330144
5,hippocampus,8,63,dinov2_small,block5,gap,0.0007488646798606112,0.03817300544819614,0.0038328795402407874
5,hippocampus,8,63,dinov2_small,block8,cls,-0.0029901732829313078,0.03817300544819614,-0.01530446595512464
5,hippocampus,8,63,dinov2_small,block8,gap,0.008167357417319667,0.03817300544819614,0.04180260864820758
5,hippocampus,8,63,dinov2_small,block11,cls,-0.00254216608806199,0.03817300544819614,-0.013011451399524428
5,hippocampus,8,63,dinov2_small,block11,gap,0.012864343293808514,0.03817300544819614,0.0658429747529957
5,hippocampus,8,63,dinov2_small,norm,cls,-0.016955868805652054,0.03817300544819614,-0.08678444100780335
5,hippocampus,8,63,dinov2_small,norm,gap,0.007417490743704122,0.03817300544819614,0.03796460064956034
5,hippocampus,8,63,clip_vitb32,block2,cls,0.007778704659589281,0.03817300544819614,0.03981338516975453
5,hippocampus,8,63,clip_vitb32,block2,gap,0.004982914943269627,0.03817300544819614,0.025503823655260632
5,hippocampus,8,63,clip_vitb32,block5,cls,0.0017453200834576389,0.03817300544819614,0.008932991258582641
5,hippocampus,8,63,clip_vitb32,block5,gap,0.00925969653520483,0.03817300544819614,0.04739347755756249
5,hippocampus,8,63,clip_vitb32,block8,cls,-0.005603071753294731,0.03817300544819614,-0.02867794364357234
5,hippocampus,8,63,clip_vitb32,block8,gap,0.010541915080571769,0.03817300544819614,0.05395619758004908
5,hippocampus,8,63,clip_vitb32,block11,cls,0.0024323672257753164,0.03817300544819614,0.012449472948519578
5,hippocampus,8,63,clip_vitb32,block11,gap,0.002354379248824033,0.03817300544819614,0.012050310684254448
5,hippocampus,8,63,clip_vitb32,ln_post,cls,0.008657422575137096,0.03817300544819614,0.0443108865351189
5,hippocampus,8,63,clip_vitb32,ln_post,gap,-0.0011301458565257838,0.03817300544819614,-0.005784373395433543
5,hippocampus,8,63,clip_vitb32,embed,gap,0.003954038114734123,0.03817300544819614,0.020237770853497317
5,hippocampus,8,63,baseline,category,-,0.009223641322543386,0.03817300544819614,0.04720893782609218
5,hippocampus,8,63,baseline,lowlevel,-,0.0011995202312140218,0.03817300544819614,0.006139449056645178
6,MFC,28,54,alexnet,conv1,gap,0.0285234143250376,-0.03672550966118881,0.9019895591179314
6,MFC,28,54,alexnet,conv2,gap,0.01067021005884714,-0.03672550966118881,0.3374216689839624
6,MFC,28,54,alexnet,conv3,gap,0.0071224648066642365,-0.03672550966118881,0.22523211343449812
6,MFC,28,54,alexnet,conv4,gap,0.018686180713165006,-0.03672550966118881,0.5909089182311094
6,MFC,28,54,alexnet,conv5,gap,0.004617331417162765,-0.03672550966118881,0.14601283990087416
6,MFC,28,54,alexnet,fc6,gap,0.0054318185708509305,-0.03672550966118881,0.17176918520689632
6,MFC,28,54,alexnet,fc7,gap,0.00018866450298936856,-0.03672550966118881,0.005966095430700507
6,MFC,28,54,alexnet,logits,gap,0.008803143613937331,-0.03672550966118881,0.27837984389607956
6,MFC,28,54,vgg16,conv1_2,gap,0.03609886886475903,-0.03672550966118881,1.1415464656837535
6,MFC,28,54,vgg16,conv2_2,gap,0.008149109946306108,-0.03672550966118881,0.25769748333459747
6,MFC,28,54,vgg16,conv3_3,gap,-0.009995811550570693,-0.03672550966118881,-0.31609531561622756
6,MFC,28,54,vgg16,conv4_3,gap,0.0016112139386093218,-0.03672550966118881,0.05095105843816165
6,MFC,28,54,vgg16,conv5_3,gap,0.019188372851279986,-0.03672550966118881,0.6067896280258414
6,MFC,28,54,vgg16,fc6,gap,0.014584076078753004,-0.03672550966118881,0.4611889797803668
6,MFC,28,54,vgg16,fc7,gap,-0.005133835865363218,-0.03672550966118881,-0.16234614468009306
6,MFC,28,54,vgg16,logits,gap,-0.005011655011655011,-0.03672550966118881,-0.1584824468382754
6,MFC,28,54,resnet18,stem,gap,0.017756728239494125,-0.03672550966118881,0.5615170502943327
6,MFC,28,54,resnet18,layer1,gap,0.012355004423097605,-0.03672550966118881,0.39069954478443075
6,MFC,28,54,resnet18,layer2,gap,0.006301089725776139,-0.03672550966118881,0.19925795274538385
6,MFC,28,54,resnet18,layer3,gap,0.014591602838677784,-0.03672550966118881,0.46142699682800264
6,MFC,28,54,resnet18,layer4,gap,0.02554335385051101,-0.03672550966118881,0.8077517724724692
6,MFC,28,54,resnet18,avgpool,gap,0.02554335385051101,-0.03672550966118881,0.8077517724724692
6,MFC,28,54,resnet18,logits,gap,0.011381570773370077,-0.03672550966118881,0.3599168699425354
6,MFC,28,54,resnet50,stem,gap,-0.0008065467905248658,-0.03672550966118881,-0.025505248975572888
6,MFC,28,54,resnet50,layer1,gap,0.02190409171541247,-0.03672550966118881,0.6926681989792813
6,MFC,28,54,resnet50,layer2,gap,0.016596239453834056,-0.03672550966118881,0.524819172676645
6,MFC,28,54,resnet50,layer3,gap,0.0289211163618247,-0.03672550966118881,0.9145660017812844
6,MFC,28,54,resnet50,layer4,gap,0.021014062592011364,-0.03672550966118881,0.6645230068409756
6,MFC,28,54,resnet50,avgpool,gap,0.021014062592011364,-0.03672550966118881,0.6645230068409756
6,MFC,28,54,resnet50,logits,gap,0.0322965119159912,-0.03672550966118881,1.0213053813330084
6,MFC,28,54,convnext_tiny,stage1,gap,-0.009010121321705594,-0.03672550966118881,-0.2849250537103639
6,MFC,28,54,convnext_tiny,stage2,gap,0.012097755493981911,-0.03672550966118881,0.38256461936798275
6,MFC,28,54,convnext_tiny,stage3,gap,0.02334192809053144,-0.03672550966118881,0.7381365774594434
6,MFC,28,54,convnext_tiny,stage4,gap,-0.008941348521827071,-0.03672550966118881,-0.2827502668235331
6,MFC,28,54,convnext_tiny,avgpool,gap,-0.008941348521827071,-0.03672550966118881,-0.2827502668235331
6,MFC,28,54,convnext_tiny,logits,gap,0.0053136590872439925,-0.03672550966118881,0.16803265425342379
6,MFC,28,54,vit_b_16,block2,cls,0.028128218478171044,-0.03672550966118881,0.8894923691385571
6,MFC,28,54,vit_b_16,block2,gap,0.005727770115880161,-0.03672550966118881,0.18112799480027883
6,MFC,28,54,vit_b_16,block5,cls,0.03256884712560901,-0.03672550966118881,1.0299173768275252
6,MFC,28,54,vit_b_16,block5,gap,0.01995224889185045,-0.03672550966118881,0.6309455094081798
6,MFC,28,54,vit_b_16,block8,cls,0.02450643415121121,-0.03672550966118881,0.7749614924676266
6,MFC,28,54,vit_b_16,block8,gap,0.032332315214153515,-0.03672550966118881,1.0224375810323987
6,MFC,28,54,vit_b_16,block11,cls,0.021212780520253903,-0.03672550966118881,0.670807019492539
6,MFC,28,54,vit_b_16,block11,gap,0.042162984410270166,-0.03672550966118881,1.33331063686625
6,MFC,28,54,vit_b_16,ln,cls,0.017212827695593586,-0.03672550966118881,0.5443174049010316
6,MFC,28,54,vit_b_16,ln,gap,0.040421940005580775,-0.03672550966118881,1.278253978603146
6,MFC,28,54,vit_b_16,logits,gap,0.02198499414689991,-0.03672550966118881,0.6952265584967416
6,MFC,28,54,dinov2_small,block2,cls,0.025068480001546302,-0.03672550966118881,0.7927349428326765
6,MFC,28,54,dinov2_small,block2,gap,-0.00028124201203151344,-0.03672550966118881,-0.008893653317480616
6,MFC,28,54,dinov2_small,block5,cls,0.019704312178223847,-0.03672550966118881,0.6231050621018102
6,MFC,28,54,dinov2_small,block5,gap,0.003858484136759672,-0.03672550966118881,0.12201598187789185
6,MFC,28,54,dinov2_small,block8,cls,-0.005450406146094983,-0.03672550966118881,-0.17235697594640598
6,MFC,28,54,dinov2_small,block8,gap,0.009624219753870854,-0.03672550966118881,0.30434455124217025
6,MFC,28,54,dinov2_small,block11,cls,0.03745802643768281,-0.03672550966118881,1.184526801978809
6,MFC,28,54,dinov2_small,block11,gap,0.01647854680952604,-0.03672550966118881,0.5210974044780312
6,MFC,28,54,dinov2_small,norm,cls,0.03745449238228831,-0.03672550966118881,1.1844150453345708
6,MFC,28,54,dinov2_small,norm,gap,0.009182544731190246,-0.03672550966118881,0.29037756066939774
6,MFC,28,54,clip_vitb32,block2,cls,0.032605223735191056,-0.03672550966118881,1.0310677062258649
6,MFC,28,54,clip_vitb32,block2,gap,0.01322538944020972,-0.03672550966118881,0.4182235357380199
6,MFC,28,54,clip_vitb32,block5,cls,0.007638752215541506,-0.03672550966118881,0.24155855482768618
6,MFC,28,54,clip_vitb32,block5,gap,0.014848364453086705,-0.03672550966118881,0.46954651200034364
6,MFC,28,54,clip_vitb32,block8,cls,0.018368209914536464,-0.03672550966118881,0.58085379870022
6,MFC,28,54,clip_vitb32,block8,gap,0.012582543535426427,-0.03672550966118881,0.3978949633017505
6,MFC,28,54,clip_vitb32,block11,cls,0.012619182230228926,-0.03672550966118881,0.3990535805624672
6,MFC,28,54,clip_vitb32,block11,gap,0.03793039409672697,-0.03672550966118881,1.1994643789346229
6,MFC,28,54,clip_vitb32,ln_post,cls,0.013759519119485388,-0.03672550966118881,0.43511419926208333
6,MFC,28,54,clip_vitb32,ln_post,gap,0.03730186869219229,-0.03672550966118881,1.1795886604785397
6,MFC,28,54,clip_vitb32,embed,gap,-0.004150905721475976,-0.03672550966118881,-0.13126316432488588
6,MFC,28,54,baseline,category,-,0.032430233800026506,-0.03672550966118881,1.0255340385986131
6,MFC,28,54,baseline,lowlevel,-,0.016264017771343585,-0.03672550966118881,0.5143134006290133
6,all,28,54,alexnet,conv1,gap,0.0285234143250376,-0.03672550966118881,0.9019895591179314
6,all,28,54,alexnet,conv2,gap,0.01067021005884714,-0.03672550966118881,0.3374216689839624
6,all,28,54,alexnet,conv3,gap,0.0071224648066642365,-0.03672550966118881,0.22523211343449812
6,all,28,54,alexnet,conv4,gap,0.018686180713165006,-0.03672550966118881,0.5909089182311094
6,all,28,54,alexnet,conv5,gap,0.004617331417162765,-0.03672550966118881,0.14601283990087416
6,all,28,54,alexnet,fc6,gap,0.0054318185708509305,-0.03672550966118881,0.17176918520689632
6,all,28,54,alexnet,fc7,gap,0.00018866450298936856,-0.03672550966118881,0.005966095430700507
6,all,28,54,alexnet,logits,gap,0.008803143613937331,-0.03672550966118881,0.27837984389607956
6,all,28,54,vgg16,conv1_2,gap,0.03609886886475903,-0.03672550966118881,1.1415464656837535
6,all,28,54,vgg16,conv2_2,gap,0.008149109946306108,-0.03672550966118881,0.25769748333459747
6,all,28,54,vgg16,conv3_3,gap,-0.009995811550570693,-0.03672550966118881,-0.31609531561622756
6,all,28,54,vgg16,conv4_3,gap,0.0016112139386093218,-0.03672550966118881,0.05095105843816165
6,all,28,54,vgg16,conv5_3,gap,0.019188372851279986,-0.03672550966118881,0.6067896280258414
6,all,28,54,vgg16,fc6,gap,0.014584076078753004,-0.03672550966118881,0.4611889797803668
6,all,28,54,vgg16,fc7,gap,-0.005133835865363218,-0.03672550966118881,-0.16234614468009306
6,all,28,54,vgg16,logits,gap,-0.005011655011655011,-0.03672550966118881,-0.1584824468382754
6,all,28,54,resnet18,stem,gap,0.017756728239494125,-0.03672550966118881,0.5615170502943327
6,all,28,54,resnet18,layer1,gap,0.012355004423097605,-0.03672550966118881,0.39069954478443075
6,all,28,54,resnet18,layer2,gap,0.006301089725776139,-0.03672550966118881,0.19925795274538385
6,all,28,54,resnet18,layer3,gap,0.014591602838677784,-0.03672550966118881,0.46142699682800264
6,all,28,54,resnet18,layer4,gap,0.02554335385051101,-0.03672550966118881,0.8077517724724692
6,all,28,54,resnet18,avgpool,gap,0.02554335385051101,-0.03672550966118881,0.8077517724724692
6,all,28,54,resnet18,logits,gap,0.011381570773370077,-0.03672550966118881,0.3599168699425354
6,all,28,54,resnet50,stem,gap,-0.0008065467905248658,-0.03672550966118881,-0.025505248975572888
6,all,28,54,resnet50,layer1,gap,0.02190409171541247,-0.03672550966118881,0.6926681989792813
6,all,28,54,resnet50,layer2,gap,0.016596239453834056,-0.03672550966118881,0.524819172676645
6,all,28,54,resnet50,layer3,gap,0.0289211163618247,-0.03672550966118881,0.9145660017812844
6,all,28,54,resnet50,layer4,gap,0.021014062592011364,-0.03672550966118881,0.6645230068409756
6,all,28,54,resnet50,avgpool,gap,0.021014062592011364,-0.03672550966118881,0.6645230068409756
6,all,28,54,resnet50,logits,gap,0.0322965119159912,-0.03672550966118881,1.0213053813330084
6,all,28,54,convnext_tiny,stage1,gap,-0.009010121321705594,-0.03672550966118881,-0.2849250537103639
6,all,28,54,convnext_tiny,stage2,gap,0.012097755493981911,-0.03672550966118881,0.38256461936798275
6,all,28,54,convnext_tiny,stage3,gap,0.02334192809053144,-0.03672550966118881,0.7381365774594434
6,all,28,54,convnext_tiny,stage4,gap,-0.008941348521827071,-0.03672550966118881,-0.2827502668235331
6,all,28,54,convnext_tiny,avgpool,gap,-0.008941348521827071,-0.03672550966118881,-0.2827502668235331
6,all,28,54,convnext_tiny,logits,gap,0.0053136590872439925,-0.03672550966118881,0.16803265425342379
6,all,28,54,vit_b_16,block2,cls,0.028128218478171044,-0.03672550966118881,0.8894923691385571
6,all,28,54,vit_b_16,block2,gap,0.005727770115880161,-0.03672550966118881,0.18112799480027883
6,all,28,54,vit_b_16,block5,cls,0.03256884712560901,-0.03672550966118881,1.0299173768275252
6,all,28,54,vit_b_16,block5,gap,0.01995224889185045,-0.03672550966118881,0.6309455094081798
6,all,28,54,vit_b_16,block8,cls,0.02450643415121121,-0.03672550966118881,0.7749614924676266
6,all,28,54,vit_b_16,block8,gap,0.032332315214153515,-0.03672550966118881,1.0224375810323987
6,all,28,54,vit_b_16,block11,cls,0.021212780520253903,-0.03672550966118881,0.670807019492539
6,all,28,54,vit_b_16,block11,gap,0.042162984410270166,-0.03672550966118881,1.33331063686625
6,all,28,54,vit_b_16,ln,cls,0.017212827695593586,-0.03672550966118881,0.5443174049010316
6,all,28,54,vit_b_16,ln,gap,0.040421940005580775,-0.03672550966118881,1.278253978603146
6,all,28,54,vit_b_16,logits,gap,0.02198499414689991,-0.03672550966118881,0.6952265584967416
6,all,28,54,dinov2_small,block2,cls,0.025068480001546302,-0.03672550966118881,0.7927349428326765
6,all,28,54,dinov2_small,block2,gap,-0.00028124201203151344,-0.03672550966118881,-0.008893653317480616
6,all,28,54,dinov2_small,block5,cls,0.019704312178223847,-0.03672550966118881,0.6231050621018102
6,all,28,54,dinov2_small,block5,gap,0.003858484136759672,-0.03672550966118881,0.12201598187789185
6,all,28,54,dinov2_small,block8,cls,-0.005450406146094983,-0.03672550966118881,-0.17235697594640598
6,all,28,54,dinov2_small,block8,gap,0.009624219753870854,-0.03672550966118881,0.30434455124217025
6,all,28,54,dinov2_small,block11,cls,0.03745802643768281,-0.03672550966118881,1.184526801978809
6,all,28,54,dinov2_small,block11,gap,0.01647854680952604,-0.03672550966118881,0.5210974044780312
6,all,28,54,dinov2_small,norm,cls,0.03745449238228831,-0.03672550966118881,1.1844150453345708
6,all,28,54,dinov2_small,norm,gap,0.009182544731190246,-0.03672550966118881,0.29037756066939774
6,all,28,54,clip_vitb32,block2,cls,0.032605223735191056,-0.03672550966118881,1.0310677062258649
6,all,28,54,clip_vitb32,block2,gap,0.01322538944020972,-0.03672550966118881,0.4182235357380199
6,all,28,54,clip_vitb32,block5,cls,0.007638752215541506,-0.03672550966118881,0.24155855482768618
6,all,28,54,clip_vitb32,block5,gap,0.014848364453086705,-0.03672550966118881,0.46954651200034364
6,all,28,54,clip_vitb32,block8,cls,0.018368209914536464,-0.03672550966118881,0.58085379870022
6,all,28,54,clip_vitb32,block8,gap,0.012582543535426427,-0.03672550966118881,0.3978949633017505
6,all,28,54,clip_vitb32,block11,cls,0.012619182230228926,-0.03672550966118881,0.3990535805624672
6,all,28,54,clip_vitb32,block11,gap,0.03793039409672697,-0.03672550966118881,1.1994643789346229
6,all,28,54,clip_vitb32,ln_post,cls,0.013759519119485388,-0.03672550966118881,0.43511419926208333
6,all,28,54,clip_vitb32,ln_post,gap,0.03730186869219229,-0.03672550966118881,1.1795886604785397
6,all,28,54,clip_vitb32,embed,gap,-0.004150905721475976,-0.03672550966118881,-0.13126316432488588
6,all,28,54,baseline,category,-,0.032430233800026506,-0.03672550966118881,1.0255340385986131
6,all,28,54,baseline,lowlevel,-,0.016264017771343585,-0.03672550966118881,0.5143134006290133
7,MTL,21,54,alexnet,conv1,gap,0.030717444367702615,0.14132245605319457,0.08171080557474364
7,MTL,21,54,alexnet,conv2,gap,0.0252324061167742,0.14132245605319457,0.06712017463791731
7,MTL,21,54,alexnet,conv3,gap,0.04462570913503769,0.14132245605319457,0.11870787813982597
7,MTL,21,54,alexnet,conv4,gap,0.04557640279680966,0.14132245605319457,0.12123679766933827
7,MTL,21,54,alexnet,conv5,gap,0.05326431646659326,0.14132245605319457,0.14168724958934234
7,MTL,21,54,alexnet,fc6,gap,0.043223590061368077,0.14132245605319457,0.11497813169185264
7,MTL,21,54,alexnet,fc7,gap,0.05011017816962794,0.14132245605319457,0.13329699491665317
7,MTL,21,54,alexnet,logits,gap,0.06066051700077209,0.14132245605319457,0.16136172174287652
7,MTL,21,54,vgg16,conv1_2,gap,0.017773051234630237,0.14132245605319457,0.04727770697713951
7,MTL,21,54,vgg16,conv2_2,gap,0.023382760148861127,0.14132245605319457,0.062199971633491474
7,MTL,21,54,vgg16,conv3_3,gap,0.03237411371173361,0.14132245605319457,0.08611767565974607
7,MTL,21,54,vgg16,conv4_3,gap,0.05080596938402356,0.14132245605319457,0.13514785399071966
7,MTL,21,54,vgg16,conv5_3,gap,0.04745449320130462,0.14132245605319457,0.12623266510077188
7,MTL,21,54,vgg16,fc6,gap,0.023951407270686283,0.14132245605319457,0.06371261747264037
7,MTL,21,54,vgg16,fc7,gap,0.020629554908041258,0.14132245605319457,0.05487623026207272
7,MTL,21,54,vgg16,logits,gap,0.04239049076194644,0.14132245605319457,0.11276202236763193
7,MTL,21,54,resnet18,stem,gap,0.0015999688446194193,0.14132245605319457,0.0042560423199074346
7,MTL,21,54,resnet18,layer1,gap,0.006186583054929214,0.14132245605319457,0.01645679500944538
7,MTL,21,54,resnet18,layer2,gap,0.03605357316751857,0.14132245605319457,0.09590532571985041
