subject,session,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region
6,2,0,108,5,3.7152777777777777,1.8897477596913501,0.11188811188811189,img_0215,2.3532392049742596,0.003996003996003996,False,0.2859328647606161,0.9729502198724133,4.759615384615385,3.3986849225336067,4.351851851851852,dACC,MFC
6,2,1,108,5,1.7592592592592593,0.21446048663558392,0.936063936063936,img_0194,0.7989843434761359,0.17682317682317683,False,0.14601982447377182,0.9923687410751364,2.0,1.7079603510524561,2.0833333333333335,dACC,MFC
6,2,2,108,5,1.0532407407407407,1.795753922709033,0.13586413586413587,img_0198,1.5016778729370484,0.04595404595404595,False,0.3615327567169673,0.9021631308587804,1.4880952380952381,0.950100064409275,0.7407407407407407,dACC,MFC
6,2,3,108,5,3.761574074074074,0.29371158081666315,0.8881118881118881,img_0215,0.7876935750878907,0.19480519480519481,False,0.1866752921264201,0.98530467952142,4.375,3.558295596946913,2.7777777777777777,dACC,MFC
6,2,4,108,5,1.2847222222222223,1.483228991741249,0.2007992007992008,img_0224,1.3143439481589527,0.060939060939060936,False,0.31661031276415885,0.9289129472564994,1.7105263157894737,1.168956043956044,1.2962962962962963,dACC,MFC
6,2,5,108,5,2.928240740740741,0.8007248438817031,0.5104895104895105,img_0193,1.2792763089388157,0.08791208791208792,False,0.21752916721083104,0.9855714433317343,3.522727272727273,2.756431342780027,3.425925925925926,dACC,MFC
6,2,6,108,5,0.6481481481481481,0.42811940035089463,0.7972027972027972,img_0198,0.8544313950261767,0.1938061938061938,False,0.2655686418844314,0.9653177436855841,0.8333333333333334,0.6120261317629738,0.8796296296296297,dACC,MFC
6,2,7,108,5,1.2615740740740742,0.2608657994212703,0.9150849150849151,img_0215,0.4786946083302466,0.2947052947052947,False,0.16884218121060224,0.982775332573915,1.4423076923076923,1.1987853155616313,1.3888888888888888,dACC,MFC
6,2,8,108,5,3.5300925925925926,1.3196805660270683,0.2787212787212787,img_0224,0.9112529292323844,0.18281718281718282,False,0.14820602894373391,0.9762951525053688,4.0131578947368425,3.4183836996337,3.9814814814814814,dACC,MFC
6,2,9,108,5,7.592592592592593,1.2823067381378608,0.2807192807192807,img_0198,1.4132599540380295,0.09290709290709291,False,0.13817974788369525,0.9915610673644221,8.571428571428571,7.387030732425469,8.00925925925926,dACC,MFC
6,2,10,108,5,1.099537037037037,0.5167442074187967,0.7192807192807192,img_0193,1.0387981608824612,0.14385614385614387,False,0.2513557531649636,0.9768060108752081,1.3636363636363635,1.020878518411413,1.3425925925925926,hippocampus,MTL
6,2,11,108,5,1.4351851851851851,0.6041377866735065,0.6423576423576424,img_0215,1.2126399837174693,0.1038961038961039,False,0.22093507126401857,0.9786322634247766,1.7307692307692308,1.3483816074276602,1.4814814814814814,preSMA,MFC
6,2,12,108,5,1.5162037037037037,0.5896424940180973,0.6443556443556444,img_0215,0.9394827595244778,0.16083916083916083,False,0.16468269790638224,0.9818300089642387,1.7307692307692308,1.4457414843928,2.175925925925926,preSMA,MFC
6,2,13,108,5,1.3425925925925926,0.5548757615175958,0.6983016983016983,img_0194,0.8395881442626523,0.17682317682317683,False,0.20283832227152043,0.9727399905303127,1.625,1.295387726308779,0.9259259259259259,preSMA,MFC
6,2,14,108,5,3.622685185185185,1.202748765109763,0.33166833166833165,img_0224,1.5282185733952869,0.054945054945054944,False,0.2842101763976763,0.9767363806266282,4.7368421052631575,3.3905833749583754,3.75,preSMA,MFC
6,2,15,108,5,4.675925925925926,0.0443054364771707,0.996003996003996,img_0193,0.315859954661519,0.3806193806193806,False,0.05360365358835373,0.9993489957041332,4.886363636363637,4.624436692693272,2.7777777777777777,preSMA,MFC
6,2,16,108,5,2.4652777777777777,0.6966138677367006,0.6073926073926074,img_0193,1.1065436496842016,0.1068931068931069,False,0.2612232504337767,0.9669507610079906,3.125,2.3086773423944478,2.7314814814814814,preSMA,MFC
6,2,17,108,5,0.9606481481481481,0.43826415709455846,0.7642357642357642,img_0193,0.933380733260594,0.17882117882117882,False,0.19379723346828626,0.9848756793265425,1.1363636363636365,0.9161395074224021,0.7870370370370371,preSMA,MFC
6,2,18,108,5,0.20833333333333334,0.47138276323828043,0.7682317682317682,img_0224,0.8657169956977756,0.18081918081918083,False,0.44176823176823166,0.8958414514805075,0.32894736842105265,0.18362887112887114,0.1388888888888889,preSMA,MFC
6,2,19,108,5,0.33564814814814814,0.23725647600910618,0.942057942057942,img_0193,0.4546896718099993,0.3156843156843157,False,0.21326324051887946,0.9540506880513787,0.3977272727272727,0.31290666570271836,0.18518518518518517,preSMA,MFC
6,2,20,108,5,0.20833333333333334,0.905340610622576,0.5094905094905094,img_0224,0.8597370951442654,0.1888111888111888,False,0.45293539793539783,0.8045575864390269,0.32894736842105265,0.17995546120546121,0.23148148148148148,preSMA,MFC
6,2,21,108,5,1.9097222222222223,0.7588439321324176,0.5514485514485514,img_0193,1.3686983016811909,0.0959040959040959,False,0.22637233327220496,0.9826063246555721,2.3295454545454546,1.8022008145363408,2.4074074074074074,preSMA,MFC
6,2,22,108,5,0.28935185185185186,1.5893017296661789,0.16383616383616384,img_0193,1.6673270332404082,0.03596403596403597,False,0.5520344665081507,0.7995478278027133,0.5113636363636364,0.2290732841719684,0.4166666666666667,preSMA,MFC
6,2,23,108,5,0.16203703703703703,0.38282936156233777,0.8481518481518482,img_0215,0.6284950605309497,0.24575424575424576,False,0.4379847345636819,0.8418513068673324,0.2403846153846154,0.13509982342219184,0.09259259259259259,preSMA,MFC
6,2,24,108,5,10.162037037037036,0.2979097321874477,0.8951048951048951,img_0215,0.6652803084766689,0.2597402597402597,False,0.05220383085813696,0.9988765878866094,10.576923076923077,10.024767173615858,11.25,preSMA,MFC
6,2,25,108,5,1.8171296296296295,0.45027746915867023,0.7752247752247752,img_0194,1.0593574414270424,0.14185814185814186,False,0.25914768020031187,0.9805002150188639,2.3125,1.713220989536779,2.314814814814815,preSMA,MFC
6,2,26,108,5,0.8912037037037037,1.0295678950070215,0.39760239760239763,img_0215,1.2399308780950142,0.09290709290709291,False,0.30616622047543085,0.9376069907278393,1.1538461538461537,0.8005774379129643,0.6944444444444444,preSMA,MFC
6,2,27,108,5,1.5740740740740742,1.1325870798312019,0.3946053946053946,img_0215,1.0068313965352167,0.15384615384615385,False,0.21646730462519925,0.9557345878984068,1.875,1.4691238038277512,1.0185185185185186,preSMA,MFC
6,2,28,108,5,0.2777777777777778,1.7030022198155739,0.13886113886113885,img_0224,1.4231804980506322,0.028971028971028972,False,0.7470707322980051,0.6060545519168277,0.7236842105263158,0.18304091741591738,0.18518518518518517,preSMA,MFC
6,2,29,108,5,1.1342592592592593,0.8180787400585774,0.5524475524475524,img_0215,1.3839979488484577,0.06293706293706294,False,0.34850282666894505,0.9592814157885635,1.5384615384615385,1.0023033435862383,1.8055555555555556,preSMA,MFC
6,2,30,108,5,0.9953703703703703,0.7607676983796071,0.5544455544455544,img_0215,0.9103130653127909,0.22277722277722278,False,0.17839200273410794,0.9757329057335935,1.1538461538461537,0.9480092276144908,0.6944444444444444,preSMA,MFC
6,2,31,108,5,2.3958333333333335,0.3703664223517439,0.8171828171828172,img_0224,0.716390812622735,0.23776223776223776,False,0.1327313946216384,0.9911323171450105,2.6973684210526314,2.339342948717949,1.7592592592592593,preSMA,MFC
6,2,32,108,5,2.2916666666666665,0.031616448514688374,0.996003996003996,img_0215,0.23203147758666368,0.3876123876123876,False,0.03690522688911524,0.999230037962064,2.355769230769231,2.268829032809296,1.8981481481481481,preSMA,MFC
6,2,33,108,5,0.6828703703703703,1.8854041636915926,0.12787212787212787,img_0224,1.3927942203244823,0.06493506493506493,False,0.3842346542346542,0.8735083055064002,0.9868421052631579,0.6076631701631702,0.6018518518518519,preSMA,MFC
6,2,34,108,5,0.30092592592592593,0.8984644550077258,0.4725274725274725,img_0215,1.154564671138346,0.11388611388611389,False,0.3931539707855497,0.8871211576938313,0.4326923076923077,0.26257760879471403,0.2777777777777778,preSMA,MFC
7,2,0,108,5,1.5856481481481481,1.0603957507913566,0.3956043956043956,img_0214,1.235670758153994,0.08891108891108891,False,0.28125463246430993,0.9634015427981248,2.039473684210526,1.4658622627372626,1.8981481481481481,amygdala,MTL
7,2,1,108,5,1.5972222222222223,1.558889659473796,0.1998001998001998,img_0195,1.5793741718940475,0.05194805194805195,False,0.3085191382405005,0.9464839672324761,2.125,1.4693968312389363,1.712962962962963,amygdala,MTL
7,2,2,108,5,1.4814814814814814,3.1974792676729176,0.01998001998001998,img_0214,2.16997002982187,0.006993006993006993,True,0.4497305934805934,0.8987568074055071,2.3684210526315788,1.303269647019647,1.3425925925925926,amygdala,MTL
7,2,3,108,5,1.1226851851851851,3.5275380885319687,0.00999000999000999,img_0214,2.682279453181175,0.001998001998001998,True,0.5028472963817792,0.8712137509624442,1.9078947368421053,0.9485150266400266,0.9259259259259259,amygdala,MTL
7,2,4,108,5,0.32407407407407407,3.6509579897390307,0.011988011988011988,img_0214,2.350054754287202,0.002997002997002997,True,0.6827869100596373,0.6687512771521,0.7236842105263158,0.22956210456210457,0.23148148148148148,amygdala,MTL
7,2,5,108,5,1.2268518518518519,4.732404579553897,0.001998001998001998,img_0214,3.6856345739847263,0.000999000999000999,True,0.5412362147656266,0.8643595801469798,2.236842105263158,1.0261821511821512,0.7407407407407407,amygdala,MTL
7,2,6,108,5,1.3310185185185186,0.68136598566573,0.6393606393606394,img_0214,1.1892777036444573,0.0969030969030969,False,0.23346103896103898,0.9745084038760304,1.644736842105263,1.26075487012987,1.2962962962962963,amygdala,MTL
7,2,7,108,5,0.6018518518518519,1.9225065338219407,0.1108891108891109,img_0214,1.574532525171519,0.057942057942057944,False,0.41819787355501636,0.8803060326532344,0.9210526315789473,0.5358703796203796,0.18518518518518517,amygdala,MTL
7,2,8,108,5,3.0439814814814814,91.8122694143706,0.000999000999000999,img_0214,11.260206695076521,0.000999000999000999,True,0.9274441717335118,0.32518989841697826,12.960526315789474,0.9403617216117215,1.6203703703703705,amygdala,MTL
7,2,9,108,5,0.10416666666666667,1.3335287986788302,0.26673326673326675,img_0186,1.4068885291080329,0.052947052947052944,False,0.6786630036630036,0.6441459170894527,0.22727272727272727,0.07303113553113554,0.18518518518518517,amygdala,MTL
7,2,10,108,5,0.8564814814814815,0.043548977193465475,0.997002997002997,img_0195,0.2989781510921346,0.3996003996003996,False,0.1092095039463461,0.9968182736571987,0.9375,0.8351160900503005,0.6944444444444444,amygdala,MTL
7,2,11,108,5,0.5324074074074074,0.3853318723660221,0.8191808191808192,img_0204,0.5683393857981117,0.30569430569430567,False,0.22706235152407417,0.962412357615301,0.6547619047619048,0.5060901269782848,0.23148148148148148,amygdala,MTL
7,2,12,108,5,2.372685185185185,0.10237197400272886,0.981018981018981,img_0204,0.4513432925578365,0.33766233766233766,False,0.06545362532204635,0.9981534789052473,2.5,2.336365936694884,1.8518518518518519,amygdala,MTL
7,2,13,108,5,0.6134259259259259,1.3119085492549472,0.24775224775224775,img_0204,1.0646970665063114,0.07392607392607392,False,0.5789514848032854,0.7818557858788184,1.130952380952381,0.4761858207581891,0.6944444444444444,amygdala,MTL
7,2,14,108,5,1.2268518518518519,0.9743886754440411,0.4175824175824176,img_0204,0.9163047582071611,0.12687312687312688,False,0.4363856008168402,0.8376569120966354,1.8452380952380953,1.0400027603974973,0.7870370370370371,amygdala,MTL
7,2,15,108,5,6.145833333333333,5.943353859655386,0.000999000999000999,img_0207,4.362762505792069,0.000999000999000999,True,0.3345692780595828,0.9610436505490919,8.221153846153847,5.470608339029392,6.342592592592593,amygdala,MTL
7,2,16,108,5,1.1574074074074074,1.0055840353968817,0.37662337662337664,img_0207,1.7756861251703326,0.03796203796203796,False,0.3253186232627022,0.9648626955698268,1.5384615384615385,1.037971348826612,1.1574074074074074,preSMA,MFC
7,2,17,108,5,1.25,1.1328673624003605,0.34565434565434566,img_0204,1.1079189214030758,0.1258741258741259,False,0.23392970895501275,0.9644506859544897,1.5476190476190477,1.18558497423629,1.3888888888888888,preSMA,MFC
7,2,18,108,5,1.0300925925925926,1.0542006068433671,0.3706293706293706,img_0204,1.2580005798728406,0.0959040959040959,False,0.29379430638011883,0.9505336107220062,1.369047619047619,0.9668292234081708,0.7407407407407407,preSMA,MFC
7,2,19,108,5,4.409722222222222,0.8267486358221007,0.47152847152847155,img_0214,1.1765427295436859,0.08791208791208792,False,0.16465569686723547,0.9881726345525937,5.131578947368421,4.28663523976024,4.444444444444445,preSMA,MFC
7,2,20,108,5,1.5046296296296295,0.33838093721753915,0.8511488511488512,img_0195,0.7633152253533069,0.21578421578421578,False,0.17036753972844187,0.9886783680260642,1.75,1.4518568054752268,1.4814814814814814,preSMA,MFC
7,2,21,108,5,1.7013888888888888,0.6675678394395945,0.6103896103896104,img_0207,1.3213321505854236,0.08891108891108891,False,0.20604392474693212,0.9817875956774692,2.019230769230769,1.6031805365686944,1.6666666666666667,preSMA,MFC
8,2,0,108,5,0.12731481481481483,0.888105074683704,0.47652347652347654,img_0209,1.2515719879937868,0.11588411588411589,False,0.6078482920588184,0.7679870158408744,0.25,0.0980379269852954,0.0,dACC,MFC
8,2,1,108,5,19.189814814814813,1.0803319658103705,0.3626373626373626,img_0220,1.2718264548545148,0.10989010989010989,False,0.09715141588169973,0.9961320784117755,20.855263157894736,18.829144813519815,21.574074074074073,dACC,MFC
8,2,2,108,5,24.35185185185185,0.21793592183824786,0.9330669330669331,img_0209,0.8821244862062663,0.1968031968031968,False,0.052160930151360585,0.9994828229930012,25.4375,24.11065633927476,22.083333333333332,dACC,MFC
8,2,3,108,5,1.2847222222222223,1.4362380162917388,0.22077922077922077,img_0187,1.8709932293226779,0.02097902097902098,False,0.41334019437734604,0.9358566013352346,1.9318181818181819,1.1333200790437634,1.2037037037037037,dACC,MFC
8,2,4,108,5,2.4074074074074074,2.5839231034854495,0.030969030969030968,img_0187,2.6343338641072673,0.004995004995004995,True,0.3695261390656126,0.952084788020441,3.409090909090909,2.1493427077308658,1.7592592592592593,dACC,MFC
8,2,5,108,5,2.3958333333333335,0.2822143813636033,0.8881118881118881,img_0220,0.5342410221438452,0.3106893106893107,False,0.10270593989344001,0.9945308558801278,2.6315789473684212,2.3613001581751583,2.2685185185185186,dACC,MFC
8,2,6,108,5,8.414351851851851,0.9202155754371215,0.4385614385614386,img_0187,1.3954336413427388,0.060939060939060936,False,0.178539278387164,0.9913724565146033,9.829545454545455,8.074585502217081,9.907407407407407,dACC,MFC
8,2,7,108,5,0.8680555555555556,0.6672870764679042,0.6253746253746254,img_0211,1.4938301483673977,0.03996003996003996,False,0.37094681634155324,0.949396157779788,1.25,0.7863164795730585,0.8796296296296297,dACC,MFC
8,2,8,108,5,5.659722222222222,1.5221636243496917,0.20679320679320679,img_0213,0.8847305834385439,0.1878121878121878,False,0.0976354181803829,0.9836712223190356,6.105769230769231,5.509629898610162,5.185185185185185,dACC,MFC
8,2,9,108,5,7.106481481481482,0.4575046635180261,0.7512487512487512,img_0187,0.9895107144164734,0.15884115884115885,False,0.11074165621802967,0.9954590223931429,7.784090909090909,6.922067789666475,9.212962962962964,dACC,MFC
8,2,10,108,5,6.6782407407407405,1.3252317839346728,0.24775224775224775,img_0213,1.530500251300174,0.04495504495504495,False,0.22500261069340022,0.9784251619629722,8.076923076923077,6.259594298245615,7.222222222222222,dACC,MFC
8,2,11,108,5,0.32407407407407407,1.1463899089750447,0.34765234765234765,img_0187,1.3866733250841792,0.059940059940059943,False,0.46528072317546,0.8605107139327941,0.5113636363636364,0.2734359938307307,0.4166666666666667,dACC,MFC
8,2,12,108,5,0.8101851851851852,0.8836805863913363,0.48451548451548454,img_0187,1.2281403120391121,0.0979020979020979,False,0.32160360415208067,0.9429353050865975,1.0795454545454546,0.7323597455176402,0.5092592592592593,dACC,MFC
8,2,13,108,5,0.7291666666666666,1.7926084133132991,0.13486513486513488,img_0213,1.8225580322566068,0.023976023976023976,False,0.45150796952856453,0.8856338139014989,1.1057692307692308,0.6065056106174527,0.32407407407407407,dACC,MFC
8,2,14,108,5,4.189814814814815,0.2356965303480773,0.9050949050949051,img_0209,0.5617749982273873,0.2997002997002997,False,0.08786693326166994,0.9961841253106098,4.5,4.104598800322485,2.5925925925925926,dACC,MFC
8,2,15,108,5,4.6875,0.46743333947718413,0.7652347652347652,img_0220,0.9971510318454274,0.14285714285714285,False,0.17228845451737018,0.9907225614179276,5.4605263157894735,4.5197406759906755,4.4907407407407405,dACC,MFC
8,2,16,108,5,0.5439814814814815,0.7928320711343513,0.5354645354645354,img_0220,0.9276811067882348,0.14485514485514486,False,0.38871232933732935,0.9046830463779538,0.7894736842105263,0.48259552947052947,0.2777777777777778,dACC,MFC
8,2,17,108,5,5.671296296296297,0.8091021142726249,0.5264735264735265,img_0209,1.1297766047641014,0.12187812187812187,False,0.1422025428157263,0.9861883694049015,6.4375,5.522071130623762,6.018518518518518,dACC,MFC
8,2,18,108,5,0.5671296296296297,0.6758292534071628,0.6163836163836164,img_0209,0.9995311727697006,0.18081918081918083,False,0.31188694346589096,0.9537112409311989,0.75,0.5160847924005818,0.6944444444444444,dACC,MFC
8,2,19,108,5,1.9791666666666667,0.4354782844097568,0.7922077922077922,img_0220,0.9295392492742793,0.13286713286713286,False,0.24838702963702963,0.9782905122323242,2.5,1.8790324259074258,1.1111111111111112,dACC,MFC
8,2,20,108,5,0.046296296296296294,0.8568235121665193,0.3046953046953047,img_0220,0.7691843279128153,0.3106893106893107,False,0.7738095238095238,0.399002493765586,0.13157894736842105,0.02976190476190476,0.0,dACC,MFC
8,2,21,108,5,0.4050925925925926,2.280248035793364,0.07292707292707293,img_0213,1.8091168971916123,0.017982017982017984,False,0.4560492139439508,0.8164305280116536,0.625,0.33996924128503075,0.5092592592592593,dACC,MFC
8,2,22,108,5,0.046296296296296294,1.1159508427337077,0.22277722277722278,img_0220,1.118187880553571,0.16083916083916083,False,0.768154761904762,0.5194527155640948,0.13157894736842105,0.03050595238095238,0.0,dACC,MFC
8,2,23,108,5,0.15046296296296297,0.914244476364417,0.4985014985014985,img_0220,1.020306622771855,0.08691308691308691,False,0.743018093018093,0.6381193387513894,0.39473684210526316,0.10144022644022645,0.046296296296296294,dACC,MFC
8,2,24,108,5,0.42824074074074076,0.057913502431844704,0.994005994005994,img_0213,0.3416578126735798,0.35364635364635366,False,0.1452996126680337,0.9891616562394682,0.4807692307692308,0.410913647755753,0.32407407407407407,dACC,MFC
8,2,25,108,5,6.412037037037037,1.2267887019623553,0.3356643356643357,img_0213,1.8724258181953206,0.028971028971028972,False,0.2712720654449977,0.9799640324696325,8.076923076923077,5.8858794714057865,6.435185185185185,dACC,MFC
8,2,26,108,5,0.5439814814814815,0.27614149104067776,0.9050949050949051,img_0220,0.9942838182444071,0.14485514485514486,False,0.30445350104441005,0.9708844932719964,0.7236842105263158,0.503356018981019,0.9722222222222222,dACC,MFC
8,2,27,108,5,1.1805555555555556,0.10575111200190106,0.978021978021978,img_0220,0.5448261696414507,0.26973026973026976,False,0.1210997335997337,0.9945480925572047,1.3157894736842106,1.156447718947719,1.0185185185185186,dACC,MFC
8,2,28,108,5,0.5787037037037037,0.5814790438587794,0.7322677322677322,img_0211,0.6986903772025709,0.1878121878121878,False,0.3599052263525948,0.8717817745131977,0.8333333333333334,0.5334123113728377,0.23148148148148148,dACC,MFC
8,2,29,108,5,0.08101851851851852,1.1267136336164103,0.33666333666333664,img_0211,1.175153996673837,0.059940059940059943,False,0.8242351398601399,0.4972305147145436,0.23809523809523808,0.041848776223776224,0.18518518518518517,dACC,MFC
8,2,30,108,5,1.5509259259259258,2.073451929778561,0.0939060939060939,img_0213,2.155526581931682,0.008991008991008992,False,0.5001124971519708,0.8909591454510501,2.5,1.249718757120073,1.25,dACC,MFC
8,2,31,108,5,6.30787037037037,0.2499389875680412,0.9100899100899101,img_0187,0.8382293414347831,0.1928071928071928,False,0.07441476899550037,0.9983004291613099,6.704545454545454,6.205628253325622,8.37962962962963,dACC,MFC
8,2,32,108,5,8.449074074074074,0.35056796617477554,0.8551448551448552,img_0187,0.8540930881831438,0.17682317682317683,False,0.06489585674131448,0.9982415110747404,8.920454545454545,8.341554005205321,10.74074074074074,dACC,MFC
8,2,33,108,5,2.7314814814814814,1.4894725166451774,0.2217782217782218,img_0187,1.7945229704371781,0.03496503496503497,False,0.2479427736006683,0.9734145869539191,3.409090909090909,2.5638314536340854,1.8055555555555556,amygdala,MTL
8,2,34,108,5,3.587962962962963,0.5884164276891523,0.6583416583416584,img_0209,0.6725433931600169,0.2597402597402597,False,0.1043876758162472,0.991910578110709,3.9375,3.5264735264735267,2.175925925925926,amygdala,MTL
8,2,35,108,5,1.5162037037037037,2.151815905997051,0.06893106893106893,img_0187,1.4462149664203978,0.04095904095904096,False,0.47901048408567193,0.8107749623901465,2.3863636363636362,1.2432704357046462,1.5740740740740742,hippocampus,MTL
8,2,36,108,5,1.8981481481481481,1.7802867631917008,0.13986013986013987,img_0187,1.518319173499995,0.030969030969030968,False,0.4675996959015827,0.8283643942724049,3.0113636363636362,1.6032509157509156,1.5740740740740742,hippocampus,MTL
8,2,37,108,5,2.4074074074074074,0.9818871372179304,0.4155844155844156,img_0209,1.4163925392660877,0.09490509490509491,False,0.21360927239986593,0.9813386525144865,2.9375,2.310022762325394,2.037037037037037,hippocampus,MTL
8,2,38,108,5,6.296296296296297,1.092260123410474,0.34965034965034963,img_0211,1.5718974792075344,0.054945054945054944,False,0.20640419464497373,0.9848309071201244,7.559523809523809,5.9992063857195435,4.722222222222222,hippocampus,MTL
8,2,39,108,5,1.1342592592592593,8.431144305500865,0.000999000999000999,img_0220,4.1504177253394925,0.000999000999000999,True,0.7248580784295071,0.6481694688556003,2.763157894736842,0.7602605727605727,0.32407407407407407,hippocampus,MTL
8,2,40,108,5,1.2152777777777777,2.4915385157734677,0.04795204795204795,img_0220,2.0145899063080717,0.00999000999000999,True,0.5654770229770231,0.8369248083119634,2.3026315789473686,1.0005463286713288,1.5277777777777777,hippocampus,MTL
8,2,41,108,5,4.143518518518518,0.765438551593313,0.5774225774225774,img_0187,1.0357465141911915,0.15084915084915085,False,0.1619148604111007,0.9872317060959901,4.7727272727272725,3.9999518025833813,3.888888888888889,hippocampus,MTL
8,2,42,108,5,10.613425925925926,1.4554022805259192,0.21478521478521478,img_0187,1.7667748896855504,0.030969030969030968,False,0.18237133058475408,0.9888313802092126,12.386363636363637,10.127446018893387,8.055555555555555,hippocampus,MTL
8,2,43,108,5,0.8449074074074074,2.7108793532576976,0.03396603396603397,img_0213,1.8217403098737623,0.022977022977022976,True,0.434014012303486,0.8456143301476997,1.25,0.7074824846206424,0.5555555555555556,hippocampus,MTL
8,2,44,108,5,0.12731481481481483,0.30935266579687865,0.9140859140859141,img_0213,0.6796805740304824,0.23976023976023977,False,0.44872550694919133,0.8368028855081562,0.19230769230769232,0.10601432558669399,0.046296296296296294,hippocampus,MTL
8,2,45,108,5,1.8865740740740742,0.30688604529511665,0.8721278721278721,img_0187,0.7728102291959651,0.20679320679320679,False,0.1812845723776897,0.9891544209411341,2.215909090909091,1.814198958935801,1.4351851851851851,hippocampus,MTL
8,2,46,108,5,0.28935185185185186,0.5490157879223527,0.7212787212787213,img_0187,1.0158044681326353,0.11288711288711288,False,0.45011266146134554,0.9023849306677946,0.45454545454545453,0.2499487902448429,0.18518518518518517,hippocampus,MTL
8,2,47,108,5,8.842592592592593,1.567623339982472,0.18981018981018982,img_0211,1.9886416942131315,0.029970029970029972,False,0.20740839223221053,0.9844498875047472,10.535714285714286,8.350518724696357,7.268518518518518,hippocampus,MTL
8,2,48,108,5,3.7731481481481484,2.2224928930468,0.07692307692307693,img_0211,1.8800077928622747,0.03196803196803197,False,0.23154761627446518,0.9702314797031187,4.7023809523809526,3.613555852042694,3.1944444444444446,hippocampus,MTL
8,2,49,108,5,1.1689814814814814,1.9180582023306187,0.09490509490509491,img_0209,1.6796461140427097,0.028971028971028972,False,0.45046786244608383,0.8884427259644972,1.8125,0.996026999316473,0.5092592592592593,hippocampus,MTL
8,2,50,108,5,6.7592592592592595,0.4326179164814775,0.7762237762237763,img_0187,1.0098179229530329,0.17482517482517482,False,0.12286043634727828,0.9959978558623303,7.5,6.578546727395413,6.018518518518518,hippocampus,MTL
8,2,51,108,5,4.699074074074074,0.31472296459040144,0.8811188811188811,img_0187,0.6703954922197843,0.24275724275724275,False,0.1100691288661213,0.9941980659850828,5.170454545454546,4.601347117794486,4.305555555555555,hippocampus,MTL
8,2,52,108,5,9.675925925925926,3.258548990796122,0.013986013986013986,img_0220,2.0901521828494274,0.02097902097902098,True,0.26586808253474914,0.9715186940945811,12.43421052631579,9.128350815850817,11.62037037037037,hippocampus,MTL
8,2,53,108,5,2.372685185185185,0.9936243421528931,0.4205794205794206,img_0209,1.2906650331345282,0.0899100899100899,False,0.2782226724224577,0.9675280108576734,3.0625,2.2104430657062237,1.9444444444444444,hippocampus,MTL
8,2,54,108,5,10.601851851851851,1.0527798019588224,0.3776223776223776,img_0209,0.9929531420329899,0.14485514485514486,False,0.07675173522803647,0.9959993125697406,11.3125,10.444245995232837,9.907407407407407,hippocampus,MTL
8,2,55,108,5,1.7361111111111112,1.4630118246171093,0.23076923076923078,img_0209,1.6823543506659755,0.03896103896103896,False,0.3118368118368119,0.9543615526671254,2.3125,1.5913773726273726,1.1574074074074074,hippocampus,MTL
8,2,56,108,5,8.831018518518519,0.4403976984984421,0.8171828171828172,img_0187,0.7138995200050137,0.23776223776223776,False,0.0835003215085155,0.9966329780605392,9.488636363636363,8.696332176595336,7.314814814814815,hippocampus,MTL
8,2,57,108,5,4.131944444444445,1.8216281524321944,0.12487512487512488,img_0209,1.5281813359418484,0.04895104895104895,False,0.23057526555601005,0.9658705386502846,5.125,3.943301764025448,2.685185185185185,hippocampus,MTL
8,2,58,108,5,6.550925925925926,0.45838720744890166,0.7582417582417582,img_0187,1.0537891622289837,0.15684315684315683,False,0.09598280316175045,0.9970084351534108,7.1022727272727275,6.420576682089839,6.527777777777778,hippocampus,MTL
8,2,59,108,5,1.1226851851851851,1.342751418150991,0.26173826173826176,img_0209,1.4841948738954938,0.04495504495504495,False,0.3896370161552347,0.9326169859211214,1.625,0.9918398487477434,1.0648148148148149,hippocampus,MTL
8,2,60,108,5,5.150462962962963,0.5251247622622708,0.7272727272727273,img_0213,1.1507621765440963,0.09290709290709291,False,0.12418956675201098,0.9940767920807447,5.673076923076923,4.968539957849169,4.861111111111111,preSMA,MFC
8,2,61,108,5,5.266203703703703,0.5217116534826599,0.7362637362637363,img_0211,0.8109959749578355,0.2037962037962038,False,0.14983331799779176,0.9921186614446245,5.9523809523809526,5.060515964298859,4.398148148148148,preSMA,MFC
8,2,62,108,5,2.5231481481481484,1.3979486776659829,0.21678321678321677,img_0187,1.3132267812760354,0.06293706293706294,False,0.2346227034823527,0.9631812227129042,3.0681818181818183,2.3483167052245997,3.1481481481481484,preSMA,MFC
8,2,63,108,5,4.872685185185185,0.7511253571095824,0.5574425574425574,img_0211,1.2079621245953232,0.1068931068931069,False,0.16585089742284587,0.9916060484294319,5.595238095238095,4.667262835848362,8.935185185185185,preSMA,MFC
8,2,64,108,5,1.9097222222222223,0.6838919145754574,0.6043956043956044,img_0209,1.1248769822960316,0.1068931068931069,False,0.2184546131914551,0.9730180139147826,2.3125,1.8073237069947599,1.9907407407407407,preSMA,MFC
8,2,65,108,5,10.497685185185185,2.0761496093087035,0.08391608391608392,img_0187,2.73364074704181,0.001998001998001998,False,0.1980702106513208,0.9907935415345063,12.443181818181818,9.97855817428186,13.75,preSMA,MFC
