subject,region,t,ref,rho
11,MTL,0.575,alexnet conv1,0.047451184668492914
11,MTL,0.575,alexnet conv4,0.043602318846810484
11,MTL,0.575,resnet50 avgpool,0.040943509087033036
11,MTL,0.575,clip ln_post,0.05846791269326204
11,MTL,0.575,category,0.019461747989886823
11,MTL,0.575,low-level,0.005328340208363667
11,MTL,0.6,alexnet conv1,0.0626443724795991
11,MTL,0.6,alexnet conv4,0.07254436235527377
11,MTL,0.6,resnet50 avgpool,0.07055483931796173
11,MTL,0.6,clip ln_post,0.08465829931645082
11,MTL,0.6,category,0.05248283240388881
11,MTL,0.6,low-level,0.01426972330306526
11,MTL,0.625,alexnet conv1,0.035796178567220845
11,MTL,0.625,alexnet conv4,0.06926253317630321
11,MTL,0.625,resnet50 avgpool,0.0666762986940935
11,MTL,0.625,clip ln_post,0.0877754535603667
11,MTL,0.625,category,0.046593770395778035
11,MTL,0.625,low-level,-0.004443450848965145
11,MTL,0.65,alexnet conv1,0.005017552997479462
11,MTL,0.65,alexnet conv4,0.03935626076756665
11,MTL,0.65,resnet50 avgpool,0.038878449896716676
11,MTL,0.65,clip ln_post,0.05027780744022956
11,MTL,0.65,category,0.01438510191942345
11,MTL,0.65,low-level,-0.014486373039581498
11,MTL,0.675,alexnet conv1,0.018111262649510677
11,MTL,0.675,alexnet conv4,0.05699624000393632
11,MTL,0.675,resnet50 avgpool,0.03707186321118908
11,MTL,0.675,clip ln_post,0.05870192978455627
11,MTL,0.675,category,0.025518633008591432
11,MTL,0.675,low-level,0.008051751179652726
11,MTL,0.7,alexnet conv1,0.0019126047128579732
11,MTL,0.7,alexnet conv4,0.0381978770516676
11,MTL,0.7,resnet50 avgpool,0.005633276548961849
11,MTL,0.7,clip ln_post,0.02947216425264141
11,MTL,0.7,category,0.024422062200734014
11,MTL,0.7,low-level,-0.00820252707593324
11,MTL,0.725,alexnet conv1,0.016354197330575228
11,MTL,0.725,alexnet conv4,0.01984747135567268
11,MTL,0.725,resnet50 avgpool,-0.015091759301794773
11,MTL,0.725,clip ln_post,0.003086992943154517
11,MTL,0.725,category,0.0046113186319986605
11,MTL,0.725,low-level,-0.008540716077446655
11,MTL,0.75,alexnet conv1,-0.006704559299691552
11,MTL,0.75,alexnet conv4,-0.01985295654656583
11,MTL,0.75,resnet50 avgpool,-0.033549966316256244
11,MTL,0.75,clip ln_post,-0.04141347798746661
11,MTL,0.75,category,-0.016620199287786738
11,MTL,0.75,low-level,-0.0023915319529558073
11,MTL,0.775,alexnet conv1,0.009873723785362552
11,MTL,0.775,alexnet conv4,0.012071276513238034
11,MTL,0.775,resnet50 avgpool,-0.004135286219806062
11,MTL,0.775,clip ln_post,-0.01335238030027955
11,MTL,0.775,category,0.025224942740052228
11,MTL,0.775,low-level,0.010215940092964918
11,MTL,0.8,alexnet conv1,0.037002458228974563
11,MTL,0.8,alexnet conv4,0.033570822929029694
11,MTL,0.8,resnet50 avgpool,0.010876925732119787
11,MTL,0.8,clip ln_post,0.008571687672193112
11,MTL,0.8,category,0.045752748263143045
11,MTL,0.8,low-level,0.0148780237239645
11,MTL,0.825,alexnet conv1,0.05981197938369819
11,MTL,0.825,alexnet conv4,0.06227288248949737
11,MTL,0.825,resnet50 avgpool,0.043719155829218204
11,MTL,0.825,clip ln_post,0.035076123624198145
11,MTL,0.825,category,0.06602119095167976
11,MTL,0.825,low-level,0.016633360523126573
11,MTL,0.85,alexnet conv1,0.049663920340323735
11,MTL,0.85,alexnet conv4,0.08039582593758844
11,MTL,0.85,resnet50 avgpool,0.06004576289123926
11,MTL,0.85,clip ln_post,0.0542135229231814
11,MTL,0.85,category,0.07005275736526337
11,MTL,0.85,low-level,0.022826993219459937
11,MTL,0.875,alexnet conv1,0.043480695813846656
11,MTL,0.875,alexnet conv4,0.06940841025745713
11,MTL,0.875,resnet50 avgpool,0.04761249760842456
11,MTL,0.875,clip ln_post,0.036345586885720156
11,MTL,0.875,category,0.06386046969028418
11,MTL,0.875,low-level,0.009728091564418844
11,MTL,0.9,alexnet conv1,0.027372826243818347
11,MTL,0.9,alexnet conv4,0.0657569049870473
11,MTL,0.9,resnet50 avgpool,0.05063379874557857
11,MTL,0.9,clip ln_post,0.036867211624973036
11,MTL,0.9,category,0.07261015119715344
11,MTL,0.9,low-level,0.004876292820025916
11,MTL,0.925,alexnet conv1,0.04620935355950839
11,MTL,0.925,alexnet conv4,0.04227753973069553
11,MTL,0.925,resnet50 avgpool,0.027383287574115005
11,MTL,0.925,clip ln_post,0.025054053213587932
11,MTL,0.925,category,0.03723573047550615
11,MTL,0.925,low-level,0.01684877146028985
11,MTL,0.95,alexnet conv1,0.055904532367645914
11,MTL,0.95,alexnet conv4,0.050997706123776014
11,MTL,0.95,resnet50 avgpool,0.03585705371513896
11,MTL,0.95,clip ln_post,0.02580204155164359
11,MTL,0.95,category,0.038175920750764765
11,MTL,0.95,low-level,0.011538774825700128
11,MTL,0.975,alexnet conv1,0.04196491606823476
11,MTL,0.975,alexnet conv4,0.03852261162899905
11,MTL,0.975,resnet50 avgpool,0.017780957502396992
11,MTL,0.975,clip ln_post,0.010130569258491373
11,MTL,0.975,category,0.02728268169949249
11,MTL,0.975,low-level,-0.003400206203226706
11,MTL,1.0,alexnet conv1,0.03637597693746737
11,MTL,1.0,alexnet conv4,0.03427083155326405
11,MTL,1.0,resnet50 avgpool,0.015073755632654735
11,MTL,1.0,clip ln_post,0.014985336932933075
11,MTL,1.0,category,0.015290964760696966
11,MTL,1.0,low-level,-0.01113902925607834
11,MTL,1.025,alexnet conv1,0.0448254052623346
11,MTL,1.025,alexnet conv4,0.06229416760763869
11,MTL,1.025,resnet50 avgpool,0.04117425278393817
11,MTL,1.025,clip ln_post,0.044919814982594175
11,MTL,1.025,category,0.04777043854960068
11,MTL,1.025,low-level,-0.0060927293477359605
11,MTL,1.05,alexnet conv1,0.04498420516326674
11,MTL,1.05,alexnet conv4,0.06397738340935985
11,MTL,1.05,resnet50 avgpool,0.05099896586512064
11,MTL,1.05,clip ln_post,0.04774610429338667
11,MTL,1.05,category,0.04574702702414552
11,MTL,1.05,low-level,0.003873740075010219
11,MTL,1.075,alexnet conv1,0.03638946680194291
11,MTL,1.075,alexnet conv4,0.050495454337733434
11,MTL,1.075,resnet50 avgpool,0.0504940222276882
11,MTL,1.075,clip ln_post,0.03826418423003849
11,MTL,1.075,category,0.03059909323838648
11,MTL,1.075,low-level,0.004616960082656559
11,MTL,1.1,alexnet conv1,0.010318178896261417
11,MTL,1.1,alexnet conv4,0.038392172017545294
11,MTL,1.1,resnet50 avgpool,0.039018129759260924
11,MTL,1.1,clip ln_post,0.028691411363168495
11,MTL,1.1,category,0.021809363058534613
11,MTL,1.1,low-level,0.004290986705972144
11,MTL,1.125,alexnet conv1,-0.001309013018237936
11,MTL,1.125,alexnet conv4,0.026980995136122562
11,MTL,1.125,resnet50 avgpool,0.013680816777367969
11,MTL,1.125,clip ln_post,0.023827049034700485
11,MTL,1.125,category,0.004962221290513033
11,MTL,1.125,low-level,0.0058425418170333894
11,MTL,1.15,alexnet conv1,0.010930949626919387
11,MTL,1.15,alexnet conv4,0.0059519234504092485
11,MTL,1.15,resnet50 avgpool,-0.009120179375826582
11,MTL,1.15,clip ln_post,0.014339824203771947
11,MTL,1.15,category,0.008209977961436823
11,MTL,1.15,low-level,-0.009306000889693132
11,MTL,1.175,alexnet conv1,0.0048979903343107385
11,MTL,1.175,alexnet conv4,0.010084981764486904
11,MTL,1.175,resnet50 avgpool,0.001815464479070084
11,MTL,1.175,clip ln_post,0.010355075463725933
11,MTL,1.175,category,0.027048110900594294
11,MTL,1.175,low-level,-0.01176622096437962
11,MTL,1.2,alexnet conv1,-0.019244275947971793
11,MTL,1.2,alexnet conv4,0.009341818139125808
11,MTL,1.2,resnet50 avgpool,-0.006783072437356833
11,MTL,1.2,clip ln_post,0.006694977533044724
11,MTL,1.2,category,0.013381978015192144
11,MTL,1.2,low-level,-0.01901360474257627
11,MFC,-0.2,alexnet conv1,0.002594561340279219
11,MFC,-0.2,alexnet conv4,0.02537124706299844
11,MFC,-0.2,resnet50 avgpool,0.009279691304475245
11,MFC,-0.2,clip ln_post,0.041743804076571966
11,MFC,-0.2,category,0.030362615359822445
11,MFC,-0.2,low-level,0.016684065917708876
11,MFC,-0.175,alexnet conv1,0.0151806789983939
11,MFC,-0.175,alexnet conv4,0.006712108082224678
11,MFC,-0.175,resnet50 avgpool,0.0034142743888566232
11,MFC,-0.175,clip ln_post,0.023097368830125194
11,MFC,-0.175,category,0.017281955931832862
11,MFC,-0.175,low-level,0.012069907229167792
11,MFC,-0.15,alexnet conv1,0.008903859878409639
11,MFC,-0.15,alexnet conv4,-0.0044965532961315936
11,MFC,-0.15,resnet50 avgpool,-0.008394489426124219
11,MFC,-0.15,clip ln_post,0.0020922708920981734
11,MFC,-0.15,category,0.015241380689385152
11,MFC,-0.15,low-level,0.01616269409327839
11,MFC,-0.125,alexnet conv1,0.017768218327776426
11,MFC,-0.125,alexnet conv4,-0.00045581372499213686
11,MFC,-0.125,resnet50 avgpool,-0.004987335314432858
11,MFC,-0.125,clip ln_post,-0.0056212719549719094
11,MFC,-0.125,category,-0.0020558318797744236
11,MFC,-0.125,low-level,0.016125240146651162
11,MFC,-0.1,alexnet conv1,-0.0021501384478290657
11,MFC,-0.1,alexnet conv4,-0.0028034464306559625
11,MFC,-0.1,resnet50 avgpool,-0.009972972716618615
11,MFC,-0.1,clip ln_post,-0.0033921773658077774
11,MFC,-0.1,category,-0.0021759778987222797
11,MFC,-0.1,low-level,0.013036910137875115
11,MFC,-0.075,alexnet conv1,-0.006389817274227997
11,MFC,-0.075,alexnet conv4,0.011005222816734224
11,MFC,-0.075,resnet50 avgpool,0.024242433439326874
11,MFC,-0.075,clip ln_post,0.021822536364125386
11,MFC,-0.075,category,0.017228557701189376
11,MFC,-0.075,low-level,0.014309616186259958
11,MFC,-0.05,alexnet conv1,0.010992894427334731
11,MFC,-0.05,alexnet conv4,0.006735788642027699
11,MFC,-0.05,resnet50 avgpool,0.015494928081592169
11,MFC,-0.05,clip ln_post,0.008500964955426292
11,MFC,-0.05,category,0.008066946986498898
11,MFC,-0.05,low-level,0.019124315386961483
11,MFC,-0.025,alexnet conv1,0.01318093626915055
11,MFC,-0.025,alexnet conv4,0.020352903102603105
11,MFC,-0.025,resnet50 avgpool,0.02855135615569676
11,MFC,-0.025,clip ln_post,-0.007747602580125542
11,MFC,-0.025,category,0.009367575318601084
11,MFC,-0.025,low-level,0.029768134198963153
11,MFC,-0.0,alexnet conv1,0.028342812580876363
11,MFC,-0.0,alexnet conv4,0.006598729750286146
11,MFC,-0.0,resnet50 avgpool,0.018484113869070465
11,MFC,-0.0,clip ln_post,-0.025024721537880892
11,MFC,-0.0,category,0.012241544375020431
11,MFC,-0.0,low-level,0.0518995182233603
11,MFC,0.025,alexnet conv1,0.037260487730093536
11,MFC,0.025,alexnet conv4,0.02590816751077714
11,MFC,0.025,resnet50 avgpool,0.032069122645504766
11,MFC,0.025,clip ln_post,-0.013225898725250016
11,MFC,0.025,category,0.03104916403952448
11,MFC,0.025,low-level,0.04551070455380968
11,MFC,0.05,alexnet conv1,0.022989743102204113
11,MFC,0.05,alexnet conv4,0.028920606963613028
11,MFC,0.05,resnet50 avgpool,0.026320821401875225
11,MFC,0.05,clip ln_post,-0.011230642414989757
11,MFC,0.05,category,0.0205468763197492
11,MFC,0.05,low-level,0.03597523742870283
11,MFC,0.075,alexnet conv1,0.012837709913181077
11,MFC,0.075,alexnet conv4,0.02684063868615538
11,MFC,0.075,resnet50 avgpool,0.024501953043698763
11,MFC,0.075,clip ln_post,-0.009691420526095309
11,MFC,0.075,category,0.0028739690564193476
11,MFC,0.075,low-level,0.03400714288162888
11,MFC,0.1,alexnet conv1,-0.010683052827920208
11,MFC,0.1,alexnet conv4,0.010049109743691416
11,MFC,0.1,resnet50 avgpool,0.010231928498138046
11,MFC,0.1,clip ln_post,-0.022170350627191387
11,MFC,0.1,category,-0.002130207986742144
11,MFC,0.1,low-level,0.022541309012889366
11,MFC,0.125,alexnet conv1,0.00784722202354179
11,MFC,0.125,alexnet conv4,0.010837976849472342
11,MFC,0.125,resnet50 avgpool,0.010467248825682653
11,MFC,0.125,clip ln_post,-0.012381417744225572
11,MFC,0.125,category,0.011389079764390405
11,MFC,0.125,low-level,0.0021828224531245414
11,MFC,0.15,alexnet conv1,0.0024585302170515655
11,MFC,0.15,alexnet conv4,0.0032420071763630412
11,MFC,0.15,resnet50 avgpool,0.0022048051006804616
11,MFC,0.15,clip ln_post,-0.012884544261150684
11,MFC,0.15,category,0.0030913761383249915
11,MFC,0.15,low-level,0.002707084272404458
11,MFC,0.175,alexnet conv1,0.021003925186493917
11,MFC,0.175,alexnet conv4,0.006634877238818118
11,MFC,0.175,resnet50 avgpool,-0.002922166581390877
11,MFC,0.175,clip ln_post,-0.0035272161608151135
11,MFC,0.175,category,0.007563477954717406
11,MFC,0.175,low-level,0.014515529124743057
11,MFC,0.2,alexnet conv1,0.02145850011213309
11,MFC,0.2,alexnet conv4,0.012810474047562732
11,MFC,0.2,resnet50 avgpool,-0.0009995950914239724
11,MFC,0.2,clip ln_post,0.00047241911345809195
11,MFC,0.2,category,0.009848159394392509
11,MFC,0.2,low-level,0.004414947187389999
11,MFC,0.225,alexnet conv1,0.020394780642238437
11,MFC,0.225,alexnet conv4,0.02294534124711223
11,MFC,0.225,resnet50 avgpool,0.010734897144664472
11,MFC,0.225,clip ln_post,0.0158154871479706
11,MFC,0.225,category,0.004426331904412279
11,MFC,0.225,low-level,-0.0016832270781782204
11,MFC,0.25,alexnet conv1,0.015441930344384031
11,MFC,0.25,alexnet conv4,-0.009639627758868985
11,MFC,0.25,resnet50 avgpool,-0.012893024156851576
11,MFC,0.25,clip ln_post,-0.0039357025955723554
11,MFC,0.25,category,-0.013000562082024346
11,MFC,0.25,low-level,-0.008974893503206523
11,MFC,0.275,alexnet conv1,0.010230915227926067
11,MFC,0.275,alexnet conv4,0.0023370827746332142
11,MFC,0.275,resnet50 avgpool,0.00021160110560313104
11,MFC,0.275,clip ln_post,0.013841501457549733
11,MFC,0.275,category,0.013305694828558584
11,MFC,0.275,low-level,-0.007099262682089975
11,MFC,0.3,alexnet conv1,-0.0013670706628162272
11,MFC,0.3,alexnet conv4,0.010017699978042484
11,MFC,0.3,resnet50 avgpool,0.01719024996541672
11,MFC,0.3,clip ln_post,0.026847628478603357
11,MFC,0.3,category,0.019650548876804882
11,MFC,0.3,low-level,-0.011648808882662395
11,MFC,0.325,alexnet conv1,0.004271584756158022
11,MFC,0.325,alexnet conv4,0.00654673078498807
11,MFC,0.325,resnet50 avgpool,0.008592966346644682
11,MFC,0.325,clip ln_post,0.02136737989548696
11,MFC,0.325,category,0.0021283009070763048
11,MFC,0.325,low-level,0.0047615548695517556
11,MFC,0.35,alexnet conv1,-0.0005117143444291867
11,MFC,0.35,alexnet conv4,0.036727997319012676
11,MFC,0.35,resnet50 avgpool,0.02750359931621627
11,MFC,0.35,clip ln_post,0.043318327719719704
11,MFC,0.35,category,0.03038359323614668
11,MFC,0.35,low-level,0.003192377877967703
11,MFC,0.375,alexnet conv1,0.0028462019230186823
11,MFC,0.375,alexnet conv4,0.028046436682100856
11,MFC,0.375,resnet50 avgpool,0.0393569148020755
11,MFC,0.375,clip ln_post,0.02510637758521799
11,MFC,0.375,category,0.024612770167317916
11,MFC,0.375,low-level,0.014747962679283105
11,MFC,0.4,alexnet conv1,-0.013340116347777483
11,MFC,0.4,alexnet conv4,0.0376142269658776
11,MFC,0.4,resnet50 avgpool,0.056251844022912015
11,MFC,0.4,clip ln_post,0.03846449599121308
11,MFC,0.4,category,0.03942696501155513
11,MFC,0.4,low-level,0.014148723697084002
11,MFC,0.425,alexnet conv1,-0.0013521728521319863
11,MFC,0.425,alexnet conv4,0.05267900492779885
11,MFC,0.425,resnet50 avgpool,0.046773266623617665
11,MFC,0.425,clip ln_post,0.03994746446865709
11,MFC,0.425,category,0.040864903079597725
11,MFC,0.425,low-level,0.03159707404420686
11,MFC,0.45,alexnet conv1,-0.00856422426854907
11,MFC,0.45,alexnet conv4,0.045743200934324706
11,MFC,0.45,resnet50 avgpool,0.040345135170181845
11,MFC,0.45,clip ln_post,0.04399810476908562
11,MFC,0.45,category,0.030686818903015077
11,MFC,0.45,low-level,0.022804710940331
11,MFC,0.475,alexnet conv1,-0.00731732680850465
11,MFC,0.475,alexnet conv4,0.04940970550353222
11,MFC,0.475,resnet50 avgpool,0.03468789776091318
11,MFC,0.475,clip ln_post,0.03787114976328333
11,MFC,0.475,category,0.040176447320229854
11,MFC,0.475,low-level,0.02995623516807605
11,MFC,0.5,alexnet conv1,0.003216878397290434
11,MFC,0.5,alexnet conv4,0.03507691780895888
11,MFC,0.5,resnet50 avgpool,0.0211250891065636
11,MFC,0.5,clip ln_post,0.022554695778329033
11,MFC,0.5,category,0.024778686098245906
11,MFC,0.5,low-level,0.02881956507568617
11,MFC,0.525,alexnet conv1,0.006283957117296315
11,MFC,0.525,alexnet conv4,0.030750740502381503
11,MFC,0.525,resnet50 avgpool,0.025004315983389407
11,MFC,0.525,clip ln_post,0.017457363458149924
11,MFC,0.525,category,0.038780465004835715
11,MFC,0.525,low-level,0.014302967909368318
11,MFC,0.55,alexnet conv1,0.005074916334488017
11,MFC,0.55,alexnet conv4,0.03250504953302968
11,MFC,0.55,resnet50 avgpool,0.02173670319491283
11,MFC,0.55,clip ln_post,0.030547608016022215
11,MFC,0.55,category,0.03135429678605872
11,MFC,0.55,low-level,0.014358100118803598
11,MFC,0.575,alexnet conv1,0.014046178818524746
11,MFC,0.575,alexnet conv4,0.03391302473833014
11,MFC,0.575,resnet50 avgpool,0.025079766757504653
11,MFC,0.575,clip ln_post,0.0323193085652849
11,MFC,0.575,category,0.03285326140340816
11,MFC,0.575,low-level,0.027496520923034333
11,MFC,0.6,alexnet conv1,0.007625905444729678
11,MFC,0.6,alexnet conv4,0.027154315891889012
11,MFC,0.6,resnet50 avgpool,0.02516629262336451
11,MFC,0.6,clip ln_post,0.03712371880439039
11,MFC,0.6,category,0.014676885108296811
11,MFC,0.6,low-level,0.018591357808374308
11,MFC,0.625,alexnet conv1,0.010670795319107884
11,MFC,0.625,alexnet conv4,0.04729230905420631
11,MFC,0.625,resnet50 avgpool,0.027353226150544648
11,MFC,0.625,clip ln_post,0.05862078117778638
11,MFC,0.625,category,0.028888442778128912
11,MFC,0.625,low-level,-0.0008777400856294198
11,MFC,0.65,alexnet conv1,0.011796979917364578
11,MFC,0.65,alexnet conv4,0.05454780221594367
11,MFC,0.65,resnet50 avgpool,0.03227119836674632
11,MFC,0.65,clip ln_post,0.06376443073983327
11,MFC,0.65,category,0.030086088808275794
11,MFC,0.65,low-level,-0.00244191033028369
11,MFC,0.675,alexnet conv1,0.006509992087922241
11,MFC,0.675,alexnet conv4,0.09118632407011694
11,MFC,0.675,resnet50 avgpool,0.06515300560624206
11,MFC,0.675,clip ln_post,0.08193678923363575
11,MFC,0.675,category,0.05690344306930357
11,MFC,0.675,low-level,0.0034263804709600046
11,MFC,0.7,alexnet conv1,0.0012159355308325787
11,MFC,0.7,alexnet conv4,0.10361503366428383
11,MFC,0.7,resnet50 avgpool,0.06925108112870866
11,MFC,0.7,clip ln_post,0.08661979552522865
11,MFC,0.7,category,0.06275627056376341
11,MFC,0.7,low-level,-0.018242825073902035
11,MFC,0.725,alexnet conv1,0.0120857860916153
11,MFC,0.725,alexnet conv4,0.11084409158885333
11,MFC,0.725,resnet50 avgpool,0.07975136836262262
11,MFC,0.725,clip ln_post,0.09088562928829165
11,MFC,0.725,category,0.06716162459185146
11,MFC,0.725,low-level,-0.0021881352753170833
11,MFC,0.75,alexnet conv1,0.023059521818423682
11,MFC,0.75,alexnet conv4,0.13719124029609323
11,MFC,0.75,resnet50 avgpool,0.0967699149383982
11,MFC,0.75,clip ln_post,0.10910597393960517
11,MFC,0.75,category,0.07647198752047737
11,MFC,0.75,low-level,-0.0039135427465485225
11,MFC,0.775,alexnet conv1,0.02592859239633785
11,MFC,0.775,alexnet conv4,0.14270257968221634
11,MFC,0.775,resnet50 avgpool,0.10276076955130811
11,MFC,0.775,clip ln_post,0.12211845927151202
11,MFC,0.775,category,0.08578807168810082
11,MFC,0.775,low-level,0.0021648638898126996
11,MFC,0.8,alexnet conv1,0.009739411516373662
11,MFC,0.8,alexnet conv4,0.12118627967309464
11,MFC,0.8,resnet50 avgpool,0.09694632705431855
11,MFC,0.8,clip ln_post,0.10108893330567188
11,MFC,0.8,category,0.07404618218553019
11,MFC,0.8,low-level,0.01309183937108351
11,MFC,0.825,alexnet conv1,0.026166733449067163
11,MFC,0.825,alexnet conv4,0.10480924429515019
11,MFC,0.825,resnet50 avgpool,0.06732344973137161
11,MFC,0.825,clip ln_post,0.07313336875816207
11,MFC,0.825,category,0.054349863396745184
11,MFC,0.825,low-level,0.021180375964552696
11,MFC,0.85,alexnet conv1,0.02974008803935971
11,MFC,0.85,alexnet conv4,0.13622974674211558
11,MFC,0.85,resnet50 avgpool,0.10454016386612314
11,MFC,0.85,clip ln_post,0.09754227492198175
11,MFC,0.85,category,0.08094599641653563
11,MFC,0.85,low-level,0.030242508972258043
11,MFC,0.875,alexnet conv1,0.017939130754501684
11,MFC,0.875,alexnet conv4,0.09242522652211357
11,MFC,0.875,resnet50 avgpool,0.0795185240228615
11,MFC,0.875,clip ln_post,0.07222626800022178
11,MFC,0.875,category,0.06338560685349029
11,MFC,0.875,low-level,0.016665177852151707
11,MFC,0.9,alexnet conv1,0.00028566487550134165
11,MFC,0.9,alexnet conv4,0.07541139672722937
11,MFC,0.9,resnet50 avgpool,0.0682732367120099
11,MFC,0.9,clip ln_post,0.0640972408713343
11,MFC,0.9,category,0.05332576161618965
11,MFC,0.9,low-level,0.024455456989440627
11,MFC,0.925,alexnet conv1,0.02505625373363493
11,MFC,0.925,alexnet conv4,0.10178937204619652
11,MFC,0.925,resnet50 avgpool,0.09685067370193869
11,MFC,0.925,clip ln_post,0.07178179355825368
11,MFC,0.925,category,0.06543953165359886
11,MFC,0.925,low-level,0.028651333223893714
11,MFC,0.95,alexnet conv1,0.015597911131053903
11,MFC,0.95,alexnet conv4,0.06854969838763676
11,MFC,0.95,resnet50 avgpool,0.08119113190034438
11,MFC,0.95,clip ln_post,0.03411293054705097
11,MFC,0.95,category,0.03709269950056822
11,MFC,0.95,low-level,0.03337519573029777
11,MFC,0.975,alexnet conv1,0.018120873412761352
11,MFC,0.975,alexnet conv4,0.047484988264881116
11,MFC,0.975,resnet50 avgpool,0.06301042882832561
