subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
4,49,vmPFC,MFC,vit_b_16,block2,0.45547493554547436,-0.1290245514857465,0.13795320292168958,0.5844994870312209,0.03225806451612903
4,49,vmPFC,MFC,vit_b_16,block8,0.3553435645148934,-0.22267980833640508,0.13556751987363205,0.5780233728512985,0.03225806451612903
4,49,vmPFC,MFC,vit_b_16,ln,0.20903989945165882,-0.20437197802023505,0.15036199985907525,0.4134118774718939,0.03225806451612903
4,49,vmPFC,MFC,dinov2_small,block2,0.3435025686911564,-0.1663533413334963,0.17204291778392727,0.5098559100246527,0.03225806451612903
4,49,vmPFC,MFC,dinov2_small,block5,0.3482617336407246,-0.21672598830768444,0.13351011062016138,0.5649877219484091,0.03225806451612903
4,49,vmPFC,MFC,dinov2_small,norm,-0.01772976955220499,-0.2094378591240006,0.17119519137360617,0.1917080895717956,0.0967741935483871
4,49,vmPFC,MFC,clip_vitb32,embed,0.26684533505209307,-0.21876904633028613,0.1457100938261342,0.4856143813823792,0.03225806451612903
4,49,vmPFC,MFC,clip_rn50,layer2,0.3067649474652806,-0.15378549346474946,0.1364991808602183,0.46055044093003006,0.03225806451612903
4,49,vmPFC,MFC,clip_rn50,layer4,0.5052116354687304,-0.1446256370967944,0.1459061833717258,0.6498372725655248,0.03225806451612903
4,49,vmPFC,MFC,clip_rn50,attnpool,0.15052987250919447,-0.20646496287845978,0.15644362723909142,0.35699483538765425,0.03225806451612903
4,49,vmPFC,MFC,facenet_vggface2,embed,0.0406751482128323,-0.23650571863541875,0.14998157244825336,0.27718086684825105,0.06451612903225806
4,51,vmPFC,MFC,alexnet,conv2,-0.26566420469885177,-0.1662769057061474,0.12092679329601533,-0.09938729899270438,0.7419354838709677
4,51,vmPFC,MFC,alexnet,conv4,-0.23341439329123814,-0.1489263115285215,0.1851131341184895,-0.08448808176271663,0.7096774193548387
4,51,vmPFC,MFC,alexnet,fc7,-0.041313338487119586,-0.006687638219413096,0.1534533874716783,-0.03462570026770649,0.5483870967741935
4,51,vmPFC,MFC,alexnet,logits,0.04523174114565616,-0.13751129755734148,0.14922866094683185,0.18274303870299763,0.0967741935483871
4,51,vmPFC,MFC,vgg16,conv3_3,-0.3674490850128843,-0.20251016968372643,0.14940404639572302,-0.1649389153291579,0.8064516129032258
4,51,vmPFC,MFC,vgg16,conv5_3,-0.006020089723543363,-0.16164325887993816,0.1418719749892044,0.1556231691563948,0.12903225806451613
4,51,vmPFC,MFC,vgg16,fc6,-0.03571444090468307,-0.09901988827044123,0.14079989002402646,0.06330544736575816,0.41935483870967744
4,51,vmPFC,MFC,resnet18,layer2,-0.4224199393888754,-0.1925617705498664,0.1383480703593828,-0.229858168839009,1.0
4,51,vmPFC,MFC,resnet18,layer4,-0.08053467389503999,-0.18536156176468818,0.14942737893737815,0.1048268878696482,0.25806451612903225
4,51,vmPFC,MFC,resnet18,logits,-0.06685140535012152,-0.1277885761263709,0.13873935437551885,0.06093717077624938,0.3548387096774194
4,51,vmPFC,MFC,convnext_tiny,stage2,-0.3091426401367101,-0.18279023459230775,0.14469834041988117,-0.12635240554440236,0.8387096774193549
4,51,vmPFC,MFC,convnext_tiny,stage4,0.005727018793478356,-0.21053695264465183,0.16764803461202915,0.2162639714381302,0.16129032258064516
4,51,vmPFC,MFC,convnext_tiny,logits,0.09528272660275855,-0.17807810020458664,0.19236369952458074,0.2733608268073452,0.0967741935483871
4,51,vmPFC,MFC,vit_b_16,block2,-0.20601634720628337,-0.15383281992394782,0.17867852423095026,-0.05218352728233555,0.6774193548387096
4,51,vmPFC,MFC,vit_b_16,block8,-0.1794599586534543,-0.20889449485380104,0.17155615114693862,0.02943453620034675,0.3870967741935484
4,51,vmPFC,MFC,vit_b_16,ln,-0.1048318618842716,-0.17952956910829249,0.18488126644670358,0.07469770722402089,0.3548387096774194
4,51,vmPFC,MFC,dinov2_small,block2,-0.09595785954021219,-0.19441617657033905,0.15607154197979475,0.09845831703012686,0.3548387096774194
4,51,vmPFC,MFC,dinov2_small,block5,-0.2865665208287631,-0.21762108341041356,0.17830571553629587,-0.06894543741834955,0.6451612903225806
