criterion,family,depth,view,layer_small,layer_large,unit_of_inference,small,large
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-17,0.03864110937563669,0.11021222076635999
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-20,-0.10744112516644753,-0.07362080859468499
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-21,-0.1870603106679044,-0.11532280304710346
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-23,0.09853616194468959,0.11233285736196592
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-24,-0.17721356575359298,-0.1886348142740948
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-25,-0.0954176836340544,-0.10584385059576869
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-26,0.1237901696482407,0.15892199767708498
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,7-30,0.15059931429006523,0.17025147561355441
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,8-34,0.054389145390831395,0.044685534743891454
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,8-37,0.3239845266458502,0.3065616468987622
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,8-38,0.13871370265374405,0.1510136424798026
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,8-42,0.1293045433082869,0.10249898078668138
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,8-45,0.14047406037069377,0.09541101458262226
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,10-64,-0.10410692897286328,-0.08238203106921359
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,10-67,0.13978072172991016,0.04989260926690095
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,10-70,-0.07268931058453972,-0.05458101510065333
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,10-71,0.00017657843098401786,0.02701649994055473
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-6,-0.003024801264675041,-0.0028966317195616917
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-11,0.2144043780919673,0.25832158810511874
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-12,0.3363326093117127,0.29798955696067875
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-13,-0.07403941203473907,-0.062464236350434785
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-17,-0.40965743226239476,-0.4003931842589391
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-18,0.19735847653535968,0.2118897999771191
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-25,0.1315935232986842,0.05052928410950243
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-28,0.07475867623232041,0.06316522098838524
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-31,0.13218270025551387,0.09181904005017467
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-34,-0.0784427683792416,-0.09350458859638981
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-65,-0.025814696352985785,-0.04517571861772511
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,11-68,0.07400992186173447,0.10493187551629476
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,12-14,0.11393273629091515,0.11431677922223285
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,12-15,0.13879159430360027,0.17900272523080948
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-17,-0.05453268692239143,-0.002774558539067094
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-18,-0.12706675560084518,-0.10345927579886205
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-19,0.3851029649087768,0.41231504797411217
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-20,0.07706416654449186,-0.009253818212256218
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-25,0.03188220842322967,-0.051862745116924354
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-26,0.03254781734286893,-0.04041206003678115
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-28,-0.04382745596086919,-0.13966655250357268
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-30,0.006726269943498073,-0.10985394836022512
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-31,0.10097512140074723,0.027956867239069202
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-32,0.11421679634329351,0.15982762332157882
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-33,0.13119180269916514,0.12079862018001385
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-35,0.2014371706293696,0.14324981270539153
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-37,0.12267457677327309,0.10174971757276545
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-46,-0.08396158531767511,-0.023098933879251795
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-75,0.4449092371385789,0.5730052027979138
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-77,-0.07957078904511927,-0.0736766565232586
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-78,0.3013640318945787,0.3168380471240009
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-80,0.20544570926417052,0.2176872929768024
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-82,0.3340219595872638,0.32169110040601767
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-83,0.3393098701757927,0.37859572889128185
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-84,0.237023905900182,0.25317829666658687
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-85,0.39869969365766944,0.5130675324578278
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-86,0.4742834005414245,0.5095827822170883
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-88,0.2497355767584491,0.3451601082187088
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-89,0.2952679627390794,0.2999584173555075
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-90,0.6329155442856993,0.6550890302732295
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-92,0.034253837176056116,0.09657258076995762
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-93,0.33417712175489683,0.40727678077465246
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-94,0.4274458689046995,0.5026815896622142
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-95,0.08942215973536874,0.12090090502152252
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-97,0.3700345244582836,0.4181867606580165
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,13-98,0.2556609596965599,0.17679810593580933
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-14,0.2809785170516435,0.3409539063325125
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-15,-0.1185767123709243,-0.09268327485896909
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-16,0.09029734525674431,0.06832694077861784
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-17,0.001089316490820873,-0.025940932246524977
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-18,-0.06011799492531501,-0.05989065796971508
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-19,-0.050952067739943686,-0.02601264040083384
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-45,-0.14167085946785749,0.014887186566287115
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-46,-0.007991978598398092,0.009410844364055723
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-47,0.20210843167833498,0.1726590244772615
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-48,0.002948255013567174,0.0333127617772291
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-49,0.24532006995420022,0.2852066424791277
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-50,0.1977771585313752,0.263340602522479
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-51,-0.025105072786233175,0.042413695832822076
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-52,-0.11316270973023536,-0.15395571012981435
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-53,0.5112799444089428,0.5379587057358248
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-55,0.2890204183434008,0.33488049882807297
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-56,0.24756124200233756,0.2910197907985594
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-59,0.26523951579635785,0.30849194230493954
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-60,0.5640964000477171,0.5817886644059612
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-61,-0.10073257539031047,-0.016875976916039027
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-62,0.10617269461623696,0.14079532666308714
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-63,-0.07405790914520625,-0.11787720085440624
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-68,-0.1392053810903671,-0.1311757581651473
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,14-69,0.18998287680707002,0.20685063322165925
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,15-2,0.07994713850366289,0.09105020519240317
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,15-8,-0.17590953644119123,-0.17802218172040105
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-7,0.14733868702032113,0.1047152658946786
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-9,0.14159158527572124,0.12754544169648777
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-13,0.1512163724806346,0.16890825968587597
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-20,0.021044870787580328,0.051415984891429393
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-21,0.16715509448351704,0.16570086939859519
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-24,0.3844418251404359,0.3980868253396869
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,16-30,-0.0077278255512186565,-0.01198017400268289
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-5,0.16399822463511382,0.19546651866103973
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-13,-0.030820229906947227,-0.01761894115384578
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-14,0.03308906719292124,0.0395950588990563
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-16,-0.04466417239915006,-0.04292168030325666
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-17,0.11024603097992647,0.11370154151536552
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-18,-0.08533322428858256,-0.05573198619804555
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-19,-0.14073330474072845,-0.1205997486999331
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-20,-0.06224347333516302,-0.04986156902333942
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-22,-0.17590368902387618,-0.13988359813622941
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-23,0.025263681440845814,0.012554817301395935
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-24,-0.10541814206539069,-0.0921094542201127
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-28,-0.038341281456130645,-0.029516903802785033
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-29,-0.04353662707861388,-0.012651885247323406
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-30,-0.020520350792900707,-0.014818826542557832
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,18-37,0.11712955151273213,0.09812391154673637
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,21-0,-0.09804034849528351,-0.1353466109746576
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,21-2,0.18546049592863934,0.1992393273856345
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,21-4,-0.34186786694784904,-0.3436611893381924
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¼ depth,gap,block2,block2,21-14,-0.019655127337161453,-0.02949530662020762
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,1,0.02201398160821454,0.0058833561478612365
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,2,0.02128864445052557,0.03643990317247848
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,3,0.012427617388755561,0.04141558507401236
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,4,0.02193356597115284,0.02032657418631599
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,5,-0.0006885614094071221,-0.004308117255152098
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,7,-0.00030551356049406017,0.014210305698658181
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,8,0.007215406777966069,0.03870183375295634
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,9,-0.02181021606551279,-0.025495670720715517
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,10,-0.01890242693068474,-0.011922301628240498
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,11,0.0676161301740799,0.058193192424788036
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,12,0.0060410976727531965,0.0066627816372472285
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,13,0.24086599085506402,0.1715633698739514
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,14,0.12751627534267737,0.0653887576609994
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,15,-0.003303119129879191,-0.0018567491992491196
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,16,0.08243110496193662,0.09786712590549419
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,17,-0.001502453135458143,-0.0032400664485758095
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,18,0.0027029103723738715,0.024388904950859523
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,20,-0.028724530675518493,0.055729936364330164
RSA (MTL),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,21,-0.011344951860096054,-0.009316236690848804
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,1-34,-0.17917764210595308,-0.07599794727094604
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,1-36,0.19486570742040865,-0.09696606417410727
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,1-38,0.06742088514006545,0.17446987493672603
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,2-0,-0.039763565240555174,0.054323068858235936
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,3-39,0.022379480606931602,0.10901462248190072
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,4-8,0.18791073314247372,0.1252568909121071
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),½ depth,cls,block5,block5,4-13,-0.1288101395095879,-0.2463674902590205
