subject,session,task,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region,hemisphere,category,attr_famous,attr_face_visible,attr_child,attr_smiling,attr_emotional,attr_single_object,attr_natural,attr_indoor,attr_text_present,attr_colorful
16,2,sternberg,30,216,5,25.91435185185185,10.398794486451171,0.0009990009990009,img_0021,5.676235251041733,0.0009990009990009,True,0.2160403335945264,0.9887018324060624,31.222826086956523,24.47743632336655,27.083333333333332,hippocampus,MTL,L,face_person,0.88929474,0.94761336,0.027952947,0.09510739,0.37810647,0.62931424,0.5370376,0.8750671,0.5825991,0.9102001
17,1,screening,4,378,63,1.1375661375661377,1.3485598244713002,0.0449550449550449,img_0248,3.234369875504616,0.0009990009990009,True,0.689753320683112,0.7191229733343059,3.5416666666666665,1.0987903225806457,1.2566137566137563,preSMA,MFC,L,landmark_place,0.35504603,0.44671014,0.01979907,0.041599996,0.20159514,0.28542563,0.5093411,0.021676283,0.32021856,0.7249498
17,2,sternberg,4,270,5,3.810185185185185,4.513254863357787,0.0019980019980019,img_0023,2.0938443853050375,0.0059940059940059,True,0.257993265993266,0.955082023023079,4.8076923076923075,3.5673400673400675,3.0555555555555554,amygdala,MTL,L,face_person,0.8336177,0.99621636,0.06072361,0.9193889,0.0756896,0.9490557,0.82760406,0.37502757,0.7744968,0.22364683
17,2,sternberg,7,270,5,15.375,4.803539405669647,0.0009990009990009,img_0023,2.2273811012388927,0.0089910089910089,True,0.2774852616893929,0.9399436265514732,19.783653846153847,14.29398148148148,19.055555555555557,amygdala,MTL,R,face_person,0.8336177,0.99621636,0.06072361,0.9193889,0.0756896,0.9490557,0.82760406,0.37502757,0.7744968,0.22364683
17,2,sternberg,10,270,5,2.115740740740741,3.020963914880072,0.0159840159840159,img_0020,2.4081460810481956,0.0039960039960039,True,0.3290654818432597,0.9504023507695616,2.863636363636364,1.921312483812484,2.5,preSMA,MFC,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
17,2,sternberg,12,270,5,0.4629629629629629,2.34097526026866,0.0489510489510489,img_0020,2.139736325966487,0.0189810189810189,True,0.4543992610398861,0.886859349366977,0.7272727272727273,0.3968005374255374,0.3518518518518518,preSMA,MFC,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
18,1,screening,5,378,63,4.001322751322752,1.440432826226701,0.0359640359640359,img_0312,3.030772971168145,0.0059940059940059,True,0.4740143369175628,0.8977703213969918,7.5,3.944892473118279,3.6507936507936503,hippocampus,MTL,L,vehicle,0.75327814,0.9062337,0.13004915,0.5316435,0.5016527,0.7171981,0.7567419,0.06622761,0.21859443,0.979123
18,1,screening,13,378,63,0.4761904761904761,6.72464049747375,0.0009990009990009,img_0055,8.790157388754729,0.0009990009990009,True,0.933179723502304,0.272469252601703,5.833333333333333,0.3897849462365592,0.4365079365079365,amygdala,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,14,378,63,0.6712962962962963,1.648862651392706,0.0109890109890109,img_0312,2.344540722317201,0.0039960039960039,True,0.743279569892473,0.5941063679483303,2.5,0.6418010752688174,0.5158730158730159,amygdala,MTL,L,vehicle,0.75327814,0.9062337,0.13004915,0.5316435,0.5016527,0.7171981,0.7567419,0.06622761,0.21859443,0.979123
18,1,screening,16,378,63,0.591931216931217,2.8639389696848676,0.0009990009990009,img_0055,3.8850712531017746,0.0009990009990009,True,0.8641765704584041,0.444181049421224,3.9583333333333335,0.5376344086021506,0.6216931216931217,amygdala,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,17,378,63,0.830026455026455,1.7234271178263512,0.0049950049950049,img_0060,3.030446687186228,0.0049950049950049,True,0.7269585253456221,0.6671219966750321,2.9166666666666665,0.7963709677419356,0.7671957671957672,amygdala,MTL,L,face_person,0.47638693,0.99489284,0.07378407,0.9753298,0.50251436,0.95590335,0.15152809,0.5818369,0.80090195,0.33272994
18,1,screening,18,378,63,0.5621693121693122,1.4428179595730637,0.0249750249750249,img_0025,1.3955027471843149,0.0389610389610389,True,0.7114695340501792,0.5988644369845413,1.875,0.5409946236559141,0.4497354497354497,amygdala,MTL,L,face_person,0.11945808,0.93809175,0.017855192,0.08567087,0.12264301,0.8050327,0.7337773,0.040818814,0.46031064,0.8626385
18,1,screening,19,378,63,11.048280423280424,2.353694806680396,0.0009990009990009,img_0072,2.398156496223577,0.0109890109890109,True,0.4366978841484565,0.9265572838626288,19.375,10.913978494623656,9.378306878306878,amygdala,MTL,L,vehicle,0.47309804,0.7940193,0.04054311,0.52822685,0.3096015,0.9405038,0.06319584,0.15656602,0.99285406,0.77904356
18,1,screening,20,378,63,0.582010582010582,3.640131807145365,0.0009990009990009,img_0055,6.148657064441707,0.0009990009990009,True,0.8809523809523809,0.424596320969378,4.375,0.5208333333333333,0.6349206349206349,amygdala,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,22,378,63,0.5291005291005291,2.0130339087970324,0.0009990009990009,img_0006,2.769199865137431,0.0029970029970029,True,0.8010752688172043,0.5222997510915253,2.5,0.4973118279569892,0.5952380952380952,amygdala,MTL,L,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
18,1,screening,23,378,63,0.4563492063492063,1.499999999999983,0.0239760239760239,img_0005,1.626313128610027,0.0189810189810189,True,0.8571428571428571,0.4798185941043082,2.9166666666666665,0.4166666666666667,0.3968253968253968,amygdala,MTL,L,face_person,0.21395944,0.9872097,0.023702046,0.052079897,0.42262888,0.855416,0.23103358,0.39543825,0.24633956,0.8419033
18,1,screening,24,378,63,0.582010582010582,2.804505005561755,0.0009990009990009,img_0055,2.782116119787985,0.0009990009990009,True,0.8387096774193549,0.4343485332884625,3.3333333333333335,0.5376344086021505,0.6216931216931217,amygdala,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,28,378,63,0.6051587301587301,6.286155769297479,0.0009990009990009,img_0055,8.74665200903694,0.0009990009990009,True,0.9209157127991676,0.3162233364493924,6.458333333333333,0.510752688172043,0.6216931216931217,amygdala,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,29,378,63,2.7744708994708995,2.0014501627404817,0.0009990009990009,img_0301,2.1669251707047468,0.0219780219780219,True,0.5494994438264738,0.8500075470786774,6.041666666666667,2.721774193548388,2.7645502645502646,amygdala,MTL,L,vehicle,0.60050786,0.37606084,0.23057781,0.6256915,0.74747956,0.70323634,0.2206532,0.29345033,0.8622862,0.78846043
18,1,screening,30,378,63,0.5456349206349206,2.62006747280239,0.0009990009990009,img_0055,4.327864618510113,0.0009990009990009,True,0.7943548387096774,0.4961456453993766,2.5,0.5141129032258065,0.6878306878306878,amygdala,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,31,378,63,2.433862433862434,1.422780900909589,0.0239760239760239,img_0055,2.166848718723692,0.0189810189810189,True,0.5595533498759305,0.8516589942897392,5.416666666666667,2.385752688172043,1.8386243386243384,dACC,MFC,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,33,378,63,4.814814814814815,1.4285945858323923,0.0269730269730269,img_0055,2.9714845116086894,0.0069930069930069,True,0.4433516915814319,0.9376331302323276,8.541666666666666,4.754704301075268,4.537037037037037,dACC,MFC,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,34,378,63,5.228174603174603,1.8794598251542871,0.0009990009990009,img_0060,2.072437380995859,0.0139860139860139,True,0.5061290322580644,0.8455103128091941,10.416666666666666,5.144489247311829,3.9021164021164023,dACC,MFC,R,face_person,0.47638693,0.99489284,0.07378407,0.9753298,0.50251436,0.95590335,0.15152809,0.5818369,0.80090195,0.33272994
18,1,screening,35,378,63,2.556216931216931,3.580363939624644,0.0009990009990009,img_0055,5.5431305992823185,0.0019980019980019,True,0.8048113723346091,0.6692011078520639,12.291666666666666,2.3991935483870965,1.984126984126984,dACC,MFC,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,1,screening,37,378,63,0.9556878306878308,2.512875564746657,0.0009990009990009,img_0055,3.0831505672709643,0.0009990009990009,True,0.8219086021505375,0.5225582021009694,5.0,0.8904569892473119,1.1772486772486772,hippocampus,MTL,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,1,270,5,3.134259259259259,4.643150687922816,0.0039960039960039,img_0299,2.199581198887614,0.0099900099900099,True,0.2407196969696969,0.9544510072350476,3.888888888888889,2.952756734006734,2.7962962962962963,dACC,MFC,L,scene_with_people,0.76439565,0.40382072,0.089121915,0.30677238,0.21930124,0.41216502,0.2998947,0.044641804,0.27586484,0.6700237
18,2,sternberg,3,270,5,2.5277777777777777,3.277117680664318,0.0139860139860139,img_0299,2.9105607885360003,0.0039960039960039,True,0.2461229946524064,0.9795912868186092,3.1481481481481484,2.3733164983164983,2.4814814814814814,dACC,MFC,L,scene_with_people,0.76439565,0.40382072,0.089121915,0.30677238,0.21930124,0.41216502,0.2998947,0.044641804,0.27586484,0.6700237
18,2,sternberg,6,270,5,4.5092592592592595,3.064843962988986,0.0209790209790209,img_0055,2.0638304906776472,0.0179820179820179,True,0.2006899350649351,0.9790211777564518,5.384615384615385,4.3039772727272725,3.407407407407407,dACC,MFC,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,9,270,5,5.3657407407407405,6.120579715311812,0.0009990009990009,img_0309,3.254096575099335,0.0009990009990009,True,0.3002709300940812,0.9460016511853856,7.068181818181818,4.94581228956229,4.777777777777778,dACC,MFC,L,scene_with_people,0.642849,0.8310432,0.026723787,0.041194,0.5107115,0.042033315,0.05175759,0.2391237,0.81407213,0.94760895
18,2,sternberg,11,270,5,0.2037037037037037,2.3401734066559134,0.0479520479520479,img_0055,1.4298662992088769,0.0329670329670329,True,0.580618686868687,0.7109961495690755,0.3846153846153846,0.161300505050505,0.2037037037037037,dACC,MFC,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,19,270,5,1.537037037037037,8.528813736510715,0.0009990009990009,img_0036,4.743531023669968,0.0009990009990009,True,0.4968298483923484,0.8992336694834822,2.5454545454545454,1.2807967495467496,1.6666666666666667,amygdala,MTL,L,vehicle,0.37646505,0.31699622,0.10505782,0.29167587,0.6701215,0.22476487,0.27369457,0.513699,0.82583404,0.78520215
18,2,sternberg,25,270,5,1.2824074074074074,7.605823306689096,0.0009990009990009,img_0309,4.789941788063323,0.0009990009990009,True,0.4605441115272576,0.9082014194950576,2.022727272727273,1.091172138047138,1.2777777777777777,amygdala,MTL,R,scene_with_people,0.642849,0.8310432,0.026723787,0.041194,0.5107115,0.042033315,0.05175759,0.2391237,0.81407213,0.94760895
18,2,sternberg,31,270,5,0.2731481481481481,2.6821786569211157,0.0279720279720279,img_0036,1.5589298814299193,0.0409590409590409,True,0.4657463637726795,0.8229326502539038,0.4318181818181818,0.2307004338254338,0.3703703703703703,amygdala,MTL,R,vehicle,0.37646505,0.31699622,0.10505782,0.29167587,0.6701215,0.22476487,0.27369457,0.513699,0.82583404,0.78520215
18,2,sternberg,33,270,5,0.25,27.024439919426232,0.0009990009990009,img_0055,5.907399288439945,0.0009990009990009,True,0.9322590989257656,0.3144531493898113,1.0096153846153846,0.0683922558922559,0.1851851851851851,amygdala,MTL,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,35,270,5,0.2175925925925926,15.299757486319988,0.0009990009990009,img_0055,4.091918856744798,0.0009990009990009,True,0.9586363636363636,0.267914907490423,0.9615384615384616,0.0397727272727272,0.1666666666666666,amygdala,MTL,R,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,46,270,5,6.435185185185185,2.705622666516926,0.0379620379620379,img_0299,2.349116988047691,0.0089910089910089,True,0.1724313729748512,0.987237810856368,7.453703703703703,6.168451340326341,5.944444444444445,amygdala,MTL,R,scene_with_people,0.76439565,0.40382072,0.089121915,0.30677238,0.21930124,0.41216502,0.2998947,0.044641804,0.27586484,0.6700237
18,2,sternberg,48,270,5,0.8194444444444444,3.116823391331604,0.0089910089910089,img_0016,3.2113861529688297,0.0009990009990009,True,0.5252608047690015,0.8723235954144374,1.412037037037037,0.6703493265993266,0.6481481481481481,amygdala,MTL,R,face_person,0.8411785,0.9429703,0.37666792,0.9741943,0.72776914,0.96519643,0.36510777,0.5996472,0.3520212,0.10086512
18,2,sternberg,49,270,5,0.1898148148148148,2.893726921435427,0.0199800199800199,img_0299,2.4784953596062445,0.0029970029970029,True,0.648241464417935,0.7595628969765875,0.3935185185185185,0.1384234977984978,0.1481481481481481,amygdala,MTL,R,scene_with_people,0.76439565,0.40382072,0.089121915,0.30677238,0.21930124,0.41216502,0.2998947,0.044641804,0.27586484,0.6700237
18,2,sternberg,51,270,5,1.0555555555555556,3.3585678701838044,0.0109890109890109,img_0055,2.5582271789263293,0.0039960039960039,True,0.5033169533169533,0.8896092033190682,1.7788461538461535,0.8835227272727273,1.0185185185185186,hippocampus,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,54,270,5,2.1527777777777777,2.359963196462253,0.0459540459540459,img_0016,1.5103111455723226,0.0489510489510489,True,0.3466525722339675,0.9045208975143884,2.986111111111111,1.9509680134680136,2.425925925925926,hippocampus,MTL,L,face_person,0.8411785,0.9429703,0.37666792,0.9741943,0.72776914,0.96519643,0.36510777,0.5996472,0.3520212,0.10086512
18,2,sternberg,55,270,5,0.2731481481481481,2.7304874401328756,0.0279720279720279,img_0055,2.5288831863350114,0.0009990009990009,True,0.6266139657444005,0.7896877822390412,0.5528846153846154,0.2064393939393939,0.2777777777777778,hippocampus,MTL,L,face_person,0.73813856,0.993005,0.044046346,0.26813477,0.092180066,0.96814895,0.30847618,0.5742185,0.5983649,0.2331541
18,2,sternberg,56,270,5,1.4490740740740742,29.039579703124467,0.0009990009990009,img_0016,6.5867682596057575,0.0009990009990009,True,0.8584895104895105,0.4530709765538482,4.62962962962963,0.6551411551411551,0.6666666666666666,hippocampus,MTL,L,face_person,0.8411785,0.9429703,0.37666792,0.9741943,0.72776914,0.96519643,0.36510777,0.5996472,0.3520212,0.10086512
18,2,sternberg,62,270,5,6.236111111111111,4.307226572435189,0.0029970029970029,img_0036,3.541614855499887,0.0019980019980019,True,0.2575405673231761,0.9800772019289552,7.840909090909091,5.821556915306915,6.518518518518518,hippocampus,MTL,R,vehicle,0.37646505,0.31699622,0.10505782,0.29167587,0.6701215,0.22476487,0.27369457,0.513699,0.82583404,0.78520215
18,2,sternberg,70,270,5,1.6759259259259258,2.9651297610891154,0.0259740259740259,img_0036,1.6364369095236229,0.0369630369630369,True,0.2152937834117609,0.9545382194703548,2.022727272727273,1.5872466653716657,1.2777777777777777,hippocampus,MTL,R,vehicle,0.37646505,0.31699622,0.10505782,0.29167587,0.6701215,0.22476487,0.27369457,0.513699,0.82583404,0.78520215
18,2,sternberg,81,270,5,2.592592592592593,2.924452181838732,0.0229770229770229,img_0036,2.7543503558225844,0.0029970029970029,True,0.2811052483671532,0.9724681405182696,3.340909090909091,2.401762011137011,2.5185185185185186,hippocampus,MTL,R,vehicle,0.37646505,0.31699622,0.10505782,0.29167587,0.6701215,0.22476487,0.27369457,0.513699,0.82583404,0.78520215
18,2,sternberg,99,270,5,1.7916666666666667,3.796762790050772,0.0049950049950049,img_0309,2.6337478877873814,0.0009990009990009,True,0.4434242328709541,0.9174150966829012,2.772727272727273,1.543232808857809,2.314814814814815,preSMA,MFC,L,scene_with_people,0.642849,0.8310432,0.026723787,0.041194,0.5107115,0.042033315,0.05175759,0.2391237,0.81407213,0.94760895
18,2,sternberg,110,270,5,0.3425925925925926,3.012157191622439,0.0229770229770229,img_0309,2.5552007024585786,0.0019980019980019,True,0.5287776682007451,0.8267773718443072,0.5909090909090909,0.2784495596995597,0.2777777777777778,preSMA,MFC,R,scene_with_people,0.642849,0.8310432,0.026723787,0.041194,0.5107115,0.042033315,0.05175759,0.2391237,0.81407213,0.94760895
18,2,sternberg,113,270,5,0.287037037037037,2.5060073577087576,0.0379620379620379,img_0309,2.1216898592954876,0.0019980019980019,True,0.5674238201412115,0.8095066892926335,0.5227272727272727,0.2261193667443667,0.2592592592592592,preSMA,MFC,R,scene_with_people,0.642849,0.8310432,0.026723787,0.041194,0.5107115,0.042033315,0.05175759,0.2391237,0.81407213,0.94760895
19,2,sternberg,6,216,5,1.3078703703703705,24.333010026763443,0.0009990009990009,img_0193,5.34093159608977,0.0009990009990009,True,0.6681701030927836,0.5846210651973629,2.8197674418604652,0.9356831395348836,0.1157407407407407,hippocampus,MTL,R,face_person,0.2935666,0.97029537,0.64812845,0.93923086,0.7744229,0.95295346,0.21714647,0.22038306,0.48164237,0.598375
21,1,screening,0,378,63,1.001984126984127,2.4417671946021593,0.0009990009990009,img_0038,4.445171848199774,0.0019980019980019,True,0.8415898617511521,0.5965148236945208,5.833333333333333,0.9240591397849464,1.2698412698412698,amygdala,MTL,R,face_person,0.44600216,0.97965664,0.059582673,0.0321058,0.11843964,0.9010449,0.5181338,0.64464945,0.3446782,0.2854579
21,1,screening,2,378,63,0.6349206349206349,1.6322334400393936,0.0059940059940059,img_0340,2.4363728748582942,0.0039960039960039,True,0.7949308755760369,0.5816529395058219,2.9166666666666665,0.5981182795698924,0.582010582010582,hippocampus,MTL,R,food,0.5924534,0.87895274,0.048177682,0.37317774,0.19837184,0.81802773,0.31753165,0.78958625,0.70358366,0.8118136
21,1,screening,4,378,63,2.791005291005291,1.877482282307064,0.0009990009990009,img_0038,2.311517803975674,0.0099900099900099,True,0.6379928315412186,0.8302923068674283,7.5,2.7150537634408605,2.8306878306878307,hippocampus,MTL,R,face_person,0.44600216,0.97965664,0.059582673,0.0321058,0.11843964,0.9010449,0.5181338,0.64464945,0.3446782,0.2854579
21,1,screening,14,378,63,3.449074074074074,1.5750303365075264,0.0089910089910089,img_0321,4.165688447956126,0.0019980019980019,True,0.7102639296187683,0.8353463521089666,11.458333333333334,3.3198924731182795,4.1798941798941796,hippocampus,MTL,L,landmark_place,0.4367154,0.2997033,0.03246076,0.5997315,0.39717415,0.8135328,0.059172433,0.30031416,0.8534201,0.96412617
21,2,sternberg,1,270,5,1.6064814814814814,33.68424993135529,0.0009990009990009,img_0038,7.954402927520682,0.0009990009990009,True,0.7676602564102565,0.6064002590643216,4.166666666666667,0.968082264957265,0.8703703703703703,amygdala,MTL,R,face_person,0.44600216,0.97965664,0.059582673,0.0321058,0.11843964,0.9010449,0.5181338,0.64464945,0.3446782,0.2854579
21,2,sternberg,2,270,5,0.9537037037037036,4.085934949490626,0.0049950049950049,img_0340,3.102029829563816,0.0009990009990009,True,0.5153644285997228,0.8836688170239084,1.6346153846153846,0.7921927609427609,0.9814814814814816,hippocampus,MTL,R,food,0.5924534,0.87895274,0.048177682,0.37317774,0.19837184,0.81802773,0.31753165,0.78958625,0.70358366,0.8118136
21,2,sternberg,16,270,5,5.699074074074074,4.079085987066223,0.0049950049950049,img_0321,3.716050073849462,0.0009990009990009,True,0.4002582876563855,0.9405104854648856,8.363636363636363,5.0160215941465935,5.833333333333333,hippocampus,MTL,L,landmark_place,0.4367154,0.2997033,0.03246076,0.5997315,0.39717415,0.8135328,0.059172433,0.30031416,0.8534201,0.96412617
21,2,sternberg,17,270,5,1.2361111111111112,2.6512396770625055,0.0279720279720279,img_0321,2.2738309117211086,0.0079920079920079,True,0.3442735042735043,0.9447994340011,1.7045454545454546,1.1177156177156176,1.5740740740740742,hippocampus,MTL,L,landmark_place,0.4367154,0.2997033,0.03246076,0.5997315,0.39717415,0.8135328,0.059172433,0.30031416,0.8534201,0.96412617
21,2,sternberg,18,270,5,1.6898148148148149,2.811490209227141,0.0169830169830169,img_0321,1.9089428213374893,0.0019980019980019,True,0.4846910244637517,0.9060077561410366,2.75,1.417099682724683,1.5555555555555556,hippocampus,MTL,L,landmark_place,0.4367154,0.2997033,0.03246076,0.5997315,0.39717415,0.8135328,0.059172433,0.30031416,0.8534201,0.96412617
