subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
8,76,dACC,MFC,resnet50,avgpool,-0.16691459456393956,-0.11011599753820425,0.17359219591758587,-0.05679859702573531,0.5841584158415841
8,76,dACC,MFC,clip_vitb32,ln_post,-0.18019094237652172,-0.23261560142351123,0.15814030416965452,0.05242465904698951,0.3465346534653465
8,76,dACC,MFC,dinov2_small,block8,-0.35846951194878424,-0.2102993359496816,0.18258397937383217,-0.14817017599910265,0.7722772277227723
8,76,dACC,MFC,baseline,category,-0.2382670957452701,-0.23908225795692906,0.17501523043428352,0.0008151622116589485,0.40594059405940597
9,2,dACC,MFC,alexnet,fc6,0.22145239950861229,-0.13360645001495952,0.1665762459006501,0.3550588495235718,0.019801980198019802
9,2,dACC,MFC,vgg16,fc7,0.2148503712981529,-0.12232676738864623,0.16459296679443575,0.3371771386867991,0.0594059405940594
9,2,dACC,MFC,resnet50,avgpool,0.2534051348704223,-0.12383289075828659,0.155573003824046,0.3772380256287089,0.009900990099009901
9,2,dACC,MFC,clip_vitb32,ln_post,-0.0014079762422711112,-0.21843134654602953,0.1778349806263839,0.2170233703037584,0.12871287128712872
9,2,dACC,MFC,dinov2_small,block8,0.025200702955798585,-0.1979370376216151,0.17146739513309342,0.2231377405774137,0.0891089108910891
9,2,dACC,MFC,baseline,category,0.09352153122222795,-0.21691299854642662,0.16201888415657717,0.3104345297686546,0.0594059405940594
9,3,dACC,MFC,alexnet,fc6,0.2589725014129197,-0.14640040626011855,0.171231525725036,0.40537290767303824,0.019801980198019802
9,3,dACC,MFC,vgg16,fc7,0.3380598761617494,-0.12092882288857101,0.16426502822992345,0.45898869905032036,0.019801980198019802
9,3,dACC,MFC,resnet50,avgpool,-0.0012447763031025252,-0.13723916602828326,0.14073966398022134,0.13599438972518074,0.18811881188118812
9,3,dACC,MFC,clip_vitb32,ln_post,0.5213752045996765,-0.21356536035249366,0.150973160070477,0.7349405649521701,0.009900990099009901
9,3,dACC,MFC,dinov2_small,block8,-0.09430779049666131,-0.20315527806953282,0.16243789160699978,0.1088474875728715,0.26732673267326734
9,3,dACC,MFC,baseline,category,0.0748575284558189,-0.22432040768701314,0.16583172716208505,0.29917793614283206,0.0891089108910891
9,16,dACC,MFC,alexnet,fc6,0.06845863445965694,-0.12855161600323706,0.18991497755101192,0.197010250462894,0.1782178217821782
9,16,dACC,MFC,vgg16,fc7,-0.1687857116211001,-0.1513388603770034,0.1675233743862795,-0.0174468512440967,0.5841584158415841
9,16,dACC,MFC,resnet50,avgpool,-0.34507661717797533,-0.15444013372359358,0.17632861156132013,-0.19063648345438175,0.8316831683168316
9,16,dACC,MFC,clip_vitb32,ln_post,0.0020620340373541796,-0.23354613749350572,0.1655220753832736,0.2356081715308599,0.09900990099009901
9,16,dACC,MFC,dinov2_small,block8,-0.1888498480061106,-0.15342080365976257,0.18261136111455126,-0.035429044346348026,0.504950495049505
9,16,dACC,MFC,baseline,category,-0.19546434609484653,-0.21283350838014273,0.1708006993997245,0.017369162285296197,0.31683168316831684
9,51,preSMA,MFC,alexnet,fc6,-0.4249213669328166,-0.1131818266669022,0.19030782080650663,-0.31173954026591444,0.9306930693069307
9,51,preSMA,MFC,vgg16,fc7,-0.3207427934668588,-0.08349704237013165,0.1761328788512535,-0.23724575109672713,0.8910891089108911
9,51,preSMA,MFC,resnet50,avgpool,-0.3400661343362156,-0.13998860926470255,0.18188758917518713,-0.20007752507151302,0.8613861386138614
9,51,preSMA,MFC,clip_vitb32,ln_post,-0.5330439348000287,-0.19865086245235408,0.16393752527286654,-0.33439307234767457,1.0
9,51,preSMA,MFC,dinov2_small,block8,-0.40937792084374514,-0.19368979947392778,0.1768972935561483,-0.21568812136981735,0.9306930693069307
9,51,preSMA,MFC,baseline,category,-0.45950083242877604,-0.22801656558082167,0.1805290598887993,-0.23148426684795437,0.9603960396039604
